RRI_inf,PPI_pix
964.84375,926.829268292683
925.78125,887.8048780487804
941.40625,956.0975609756098
914.0625,946.3414634146342
902.34375,975.609756097561
882.8125,917.0731707317074
890.625,965.8536585365854
894.53125,897.560975609756
898.4375,917.0731707317074
878.90625,878.0487804878048
890.625,887.8048780487804
917.96875,878.0487804878048
921.875,907.3170731707318
890.625,878.0487804878048
878.90625,878.0487804878048
890.625,917.0731707317074
890.625,917.0731707317074
882.8125,907.3170731707318
859.375,897.560975609756
863.28125,868.2926829268292
886.71875,887.8048780487804
937.5,858.5365853658536
964.84375,1765.8536585365853
921.875,829.2682926829268
960.9375,975.609756097561
976.5625,975.609756097561
957.03125,887.8048780487804
933.59375,965.8536585365854
925.78125,995.1219512195122
917.96875,965.8536585365854
871.09375,917.0731707317074
851.5625,936.5853658536586
843.75,917.0731707317074
859.375,887.8048780487804
867.1875,839.0243902439024
898.4375,839.0243902439024
914.0625,858.5365853658536
949.21875,868.2926829268292
972.65625,887.8048780487804
960.9375,917.0731707317074
972.65625,956.0975609756098
980.46875,965.8536585365854
949.21875,965.8536585365854
945.3125,965.8536585365854
941.40625,985.3658536585366
917.96875,946.3414634146342
890.625,946.3414634146342
929.6875,926.829268292683
968.75,917.0731707317074
1000.0,897.560975609756
960.9375,926.829268292683
980.46875,975.609756097561
988.28125,1004.8780487804878
988.28125,965.8536585365854
953.125,965.8536585365854
945.3125,985.3658536585366
941.40625,995.1219512195122
929.6875,965.8536585365854
902.34375,926.829268292683
886.71875,956.0975609756098
898.4375,936.5853658536586
914.0625,887.8048780487804
937.5,887.8048780487804
933.59375,907.3170731707318
921.875,907.3170731707318
917.96875,926.829268292683
914.0625,936.5853658536586
890.625,926.829268292683
890.625,917.0731707317074
828.125,926.829268292683
808.59375,868.2926829268292
777.34375,897.560975609756
761.71875,839.0243902439024
785.15625,800.0
769.53125,790.2439024390244
785.15625,741.4634146341464
812.5,800.0
824.21875,751.219512195122
847.65625,770.7317073170732
847.65625,819.5121951219512
847.65625,848.780487804878
843.75,829.2682926829268
828.125,868.2926829268292
832.03125,819.5121951219512
839.84375,858.5365853658536
816.40625,829.2682926829268
828.125,819.5121951219512
835.9375,848.780487804878
871.09375,819.5121951219512
898.4375,829.2682926829268
898.4375,839.0243902439024
894.53125,868.2926829268292
898.4375,907.3170731707318
902.34375,887.8048780487804
902.34375,897.560975609756
906.25,887.8048780487804
898.4375,907.3170731707318
914.0625,897.560975609756
882.8125,907.3170731707318
917.96875,907.3170731707318
937.5,917.0731707317074
972.65625,878.0487804878048
953.125,917.0731707317074
968.75,946.3414634146342
976.5625,975.609756097561
964.84375,936.5853658536586
929.6875,956.0975609756098
914.0625,995.1219512195122
914.0625,965.8536585365854
863.28125,917.0731707317074
851.5625,926.829268292683
847.65625,907.3170731707318
875.0,878.0487804878048
910.15625,839.0243902439024
925.78125,848.780487804878
960.9375,878.0487804878048
960.9375,897.560975609756
917.96875,907.3170731707318
921.875,975.609756097561
910.15625,975.609756097561
