RRI_inf,PPI_pix
933.59375,1726.8292682926829
1003.90625,1560.9756097560976
1050.78125,1317.0731707317073
1066.40625,1053.658536585366
1074.21875,1063.4146341463415
1042.96875,1082.9268292682927
1000.0,1053.658536585366
960.9375,995.1219512195122
933.59375,965.8536585365854
902.34375,1853.658536585366
914.0625,731.7073170731708
972.65625,1151.219512195122
1003.90625,946.3414634146342
1031.25,1073.1707317073171
1023.4375,1024.3902439024391
1003.90625,985.3658536585366
992.1875,1014.6341463414634
992.1875,975.609756097561
968.75,995.1219512195122
941.40625,926.829268292683
917.96875,936.5853658536586
914.0625,907.3170731707318
921.875,926.829268292683
929.6875,936.5853658536586
894.53125,878.0487804878048
910.15625,907.3170731707318
910.15625,917.0731707317074
906.25,907.3170731707318
917.96875,926.829268292683
914.0625,907.3170731707318
898.4375,887.8048780487804
855.46875,868.2926829268292
867.1875,868.2926829268292
851.5625,858.5365853658536
839.84375,829.2682926829268
828.125,819.5121951219512
808.59375,819.5121951219512
839.84375,839.0243902439024
835.9375,839.0243902439024
894.53125,848.780487804878
906.25,800.0
839.84375,975.609756097561
796.875,790.2439024390244
753.90625,800.0
730.46875,702.439024390244
734.375,731.7073170731708
710.9375,702.439024390244
710.9375,702.439024390244
730.46875,741.4634146341464
789.0625,790.2439024390244
894.53125,868.2926829268292
960.9375,975.609756097561
957.03125,985.3658536585366
941.40625,946.3414634146342
929.6875,936.5853658536586
933.59375,936.5853658536586
925.78125,917.0731707317074
929.6875,936.5853658536586
910.15625,907.3170731707318
925.78125,907.3170731707318
957.03125,965.8536585365854
1007.8125,1004.8780487804878
1007.8125,1004.8780487804878
988.28125,995.1219512195122
1019.53125,1014.6341463414634
1027.34375,1043.9024390243903
1031.25,1034.1463414634147
996.09375,985.3658536585366
933.59375,936.5853658536586
968.75,965.8536585365854
972.65625,965.8536585365854
996.09375,995.1219512195122
945.3125,946.3414634146342
972.65625,975.609756097561
976.5625,985.3658536585366
921.875,907.3170731707318
878.90625,907.3170731707318
871.09375,839.0243902439024
867.1875,868.2926829268292
867.1875,868.2926829268292
835.9375,848.780487804878
871.09375,868.2926829268292
878.90625,858.5365853658536
894.53125,897.560975609756
910.15625,926.829268292683
882.8125,887.8048780487804
906.25,897.560975609756
906.25,907.3170731707318
914.0625,917.0731707317074
914.0625,917.0731707317074
894.53125,907.3170731707318
886.71875,878.0487804878048
875.0,878.0487804878048
871.09375,868.2926829268292
898.4375,887.8048780487804
902.34375,907.3170731707318
890.625,887.8048780487804
910.15625,917.0731707317074
929.6875,926.829268292683
937.5,946.3414634146342
937.5,926.829268292683
898.4375,917.0731707317074
890.625,868.2926829268292
878.90625,907.3170731707318
882.8125,868.2926829268292
882.8125,887.8048780487804
871.09375,848.780487804878
894.53125,907.3170731707318
898.4375,887.8048780487804
890.625,907.3170731707318
851.5625,848.780487804878
835.9375,829.2682926829268
824.21875,819.5121951219512
800.78125,800.0
781.25,790.2439024390244
777.34375,790.2439024390244
804.6875,790.2439024390244
781.25,780.4878048780488
808.59375,809.7560975609756
839.84375,839.0243902439024
878.90625,878.0487804878048
