RRI_inf,PPI_pix
902.34375,907.3170731707318
890.625,887.8048780487804
910.15625,917.0731707317074
929.6875,926.829268292683
937.5,936.5853658536586
937.5,936.5853658536586
898.4375,917.0731707317074
890.625,868.2926829268292
878.90625,907.3170731707318
882.8125,868.2926829268292
882.8125,887.8048780487804
871.09375,848.780487804878
894.53125,907.3170731707318
898.4375,887.8048780487804
890.625,907.3170731707318
851.5625,848.780487804878
835.9375,829.2682926829268
824.21875,819.5121951219512
800.78125,800.0
781.25,790.2439024390244
777.34375,790.2439024390244
804.6875,790.2439024390244
781.25,780.4878048780488
808.59375,809.7560975609756
839.84375,829.2682926829268
878.90625,887.8048780487804
898.4375,878.0487804878048
878.90625,907.3170731707318
875.0,868.2926829268292
882.8125,878.0487804878048
898.4375,907.3170731707318
917.96875,907.3170731707318
902.34375,907.3170731707318
917.96875,936.5853658536586
925.78125,897.560975609756
945.3125,946.3414634146342
937.5,956.0975609756098
914.0625,917.0731707317074
929.6875,917.0731707317074
914.0625,926.829268292683
925.78125,926.829268292683
906.25,907.3170731707318
937.5,926.829268292683
953.125,956.0975609756098
988.28125,985.3658536585366
980.46875,995.1219512195122
937.5,926.829268292683
937.5,936.5853658536586
933.59375,936.5853658536586
925.78125,926.829268292683
929.6875,926.829268292683
890.625,878.0487804878048
906.25,917.0731707317074
917.96875,907.3170731707318
929.6875,936.5853658536586
949.21875,965.8536585365854
917.96875,926.829268292683
929.6875,926.829268292683
929.6875,926.829268292683
917.96875,917.0731707317074
941.40625,946.3414634146342
937.5,926.829268292683
960.9375,965.8536585365854
945.3125,946.3414634146342
949.21875,946.3414634146342
925.78125,926.829268292683
871.09375,858.5365853658536
863.28125,878.0487804878048
855.46875,848.780487804878
855.46875,848.780487804878
882.8125,917.0731707317074
875.0,868.2926829268292
902.34375,897.560975609756
917.96875,917.0731707317074
945.3125,956.0975609756098
902.34375,897.560975609756
914.0625,887.8048780487804
898.4375,917.0731707317074
894.53125,878.0487804878048
843.75,839.0243902439024
863.28125,858.5365853658536
871.09375,887.8048780487804
890.625,907.3170731707318
867.1875,858.5365853658536
910.15625,917.0731707317074
929.6875,926.829268292683
949.21875,926.829268292683
957.03125,975.609756097561
906.25,917.0731707317074
937.5,917.0731707317074
968.75,965.8536585365854
972.65625,956.0975609756098
945.3125,926.829268292683
929.6875,965.8536585365854
898.4375,878.0487804878048
882.8125,897.560975609756
875.0,897.560975609756
871.09375,848.780487804878
875.0,878.0487804878048
890.625,887.8048780487804
914.0625,926.829268292683
906.25,907.3170731707318
937.5,946.3414634146342
964.84375,956.0975609756098
964.84375,965.8536585365854
925.78125,907.3170731707318
941.40625,936.5853658536586
914.0625,907.3170731707318
902.34375,897.560975609756
882.8125,917.0731707317074
890.625,858.5365853658536
894.53125,907.3170731707318
898.4375,907.3170731707318
878.90625,887.8048780487804
890.625,887.8048780487804
917.96875,917.0731707317074
921.875,917.0731707317074
890.625,897.560975609756
878.90625,868.2926829268292
890.625,878.0487804878048
890.625,839.0243902439024
882.8125,2692.682926829268
859.375,858.5365853658536
863.28125,936.5853658536586
886.71875,946.3414634146342
