Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1023759.0,-819475.0,-861137.0,-844557.0,-857755.0,-837029.0
-1023667.0,-819051.0,-860987.0,-844123.0,-857737.0,-836495.0
-1023391.0,-819039.0,-861459.0,-843301.0,-857885.0,-836129.0
-1022955.0,-819165.0,-861113.0,-842431.0,-858735.0,-835613.0
-1023161.0,-818959.0,-861413.0,-842479.0,-858389.0,-835317.0
-1022863.0,-818879.0,-861607.0,-841877.0,-858745.0,-834635.0
-1022483.0,-819085.0,-861321.0,-841847.0,-858993.0,-834545.0
-1022311.0,-818499.0,-861447.0,-841193.0,-859051.0,-834555.0
-1022369.0,-818603.0,-861573.0,-840639.0,-859033.0,-834099.0
-1022081.0,-818557.0,-861539.0,-840967.0,-858647.0,-833407.0
-1021633.0,-818395.0,-861561.0,-840313.0,-858161.0,-833329.0
-1021679.0,-818603.0,-861815.0,-840215.0,-858141.0,-832933.0
-1021369.0,-818787.0,-861907.0,-840215.0,-857617.0,-832625.0
-1021299.0,-818843.0,-862125.0,-840215.0,-857181.0,-832447.0
-1021173.0,-819119.0,-862067.0,-839739.0,-856747.0,-832211.0
-1021345.0,-818913.0,-862263.0,-839255.0,-856351.0,-831835.0
-1021255.0,-819579.0,-861941.0,-839343.0,-856381.0,-831507.0
-1021255.0,-819659.0,-862665.0,-838611.0,-856163.0,-831627.0
-1020669.0,-819843.0,-862825.0,-839017.0,-855501.0,-831617.0
-1020989.0,-819683.0,-862321.0,-839185.0,-855015.0,-831113.0
-1020921.0,-820555.0,-862493.0,-838157.0,-855153.0,-830835.0
-1020531.0,-820613.0,-863089.0,-838355.0,-854965.0,-830845.0
-1020633.0,-820957.0,-863147.0,-838255.0,-855143.0,-831151.0
-1020863.0,-821543.0,-863491.0,-838007.0,-854937.0,-831131.0
-1020887.0,-821809.0,-863147.0,-837761.0,-854609.0,-830647.0
-1021437.0,-822129.0,-863653.0,-837415.0,-854739.0,-830875.0
-1021093.0,-822303.0,-863285.0,-837811.0,-854541.0,-830419.0
-1021369.0,-822935.0,-863929.0,-837543.0,-854323.0,-830063.0
-1021197.0,-823199.0,-863975.0,-836959.0,-854233.0,-830191.0
-1021013.0,-823061.0,-864285.0,-837167.0,-853947.0,-829945.0
-1021611.0,-823669.0,-864457.0,-837039.0,-854451.0,-829797.0
-1021093.0,-823773.0,-864893.0,-837029.0,-854195.0,-829569.0
