valley_location,PPI
86.0,0.0
196.0,1100.0
295.0,990.0
399.0,1040.0
499.0,1000.0
600.0,1010.0
703.0,1030.0
801.0,980.0
904.0,1030.0
1009.0,1050.0
1109.0,1000.0
1214.0,1050.0
1324.0,1100.0
1428.0,1040.0
1547.0,1190.0
1655.0,1080.0
1768.0,1130.0
1877.0,1090.0
1986.0,1090.0
2085.0,990.0
2194.0,1090.0
2295.0,1010.0
2403.0,1080.0
2506.0,1030.0
2616.0,1100.0
2717.0,1010.0
2826.0,1090.0
2930.0,1040.0
3036.0,1060.0
3144.0,1080.0
3247.0,1030.0
3353.0,1060.0
3461.0,1080.0
3566.0,1050.0
3671.0,1050.0
3774.0,1030.0
3872.0,980.0
3967.0,950.0
4065.0,980.0
4159.0,940.0
4262.0,1030.0
4363.0,1010.0
4462.0,990.0
4566.0,1040.0
4662.0,960.0
4767.0,1050.0
4868.0,1010.0
4973.0,1050.0
5072.0,990.0
5173.0,1010.0
5275.0,1020.0
5374.0,990.0
5473.0,990.0
5571.0,980.0
5674.0,1030.0
5772.0,980.0
5877.0,1050.0
5980.0,1030.0
6081.0,1010.0
6187.0,1060.0
6283.0,960.0
6390.0,1070.0
6485.0,950.0
6587.0,1020.0
6684.0,970.0
6781.0,970.0
6881.0,1000.0
6985.0,1040.0
7087.0,1020.0
7185.0,980.0
7285.0,1000.0
7384.0,990.0
7484.0,1000.0
7581.0,970.0
7680.0,990.0
7772.0,920.0
7870.0,980.0
7961.0,910.0
8057.0,960.0
8148.0,910.0
8243.0,950.0
8343.0,1000.0
8438.0,950.0
8540.0,1020.0
8640.0,1000.0
8738.0,980.0
8840.0,1020.0
8939.0,990.0
9039.0,1000.0
9138.0,990.0
9236.0,980.0
9338.0,1020.0
9437.0,990.0
9536.0,990.0
9635.0,990.0
9737.0,1020.0
9837.0,1000.0
9932.0,950.0
10027.0,950.0
10121.0,940.0
10207.0,860.0
10306.0,990.0
10406.0,1000.0
10508.0,1020.0
10595.0,870.0
10695.0,1000.0
10789.0,940.0
10882.0,930.0
10971.0,890.0
11056.0,850.0
11141.0,850.0
11222.0,810.0
