RRI_inf,PPI_inf,PPI_pix,label
988.28125,972.65625,970.0,0.0
992.1875,992.1875,1010.0,0.0
988.28125,996.09375,970.0,0.0
929.6875,941.40625,950.0,0.0
929.6875,917.96875,910.0,0.0
968.75,957.03125,960.0,0.0
992.1875,980.46875,990.0,0.0
1035.15625,1035.15625,1030.0,0.0
1027.34375,1035.15625,1030.0,0.0
1062.5,1058.59375,1060.0,0.0
1093.75,1097.65625,1110.0,0.0
1070.3125,1070.3125,1060.0,0.0
1097.65625,1101.5625,1080.0,0.0
1074.21875,1066.40625,1080.0,0.0
1031.25,1050.78125,1040.0,0.0
1003.90625,996.09375,990.0,0.0
1011.71875,1011.71875,1010.0,0.0
1003.90625,996.09375,1000.0,0.0
992.1875,996.09375,1020.0,0.0
972.65625,980.46875,950.0,0.0
992.1875,996.09375,990.0,0.0
937.5,929.6875,940.0,0.0
960.9375,949.21875,940.0,0.0
988.28125,1003.90625,1030.0,0.0
875.0,882.8125,860.0,0.0
972.65625,949.21875,950.0,0.0
1007.8125,1011.71875,1020.0,0.0
1019.53125,1015.625,1010.0,0.0
953.125,996.09375,1000.0,0.0
929.6875,902.34375,900.0,0.0
980.46875,976.5625,970.0,0.0
1000.0,996.09375,1020.0,0.0
1000.0,1019.53125,990.0,0.0
972.65625,964.84375,970.0,0.0
984.375,1000.0,990.0,0.0
976.5625,964.84375,970.0,0.0
992.1875,988.28125,990.0,0.0
968.75,968.75,970.0,0.0
1035.15625,1027.34375,1030.0,0.0
1054.6875,1066.40625,1060.0,0.0
1023.4375,1027.34375,1030.0,0.0
1093.75,1082.03125,1070.0,0.0
1070.3125,1074.21875,1080.0,0.0
1113.28125,1101.5625,1100.0,0.0
1148.4375,1156.25,1140.0,0.0
1144.53125,1152.34375,1150.0,0.0
1003.90625,1003.90625,1010.0,0.0
1054.6875,1054.6875,1060.0,0.0
996.09375,984.375,1000.0,0.0
1066.40625,1062.5,1050.0,0.0
1074.21875,1089.84375,1080.0,0.0
1027.34375,1023.4375,1030.0,0.0
996.09375,1003.90625,990.0,0.0
972.65625,968.75,960.0,0.0
1039.0625,1023.4375,1040.0,0.0
1046.875,1058.59375,1040.0,0.0
1054.6875,1046.875,1050.0,0.0
1074.21875,1089.84375,1100.0,0.0
1101.5625,1097.65625,1080.0,0.0
1105.46875,1109.375,1120.0,0.0
1101.5625,1105.46875,1100.0,0.0
1089.84375,1082.03125,1080.0,0.0
1085.9375,1082.03125,1080.0,0.0
1050.78125,1070.3125,1070.0,0.0
960.9375,957.03125,960.0,0.0
988.28125,976.5625,980.0,0.0
996.09375,984.375,1000.0,0.0
1011.71875,1015.625,1000.0,0.0
1050.78125,1054.6875,1070.0,0.0
960.9375,957.03125,930.0,0.0
1097.65625,1093.75,1080.0,0.0
1039.0625,1046.875,1060.0,0.0
1011.71875,1000.0,1000.0,0.0
1058.59375,1062.5,1060.0,0.0
1027.34375,1039.0625,1040.0,0.0
1089.84375,1082.03125,1080.0,0.0
1039.0625,1058.59375,1060.0,0.0
1050.78125,1035.15625,1040.0,0.0
1039.0625,1046.875,1030.0,0.0
1042.96875,1046.875,1050.0,0.0
1042.96875,1035.15625,1030.0,0.0
1054.6875,1066.40625,1060.0,0.0
1031.25,1031.25,1030.0,0.0
949.21875,937.5,950.0,0.0
925.78125,933.59375,930.0,0.0
933.59375,929.6875,930.0,0.0
964.84375,949.21875,940.0,0.0
960.9375,964.84375,980.0,0.0
933.59375,929.6875,930.0,0.0
1035.15625,1027.34375,1020.0,0.0
1062.5,1082.03125,1070.0,0.0
1011.71875,1003.90625,1020.0,0.0
1117.1875,1113.28125,1100.0,0.0
1125.0,1132.8125,1140.0,0.0
1070.3125,1070.3125,1070.0,0.0
1132.8125,1132.8125,1130.0,0.0
1050.78125,1050.78125,1030.0,0.0
1105.46875,1109.375,1120.0,0.0
1023.4375,1023.4375,1030.0,0.0
1062.5,1058.59375,1050.0,0.0
1042.96875,1046.875,1040.0,0.0
1078.125,1070.3125,1080.0,0.0
1089.84375,1097.65625,1080.0,0.0
1121.09375,1113.28125,1130.0,0.0
1148.4375,1152.34375,1140.0,0.0
1128.90625,1125.0,1120.0,0.0
1128.90625,1144.53125,1130.0,0.0
1011.71875,1007.8125,1010.0,0.0
1109.375,1101.5625,1100.0,0.0
1031.25,1046.875,1050.0,0.0
