valley_location,PPI
76.0,0.0
152.0,760.0
231.0,790.0
308.0,770.0
390.0,820.0
469.0,790.0
556.0,870.0
644.0,880.0
734.0,900.0
814.0,800.0
901.0,870.0
992.0,910.0
1079.0,870.0
1171.0,920.0
1253.0,820.0
1338.0,850.0
1423.0,850.0
1504.0,810.0
1585.0,810.0
1670.0,850.0
1756.0,860.0
1837.0,810.0
1924.0,870.0
2009.0,850.0
2096.0,870.0
2176.0,800.0
2252.0,760.0
2329.0,770.0
2408.0,790.0
2494.0,860.0
2577.0,830.0
2664.0,870.0
2747.0,830.0
2834.0,870.0
2920.0,860.0
3007.0,870.0
3092.0,850.0
3176.0,840.0
3256.0,800.0
3339.0,830.0
3420.0,810.0
3505.0,850.0
3587.0,820.0
3679.0,920.0
3764.0,850.0
3849.0,850.0
3939.0,900.0
4023.0,840.0
4106.0,830.0
4192.0,860.0
4277.0,850.0
4362.0,850.0
4444.0,820.0
4527.0,830.0
4613.0,860.0
4700.0,870.0
4787.0,870.0
4871.0,840.0
4957.0,860.0
5039.0,820.0
5123.0,840.0
5210.0,870.0
5295.0,850.0
5381.0,860.0
5466.0,850.0
5557.0,910.0
5644.0,870.0
5734.0,900.0
5820.0,860.0
5905.0,850.0
5993.0,880.0
6085.0,920.0
6172.0,870.0
6263.0,910.0
6350.0,870.0
6429.0,790.0
6511.0,820.0
6589.0,780.0
6661.0,720.0
6738.0,770.0
6811.0,730.0
6884.0,730.0
6959.0,750.0
7038.0,790.0
7125.0,870.0
7216.0,910.0
7298.0,820.0
7390.0,920.0
7477.0,870.0
7565.0,880.0
7652.0,870.0
7741.0,890.0
7831.0,900.0
7918.0,870.0
8009.0,910.0
8102.0,930.0
8193.0,910.0
8283.0,900.0
8380.0,970.0
8475.0,950.0
8564.0,890.0
8657.0,930.0
8752.0,950.0
8842.0,900.0
8934.0,920.0
9024.0,900.0
9107.0,830.0
9190.0,830.0
9271.0,810.0
9347.0,760.0
9430.0,830.0
9506.0,760.0
9592.0,860.0
9682.0,900.0
9770.0,880.0
9862.0,920.0
9959.0,970.0
10045.0,860.0
10142.0,970.0
10241.0,990.0
10332.0,910.0
10432.0,1000.0
10525.0,930.0
10618.0,930.0
10713.0,950.0
10810.0,970.0
10899.0,890.0
10991.0,920.0
11082.0,910.0
11172.0,900.0
11265.0,930.0
11359.0,940.0
