valley_location,PPI
1.0,0.0
84.0,830.0
172.0,880.0
257.0,850.0
342.0,850.0
426.0,840.0
508.0,820.0
593.0,850.0
675.0,820.0
753.0,780.0
833.0,800.0
919.0,860.0
1003.0,840.0
1087.0,840.0
1176.0,890.0
1263.0,870.0
1351.0,880.0
1437.0,860.0
1521.0,840.0
1607.0,860.0
1688.0,810.0
1769.0,810.0
1855.0,860.0
1941.0,860.0
2029.0,880.0
2116.0,870.0
2203.0,870.0
2288.0,850.0
2374.0,860.0
2460.0,860.0
2546.0,860.0
2632.0,860.0
2716.0,840.0
2799.0,830.0
2880.0,810.0
2962.0,820.0
3050.0,880.0
3136.0,860.0
3220.0,840.0
3305.0,850.0
3390.0,850.0
3470.0,800.0
3548.0,780.0
3626.0,780.0
3704.0,780.0
3781.0,770.0
3858.0,770.0
3935.0,770.0
4014.0,790.0
4098.0,840.0
4180.0,820.0
4266.0,860.0
4345.0,790.0
4427.0,820.0
4510.0,830.0
4591.0,810.0
4669.0,780.0
4745.0,760.0
4817.0,720.0
4888.0,710.0
4965.0,770.0
5044.0,790.0
5125.0,810.0
5207.0,820.0
5292.0,850.0
5378.0,860.0
5461.0,830.0
5548.0,870.0
5635.0,870.0
5718.0,830.0
5800.0,820.0
5877.0,770.0
5960.0,830.0
6044.0,840.0
6130.0,860.0
6213.0,830.0
6297.0,840.0
6382.0,850.0
6464.0,820.0
6548.0,840.0
6629.0,810.0
6712.0,830.0
6789.0,770.0
6868.0,790.0
6951.0,830.0
7035.0,840.0
7116.0,810.0
7200.0,840.0
7283.0,830.0
7368.0,850.0
7452.0,840.0
7533.0,810.0
7614.0,810.0
7700.0,860.0
7787.0,870.0
7875.0,880.0
7963.0,880.0
8049.0,860.0
8135.0,860.0
8225.0,900.0
8311.0,860.0
8398.0,870.0
8485.0,870.0
8568.0,830.0
8652.0,840.0
8732.0,800.0
8812.0,800.0
8890.0,780.0
8971.0,810.0
9054.0,830.0
9140.0,860.0
9226.0,860.0
9311.0,850.0
9397.0,860.0
9485.0,880.0
9574.0,890.0
9658.0,840.0
9743.0,850.0
9829.0,860.0
9912.0,830.0
9997.0,850.0
10078.0,810.0
10159.0,810.0
10243.0,840.0
10325.0,820.0
10404.0,790.0
10487.0,830.0
10567.0,800.0
10657.0,900.0
10744.0,870.0
10828.0,840.0
10915.0,870.0
11001.0,860.0
11083.0,820.0
11164.0,810.0
11246.0,820.0
11329.0,830.0
