RRI_inf,PPI_pix
960.9375,980.0
957.03125,950.0
917.96875,910.0
925.78125,940.0
949.21875,940.0
949.21875,960.0
972.65625,970.0
941.40625,940.0
941.40625,970.0
941.40625,920.0
855.46875,860.0
812.5,790.0
851.5625,840.0
886.71875,910.0
894.53125,900.0
953.125,950.0
917.96875,910.0
953.125,940.0
960.9375,970.0
917.96875,890.0
910.15625,940.0
910.15625,910.0
894.53125,890.0
921.875,910.0
937.5,940.0
968.75,990.0
929.6875,920.0
957.03125,930.0
949.21875,960.0
953.125,950.0
957.03125,970.0
984.375,950.0
1003.90625,1040.0
960.9375,940.0
984.375,1000.0
964.84375,970.0
937.5,940.0
937.5,930.0
964.84375,940.0
957.03125,950.0
945.3125,960.0
914.0625,930.0
921.875,880.0
933.59375,710.0
929.6875,1150.0
917.96875,940.0
917.96875,920.0
921.875,930.0
890.625,880.0
898.4375,890.0
933.59375,930.0
941.40625,950.0
917.96875,920.0
910.15625,910.0
898.4375,880.0
925.78125,920.0
949.21875,960.0
933.59375,930.0
906.25,910.0
945.3125,940.0
976.5625,970.0
960.9375,990.0
921.875,890.0
933.59375,960.0
937.5,850.0
925.78125,590.0
914.0625,1290.0
875.0,910.0
910.15625,890.0
898.4375,940.0
898.4375,870.0
878.90625,880.0
894.53125,900.0
914.0625,900.0
925.78125,920.0
945.3125,960.0
921.875,910.0
906.25,920.0
875.0,850.0
875.0,880.0
863.28125,840.0
890.625,880.0
890.625,900.0
871.09375,900.0
871.09375,860.0
878.90625,880.0
972.65625,840.0
292.96875,900.0
472.65625,830.0
828.125,850.0
863.28125,850.0
851.5625,840.0
847.65625,840.0
824.21875,800.0
812.5,820.0
828.125,840.0
839.84375,870.0
867.1875,860.0
851.5625,850.0
332.03125,810.0
519.53125,780.0
792.96875,780.0
800.78125,810.0
785.15625,740.0
816.40625,740.0
753.90625,760.0
738.28125,800.0
765.625,820.0
777.34375,770.0
808.59375,740.0
753.90625,680.0
738.28125,890.0
730.46875,930.0
910.15625,960.0
933.59375,970.0
976.5625,630.0
953.125,700.0
925.78125,820.0
898.4375,570.0
835.9375,800.0
847.65625,880.0
886.71875,860.0
886.71875,920.0
878.90625,890.0
882.8125,890.0
898.4375,900.0
894.53125,900.0
