valley_location,PPI
42.0,0.0
119.0,770.0
205.0,860.0
295.0,900.0
387.0,920.0
476.0,890.0
570.0,940.0
660.0,900.0
746.0,860.0
828.0,820.0
909.0,810.0
992.0,830.0
1077.0,850.0
1157.0,800.0
1244.0,870.0
1333.0,890.0
1422.0,890.0
1503.0,810.0
1587.0,840.0
1674.0,870.0
1760.0,860.0
1844.0,840.0
1932.0,880.0
2023.0,910.0
2116.0,930.0
2203.0,870.0
2294.0,910.0
2384.0,900.0
2474.0,900.0
2561.0,870.0
2647.0,860.0
2731.0,840.0
2820.0,890.0
2903.0,830.0
2990.0,870.0
3079.0,890.0
3164.0,850.0
3254.0,900.0
3343.0,890.0
3428.0,850.0
3521.0,930.0
3618.0,970.0
3709.0,910.0
3804.0,950.0
3897.0,930.0
3987.0,900.0
4073.0,860.0
4157.0,840.0
4241.0,840.0
4321.0,800.0
4405.0,840.0
4490.0,850.0
4572.0,820.0
4650.0,780.0
4730.0,800.0
4813.0,830.0
4895.0,820.0
4977.0,820.0
5066.0,890.0
5155.0,890.0
5240.0,850.0
5329.0,890.0
5419.0,900.0
5505.0,860.0
5594.0,890.0
5683.0,890.0
5769.0,860.0
5856.0,870.0
5945.0,890.0
6033.0,880.0
6120.0,870.0
6210.0,900.0
6302.0,920.0
6393.0,910.0
6481.0,880.0
6572.0,910.0
6661.0,890.0
6750.0,890.0
6839.0,890.0
6928.0,890.0
7014.0,860.0
7103.0,890.0
7195.0,920.0
7287.0,920.0
7374.0,870.0
7459.0,850.0
7544.0,850.0
7627.0,830.0
7714.0,870.0
7796.0,820.0
7880.0,840.0
7970.0,900.0
8064.0,940.0
8156.0,920.0
8254.0,980.0
8351.0,970.0
8447.0,960.0
8539.0,920.0
8630.0,910.0
8718.0,880.0
8805.0,870.0
8892.0,870.0
8983.0,910.0
9074.0,910.0
9161.0,870.0
9251.0,900.0
9340.0,890.0
9429.0,890.0
9515.0,860.0
9600.0,850.0
9685.0,850.0
9766.0,810.0
9840.0,740.0
9918.0,780.0
9991.0,730.0
10068.0,770.0
10147.0,790.0
10231.0,840.0
10308.0,770.0
10394.0,860.0
10482.0,880.0
10570.0,880.0
10654.0,840.0
10739.0,850.0
10824.0,850.0
10910.0,860.0
10995.0,850.0
11078.0,830.0
11165.0,870.0
11249.0,840.0
