valley_location,PPI
11.0,0.0
91.0,800.0
173.0,820.0
253.0,800.0
337.0,840.0
427.0,900.0
505.0,780.0
589.0,840.0
678.0,890.0
762.0,840.0
840.0,780.0
923.0,830.0
1008.0,850.0
1089.0,810.0
1166.0,770.0
1248.0,820.0
1329.0,810.0
1407.0,780.0
1484.0,770.0
1565.0,810.0
1649.0,840.0
1725.0,760.0
1803.0,780.0
1882.0,790.0
1965.0,830.0
2038.0,730.0
2109.0,710.0
2188.0,790.0
2261.0,730.0
2333.0,720.0
2404.0,710.0
2477.0,730.0
2545.0,680.0
2617.0,720.0
2683.0,660.0
2753.0,700.0
2822.0,690.0
2885.0,630.0
2955.0,700.0
3018.0,630.0
3085.0,670.0
3150.0,650.0
3215.0,650.0
3281.0,660.0
3347.0,660.0
3415.0,680.0
3480.0,650.0
3546.0,660.0
3609.0,630.0
3680.0,710.0
3743.0,630.0
3819.0,760.0
3890.0,710.0
3961.0,710.0
4030.0,690.0
4100.0,700.0
4166.0,660.0
4235.0,690.0
4299.0,640.0
4367.0,680.0
4435.0,680.0
4502.0,670.0
4564.0,620.0
4630.0,660.0
4697.0,670.0
4762.0,650.0
4831.0,690.0
4903.0,720.0
4973.0,700.0
5049.0,760.0
5123.0,740.0
5197.0,740.0
5268.0,710.0
5340.0,720.0
5415.0,750.0
5488.0,730.0
5563.0,750.0
5645.0,820.0
5717.0,720.0
5792.0,750.0
5868.0,760.0
5950.0,820.0
6023.0,730.0
6098.0,750.0
6176.0,780.0
6259.0,830.0
6337.0,780.0
6418.0,810.0
6499.0,810.0
6575.0,760.0
6650.0,750.0
6729.0,790.0
6810.0,810.0
6889.0,790.0
6965.0,760.0
7041.0,760.0
7121.0,800.0
7194.0,730.0
7263.0,690.0
7334.0,710.0
7407.0,730.0
7483.0,760.0
7560.0,770.0
7641.0,810.0
7725.0,840.0
7800.0,750.0
7884.0,840.0
7968.0,840.0
8045.0,770.0
8127.0,820.0
8211.0,840.0
8291.0,800.0
8374.0,830.0
8454.0,800.0
8539.0,850.0
8624.0,850.0
8710.0,860.0
8790.0,800.0
8872.0,820.0
8959.0,870.0
9043.0,840.0
9126.0,830.0
9215.0,890.0
9304.0,890.0
9388.0,840.0
9478.0,900.0
9569.0,910.0
9653.0,840.0
9738.0,850.0
9825.0,870.0
9913.0,880.0
9998.0,850.0
10084.0,860.0
10171.0,870.0
10255.0,840.0
10339.0,840.0
10427.0,880.0
10506.0,790.0
10588.0,820.0
10662.0,740.0
10736.0,740.0
10810.0,740.0
10893.0,830.0
10979.0,860.0
11068.0,890.0
11154.0,860.0
11249.0,950.0
11336.0,870.0
