Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-2456709.0,-2449337.0,-2717749.0,-2771709.0,-3169343.0,-2450583.0
-2457707.0,-2448517.0,-2718319.0,-2771139.0,-3170091.0,-2452863.0
-2456353.0,-2448767.0,-2717571.0,-2773919.0,-3168025.0,-2453147.0
-2456959.0,-2449587.0,-2718605.0,-2774845.0,-3166635.0,-2454465.0
-2456495.0,-2449799.0,-2719067.0,-2776233.0,-3167277.0,-2455427.0
-2455961.0,-2449835.0,-2720491.0,-2777943.0,-3166279.0,-2456389.0
-2456283.0,-2450299.0,-2721667.0,-2779119.0,-3165639.0,-2456283.0
-2455783.0,-2449515.0,-2723413.0,-2779581.0,-3166173.0,-2458383.0
-2455569.0,-2449587.0,-2723875.0,-2781041.0,-3165817.0,-2457707.0
-2456817.0,-2450441.0,-2722735.0,-2781647.0,-3164747.0,-2457849.0
-2456923.0,-2450191.0,-2724197.0,-2782359.0,-3165959.0,-2458597.0
-2456531.0,-2450583.0,-2723733.0,-2783143.0,-3165745.0,-2458669.0
-2456247.0,-2447841.0,-2724161.0,-2784425.0,-3165353.0,-2458561.0
-2456389.0,-2447307.0,-2723805.0,-2787097.0,-3165603.0,-2459559.0
-2456567.0,-2446095.0,-2723235.0,-2786633.0,-3166137.0,-2459275.0
-2458205.0,-2446345.0,-2723271.0,-2788629.0,-3165745.0,-2462087.0
-2455641.0,-2445917.0,-2724125.0,-2789411.0,-3166921.0,-2462159.0
-2455285.0,-2444671.0,-2724767.0,-2792261.0,-3165673.0,-2463157.0
-2454965.0,-2443673.0,-2724339.0,-2792867.0,-3167205.0,-2464083.0
-2455499.0,-2443247.0,-2723163.0,-2794113.0,-3166565.0,-2465613.0
-2454643.0,-2443637.0,-2724053.0,-2795467.0,-3166991.0,-2465863.0
-2453575.0,-2441929.0,-2724481.0,-2797105.0,-3168203.0,-2466789.0
-2455213.0,-2442641.0,-2725193.0,-2798851.0,-3168451.0,-2468713.0
-2454145.0,-2442819.0,-2726297.0,-2799277.0,-3168665.0,-2468035.0
-2453789.0,-2442463.0,-2728257.0,-2800239.0,-3166813.0,-2471349.0
-2454643.0,-2441893.0,-2726831.0,-2802625.0,-3166421.0,-2470565.0
-2452899.0,-2442213.0,-2727757.0,-2803837.0,-3166813.0,-2472203.0
-2453575.0,-2441537.0,-2729325.0,-2804193.0,-3164641.0,-2473165.0
-2452507.0,-2442605.0,-2730001.0,-2805369.0,-3162111.0,-2475445.0
-2451473.0,-2442213.0,-2729823.0,-2806473.0,-3158977.0,-2474911.0
-2453611.0,-2441537.0,-2731071.0,-2806223.0,-3156591.0,-2479077.0
-2453077.0,-2442213.0,-2730357.0,-2806721.0,-3153529.0,-2479897.0
-2453255.0,-2441607.0,-2730571.0,-2807185.0,-3149681.0,-2480715.0
-2453397.0,-2441857.0,-2730857.0,-2806187.0,-3146939.0,-2482781.0
-2453147.0,-2441929.0,-2731391.0,-2807647.0,-3144125.0,-2483957.0
-2454395.0,-2441679.0,-2732745.0,-2808147.0,-3141489.0,-2485737.0
-2453895.0,-2441999.0,-2731533.0,-2808929.0,-3139887.0,-2485525.0
-2452899.0,-2441537.0,-2731355.0,-2807933.0,-3136075.0,-2487447.0
-2454287.0,-2442177.0,-2733101.0,-2808573.0,-3135363.0,-2488659.0
-2453505.0,-2442107.0,-2733563.0,-2809571.0,-3132371.0,-2489229.0
-2454573.0,-2441501.0,-2733101.0,-2811779.0,-3132051.0,-2492221.0
-2455357.0,-2440717.0,-2734811.0,-2810889.0,-3129557.0,-2491863.0
-2454323.0,-2440789.0,-2733493.0,-2810925.0,-3126993.0,-2493395.0
-2454573.0,-2440611.0,-2734169.0,-2813061.0,-3125497.0,-2494285.0
-2456247.0,-2440325.0,-2734275.0,-2813881.0,-3124821.0,-2495675.0
-2454751.0,-2440931.0,-2736733.0,-2815021.0,-3122399.0,-2496637.0
-2456425.0,-2440469.0,-2736271.0,-2815377.0,-3120653.0,-2497491.0
-2455107.0,-2440611.0,-2737767.0,-2815625.0,-3119477.0,-2497633.0
-2455605.0,-2440325.0,-2737981.0,-2817015.0,-3117555.0,-2497847.0
-2455427.0,-2439221.0,-2737803.0,-2817229.0,-3116095.0,-2497171.0
-2456247.0,-2440469.0,-2738941.0,-2818155.0,-3116237.0,-2497527.0
-2456781.0,-2439827.0,-2739263.0,-2818511.0,-3113173.0,-2496637.0
-2455391.0,-2441395.0,-2741043.0,-2819081.0,-3113031.0,-2498203.0
-2456317.0,-2441857.0,-2742433.0,-2819081.0,-3111785.0,-2498275.0
-2456887.0,-2440005.0,-2742077.0,-2818653.0,-3108829.0,-2498097.0
-2456745.0,-2441037.0,-2742789.0,-2819153.0,-3108187.0,-2498381.0
-2456887.0,-2441715.0,-2744499.0,-2819865.0,-3107297.0,-2498809.0
-2457849.0,-2441573.0,-2745103.0,-2820933.0,-3105765.0,-2498347.0
-2457315.0,-2442143.0,-2744889.0,-2821575.0,-3104269.0,-2499237.0
-2458241.0,-2442499.0,-2746421.0,-2820149.0,-3101419.0,-2498453.0
-2458917.0,-2442961.0,-2745851.0,-2820291.0,-3101099.0,-2498169.0
-2458277.0,-2441215.0,-2747489.0,-2822501.0,-3099711.0,-2498133.0
-2459701.0,-2442891.0,-2746457.0,-2821609.0,-3097359.0,-2496815.0
-2459773.0,-2442961.0,-2747525.0,-2822143.0,-3095045.0,-2496779.0
-2459737.0,-2442035.0,-2748773.0,-2821717.0,-3094119.0,-2495889.0
-2459095.0,-2443637.0,-2747597.0,-2823569.0,-3092373.0,-2494251.0
-2459095.0,-2443603.0,-2747953.0,-2824209.0,-3090771.0,-2491151.0
-2460379.0,-2442925.0,-2748665.0,-2824175.0,-3088099.0,-2489585.0
-2460913.0,-2443317.0,-2748345.0,-2823889.0,-3087707.0,-2487483.0
-2460235.0,-2442961.0,-2749093.0,-2824957.0,-3086461.0,-2485203.0
-2460841.0,-2444101.0,-2746101.0,-2826061.0,-3085215.0,-2483209.0
-2461233.0,-2443211.0,-2747063.0,-2826775.0,-3082435.0,-2481071.0
-2461803.0,-2444065.0,-2747455.0,-2828235.0,-3081331.0,-2478365.0
-2460449.0,-2444279.0,-2747489.0,-2829659.0,-3080583.0,-2477225.0
-2461589.0,-2446523.0,-2746493.0,-2830407.0,-3078517.0,-2476193.0
-2461019.0,-2445347.0,-2747775.0,-2830337.0,-3076345.0,-2473415.0
-2460735.0,-2447129.0,-2747739.0,-2831725.0,-3074101.0,-2472345.0
-2457921.0,-2447841.0,-2747525.0,-2831725.0,-3071395.0,-2470885.0
-2457957.0,-2446843.0,-2747597.0,-2833933.0,-3069221.0,-2471527.0
-2457065.0,-2448447.0,-2746207.0,-2834253.0,-3066657.0,-2469709.0
-2454643.0,-2448589.0,-2746777.0,-2835287.0,-3062917.0,-2469923.0
-2453647.0,-2448661.0,-2748665.0,-2836177.0,-3061351.0,-2469709.0
-2452187.0,-2449195.0,-2747739.0,-2837353.0,-3059533.0,-2471883.0
-2452009.0,-2449657.0,-2747455.0,-2836675.0,-3057077.0,-2471349.0
-2451047.0,-2450013.0,-2748773.0,-2836427.0,-3055545.0,-2471669.0
-2451225.0,-2451189.0,-2748951.0,-2835323.0,-3055153.0,-2473093.0
-2449017.0,-2451509.0,-2747739.0,-2833685.0,-3054583.0,-2473557.0
-2449407.0,-2452079.0,-2747989.0,-2831333.0,-3054013.0,-2474981.0
-2450477.0,-2451225.0,-2747847.0,-2829303.0,-3051591.0,-2476797.0
-2449407.0,-2451295.0,-2748025.0,-2826845.0,-3050773.0,-2477403.0
-2449051.0,-2452187.0,-2749057.0,-2824531.0,-3050523.0,-2477759.0
