Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
33.751,34.946999999999996,35.726,35.364000000000004,35.423,34.052
33.732,34.921,35.704,35.521,35.408,34.082
33.711,34.896,35.684,35.677,35.393,34.119
33.687,34.872,35.667,35.830999999999996,35.379,34.164
33.661,34.848,35.652,35.98,35.365,34.217
33.631,34.823,35.639,36.121,35.352,34.279
33.598,34.799,35.626,36.251999999999995,35.339,34.349000000000004
33.562,34.774,35.614000000000004,36.371,35.328,34.427
33.524,34.749,35.601,36.476,35.317,34.515
33.484,34.726,35.589,36.567,35.312,34.61
33.443000000000005,34.703,35.576,36.643,35.317,34.711
33.400999999999996,34.683,35.563,36.703,35.332,34.818000000000005
33.358000000000004,34.664,35.551,36.748000000000005,35.357,34.929
33.314,34.645,35.538000000000004,36.779,35.389,35.042
33.271,34.628,35.525,36.796,35.423,35.156
33.229,34.611,35.512,36.802,35.455,35.27
33.187,34.596,35.498000000000005,36.796,35.485,35.382
33.146,34.582,35.483000000000004,36.783,35.509,35.49
33.107,34.57,35.466,36.763000000000005,35.525999999999996,35.592
33.07,34.56,35.446999999999996,36.739000000000004,35.537,35.687
33.035,34.552,35.428000000000004,36.711999999999996,35.541,35.774
33.004,34.547,35.41,36.685,35.538000000000004,35.852
32.977,34.543,35.393,36.66,35.528,35.919000000000004
32.955,34.542,35.376999999999995,36.637,35.513000000000005,35.975
32.937,34.542,35.363,36.619,35.492,36.02
32.922,34.543,35.352,36.605,35.467,36.053000000000004
32.911,34.545,35.342,36.596,35.44,36.075
32.903,34.547,35.335,36.591,35.412,36.086
32.898,34.548,35.330999999999996,36.589,35.385,36.086999999999996
32.897,34.549,35.330999999999996,36.589,35.36,36.079
32.899,34.55,35.334,36.59,35.336999999999996,36.061
32.905,34.55,35.342,36.591,35.319,36.035
32.917,34.549,35.353,36.591,35.303000000000004,36.001
32.935,34.547,35.367,36.589,35.289,35.959
32.961,34.546,35.383,36.583,35.277,35.913000000000004
32.998000000000005,34.544000000000004,35.398,36.574,35.265,35.861999999999995
33.048,34.543,35.413000000000004,36.561,35.253,35.806999999999995
33.113,34.54,35.426,36.544000000000004,35.24,35.75
33.193000000000005,34.537,35.438,36.523,35.228,35.691
33.29,34.533,35.446999999999996,36.498000000000005,35.216,35.632
33.405,34.528,35.453,36.469,35.204,35.571999999999996
33.538000000000004,34.522,35.457,36.437,35.192,35.515
33.688,34.516,35.457,36.402,35.181999999999995,35.459
33.853,34.509,35.454,36.365,35.172,35.406
34.031,34.501,35.446,36.325,35.162,35.355
34.218,34.492,35.434,36.285,35.150999999999996,35.306999999999995
34.411,34.483000000000004,35.418,36.244,35.138000000000005,35.262
34.607,34.474000000000004,35.398,36.204,35.123000000000005,35.221
34.802,34.465,35.375,36.165,35.105,35.183
34.994,34.459,35.35,36.126999999999995,35.083,35.149
35.178000000000004,34.454,35.321999999999996,36.091,35.059,35.119
35.352,34.453,35.292,36.056,35.035,35.093
35.512,34.455999999999996,35.26,36.023,35.01,35.069
35.657,34.465,35.228,35.991,34.986999999999995,35.048
35.786,34.481,35.195,35.961,34.966,35.029
35.899,34.504,35.163000000000004,35.933,34.946999999999996,35.013000000000005
