Resting_ECG,Resting_PPG,Resting_GSR
-0.040999999999999995,34.794000000000004,11.220999999999998
-0.023,34.766,11.220999999999998
-0.0,34.756,11.220999999999998
0.001,34.763000000000005,11.22
0.016,34.784,11.219000000000001
0.022000000000000002,34.816,11.218
0.055,34.858000000000004,11.218
0.046,34.907,11.218
0.054000000000000006,34.961,11.217
0.063,35.018,11.216
0.059000000000000004,35.077,11.216
0.037000000000000005,35.134,11.217
0.04,35.188,11.217
0.025,35.236999999999995,11.217
-0.005,35.278,11.217
0.002,35.31,11.216
-0.042,35.333,11.216
-0.08,35.345,11.215
-0.105,35.346,11.216
-0.10300000000000001,35.335,11.216
-0.129,35.312,11.216
-0.147,35.278,11.216
-0.139,35.234,11.216
-0.13699999999999998,35.179,11.217
-0.145,35.115,11.217
-0.145,35.045,11.217
-0.115,34.969,11.217
-0.14300000000000002,34.89,11.218
-0.131,34.809,11.219000000000001
-0.12300000000000001,34.728,11.219000000000001
-0.13,34.645,11.219000000000001
-0.114,34.562,11.22
0.022000000000000002,34.476,11.220999999999998
0.134,34.389,11.220999999999998
0.228,34.299,11.22
0.335,34.205999999999996,11.220999999999998
0.341,34.11,11.222999999999999
0.242,34.010999999999996,11.222999999999999
0.256,33.912,11.222999999999999
0.124,33.812,11.222999999999999
-0.11599999999999999,33.713,11.224
-0.32899999999999996,33.617,11.225
-0.501,33.524,11.225999999999999
-0.594,33.437,11.227
-0.5770000000000001,33.355,11.227
-0.535,33.279,11.228
-0.449,33.211,11.229000000000001
-0.387,33.152,11.23
-0.32899999999999996,33.103,11.231
-0.28800000000000003,33.063,11.232000000000001
-0.209,33.033,11.232999999999999
-0.168,33.010999999999996,11.234000000000002
-0.126,32.995,11.235999999999999
-0.06,32.983000000000004,11.237
-0.059000000000000004,32.974000000000004,11.238
-0.045,32.965,11.239
-0.035,32.955,11.24
-0.04,32.943000000000005,11.242
-0.04,32.929,11.243
-0.042,32.914,11.244000000000002
-0.042,32.897,11.245999999999999
-0.040999999999999995,32.88,11.247
-0.022000000000000002,32.863,11.25
-0.005,32.847,11.251
-0.022000000000000002,32.832,11.252
-0.027000000000000003,32.818000000000005,11.254000000000001
-0.013999999999999999,32.805,11.257
-0.015,32.794000000000004,11.258
-0.019,32.786,11.259
-0.006,32.781,11.26
0.001,32.78,11.262
-0.009000000000000001,32.781,11.264000000000001
0.005,32.786,11.265999999999998
0.022000000000000002,32.791,11.267000000000001
0.017,32.795,11.269
0.009000000000000001,32.798,11.270999999999999
0.022000000000000002,32.797,11.273
0.015,32.791,11.275
0.004,32.778,11.277999999999999
0.034,32.759,11.28
0.033,32.732,11.280999999999999
0.033,32.699,11.283
0.040999999999999995,32.662,11.286
0.054000000000000006,32.621,11.289000000000001
0.053,32.578,11.29
0.045,32.535,11.292
0.066,32.491,11.294
0.063,32.448,11.297
0.054000000000000006,32.408,11.3
0.059000000000000004,32.37,11.302
0.08199999999999999,32.339,11.304
0.076,32.313,11.307
0.087,32.295,11.31
0.09699999999999999,32.285,11.312000000000001
0.098,32.287,11.315
0.094,32.3,11.318
0.099,32.329,11.321
0.10400000000000001,32.375,11.324000000000002
0.10800000000000001,32.443000000000005,11.325999999999999
0.10800000000000001,32.535,11.328
0.1,32.657,11.331
0.11699999999999999,32.813,11.335
0.111,33.009,11.337
0.114,33.25,11.339
0.121,33.538000000000004,11.342
0.11699999999999999,33.876999999999995,11.345999999999998
0.109,34.269,11.349
0.121,34.71,11.350999999999999
0.115,35.198,11.354000000000001
0.096,35.724000000000004,11.356
0.094,36.279,11.359000000000002
0.084,36.855,11.362
0.057,37.438,11.366
0.063,38.019,11.368
0.034,38.584,11.37
0.006999999999999999,39.122,11.373
-0.004,39.622,11.377
-0.01,40.076,11.380999999999998
-0.035,40.476,11.383
-0.042,40.815,11.385
-0.059000000000000004,41.092,11.387
-0.08199999999999999,41.305,11.390999999999998
-0.105,41.45399999999999,11.395
-0.086,41.543,11.397
-0.10300000000000001,41.576,11.399000000000001
-0.11,41.558,11.401
-0.13699999999999998,41.494,11.405
-0.09699999999999999,41.393,11.408
-0.115,41.25899999999999,11.41
-0.11,41.101000000000006,11.413
-0.095,40.922,11.415999999999999
-0.10400000000000001,40.73,11.42
-0.094,40.528,11.423
-0.091,40.323,11.425
-0.067,40.117,11.427
-0.087,39.914,11.43
-0.081,39.716,11.434000000000001
-0.054000000000000006,39.525999999999996,11.437000000000001
-0.065,39.345,11.44
-0.08199999999999999,39.173,11.442
-0.052000000000000005,39.01,11.444
-0.044000000000000004,38.855,11.448
-0.062,38.709,11.450999999999999
-0.053,38.571,11.454
-0.055,38.442,11.456
-0.063,38.32,11.459000000000001
-0.035,38.204,11.463
-0.019,38.094,11.467
-0.047,37.986,11.47
-0.028999999999999998,37.879,11.470999999999998
-0.016,37.77,11.472999999999999
-0.027999999999999997,37.659,11.477
-0.038,37.544000000000004,11.481
-0.027999999999999997,37.424,11.484000000000002
-0.012,37.299,11.485999999999999
-0.025,37.168,11.488
-0.022000000000000002,37.032,11.491
-0.004,36.891,11.494000000000002
-0.021,36.745,11.497
-0.021,36.595,11.5
-0.01,36.442,11.504000000000001
-0.019,36.289,11.505999999999998
-0.021,36.137,11.508
-0.009000000000000001,35.988,11.511
-0.015,35.845,11.514000000000001
-0.015,35.711,11.517999999999999
0.001,35.586,11.52
-0.006,35.471,11.523
-0.013999999999999999,35.369,11.525
0.004,35.28,11.527999999999999
0.0,35.205999999999996,11.530999999999999
-0.004,35.147,11.534
-0.012,35.104,11.536
0.023,35.076,11.538
0.027999999999999997,35.064,11.540999999999999
0.011000000000000001,35.067,11.543
0.013999999999999999,35.084,11.546
0.025,35.111999999999995,11.549000000000001
0.042,35.150999999999996,11.550999999999998
0.073,35.199,11.552999999999999
0.091,35.255,11.556
0.102,35.317,11.56
0.095,35.383,11.562000000000001
0.145,35.453,11.562999999999999
0.161,35.524,11.565
0.136,35.595,11.569
0.157,35.664,11.572000000000001
0.187,35.729,11.573
0.17600000000000002,35.787,11.575
0.151,35.836,11.577
0.17600000000000002,35.874,11.58
0.171,35.9,11.583
0.156,35.913000000000004,11.585
0.131,35.912,11.587
0.14300000000000002,35.895,11.59
0.071,35.863,11.592
0.043,35.817,11.594000000000001
0.02,35.757,11.595999999999998
-0.013000000000000001,35.685,11.597999999999999
-0.013999999999999999,35.604,11.6
-0.009000000000000001,35.515,11.603
-0.006999999999999999,35.42,11.606
-0.006999999999999999,35.321,11.607999999999999
0.004,35.22,11.61
-0.002,35.118,11.612
-0.011000000000000001,35.015,11.614
-0.024,34.913000000000004,11.617
0.002,34.811,11.619000000000002
0.012,34.711999999999996,11.62
-0.006999999999999999,34.615,11.620999999999999
0.040999999999999995,34.523,11.624
0.15,34.433,11.627
0.258,34.348,11.63
0.37200000000000005,34.266,11.630999999999998
0.46,34.188,11.632
0.445,34.111999999999995,11.634
0.36,34.037,11.637
0.40299999999999997,33.964,11.639000000000001
0.261,33.891999999999996,11.64
-0.022000000000000002,33.82,11.642000000000001
-0.251,33.749,11.644
-0.43799999999999994,33.678000000000004,11.645
-0.511,33.607,11.645999999999999
-0.469,33.537,11.648
-0.369,33.471,11.65
-0.309,33.409,11.652000000000001
-0.23800000000000002,33.352,11.652000000000001
-0.17800000000000002,33.301,11.652999999999999
-0.10400000000000001,33.255,11.655
-0.064,33.215,11.657
-0.013999999999999999,33.18,11.659
0.061,33.150999999999996,11.659
0.11199999999999999,33.126,11.661
0.095,33.104,11.663
0.11800000000000001,33.085,11.664000000000001
0.096,33.068000000000005,11.665999999999999
0.114,33.052,11.667
0.14800000000000002,33.035,11.669
0.136,33.016999999999996,11.67
0.11199999999999999,32.996,11.671
0.121,32.973,11.672
0.14800000000000002,32.946999999999996,11.674000000000001
0.142,32.917,11.675
0.142,32.885999999999996,11.675
0.204,32.855,11.675999999999998
0.165,32.824,11.677
0.165,32.796,11.679
0.16,32.772,11.679
0.166,32.751999999999995,11.68
0.172,32.736,11.681
0.188,32.723,11.683
0.17300000000000001,32.711999999999996,11.683
0.172,32.704,11.684000000000001
0.17300000000000001,32.696999999999996,11.686
0.209,32.692,11.687999999999999
0.19399999999999998,32.686,11.689
0.193,32.68,11.69
0.21,32.673,11.69
0.233,32.663000000000004,11.692
0.214,32.649,11.694
0.205,32.631,11.695
0.198,32.608000000000004,11.695
0.223,32.580999999999996,11.695
0.226,32.549,11.695
0.235,32.514,11.696
0.23199999999999998,32.478,11.697000000000001
0.215,32.443000000000005,11.697000000000001
0.23199999999999998,32.409,11.697000000000001
0.29600000000000004,32.38,11.698
0.26899999999999996,32.358000000000004,11.7
0.242,32.342,11.700999999999999
0.243,32.336,11.700999999999999
0.24100000000000002,32.341,11.700999999999999
0.239,32.359,11.700999999999999
0.258,32.395,11.703
0.27,32.452,11.704
0.27,32.536,11.705
0.284,32.652,11.704
0.27399999999999997,32.806,11.704
0.26899999999999996,33.005,11.706
0.26899999999999996,33.251,11.707
0.278,33.549,11.707
0.258,33.899,11.706
0.267,34.299,11.707
0.275,34.747,11.708
0.295,35.236,11.709000000000001
0.249,35.758,11.708
0.247,36.305,11.708
0.255,36.867,11.71
0.226,37.43,11.712
0.213,37.985,11.712
0.188,38.518,11.712
0.19,39.019,11.713
0.14400000000000002,39.479,11.713
0.125,39.893,11.714
0.083,40.255,11.715
0.07200000000000001,40.56,11.715
0.07200000000000001,40.809,11.715
0.052000000000000005,41.001000000000005,11.715
0.012,41.138000000000005,11.716
-0.019,41.223,11.718
-0.015,41.26,11.718
-0.011000000000000001,41.255,11.718
-0.048,41.213,11.718
-0.052000000000000005,41.144,11.719000000000001
-0.026000000000000002,41.053999999999995,11.720999999999998
-0.068,40.948,11.720999999999998
-0.071,40.83,11.720999999999998
-0.061,40.701,11.72
-0.057999999999999996,40.562,11.720999999999998
-0.057999999999999996,40.416,11.722000000000001
-0.06,40.264,11.722999999999999
-0.045,40.108000000000004,11.722999999999999
-0.063,39.946,11.722999999999999
-0.039,39.782,11.724
-0.04,39.618,11.724
-0.055999999999999994,39.455,11.724
-0.043,39.297,11.724
-0.035,39.145,11.725
-0.053,39.001,11.725
-0.059000000000000004,38.867,11.725999999999999
-0.040999999999999995,38.743,11.727
-0.027999999999999997,38.629,11.727
-0.035,38.524,11.728
-0.039,38.429,11.728
-0.051,38.34,11.729000000000001
-0.051,38.254,11.729000000000001
-0.06,38.168,11.73
-0.026000000000000002,38.080999999999996,11.73
-0.044000000000000004,37.99,11.73
-0.024,37.894,11.731
-0.046,37.791,11.73
-0.046,37.681,11.73
-0.125,37.563,11.73
-0.076,37.44,11.731
-0.002,37.311,11.732000000000001
0.034,37.178000000000004,11.732000000000001
-0.043,37.041,11.731
0.001,36.903,11.731
-0.05,36.765,11.732999999999999
-0.068,36.626999999999995,11.734000000000002
-0.068,36.489000000000004,11.732999999999999
-0.086,36.354,11.732999999999999
-0.079,36.223,11.734000000000002
-0.076,36.097,11.734000000000002
-0.079,35.979,11.734000000000002
-0.09,35.871,11.734000000000002
-0.086,35.775,11.734000000000002
-0.068,35.691,11.734000000000002
-0.069,35.62,11.734000000000002
-0.1,35.562,11.734000000000002
-0.102,35.516,11.734000000000002
-0.084,35.481,11.734000000000002
-0.10300000000000001,35.457,11.735
-0.111,35.443000000000005,11.735
-0.035,35.438,11.735999999999999
-0.025,35.442,11.737
-0.077,35.455999999999996,11.737
-0.005,35.48,11.737
0.011000000000000001,35.510999999999996,11.738
0.0,35.551,11.739
0.025,35.596,11.739
0.055,35.646,11.739
0.065,35.699,11.739
0.057,35.751999999999995,11.74
0.045,35.804,11.741
0.09,35.851,11.741
0.062,35.894,11.741
0.049,35.928000000000004,11.741
0.012,35.955,11.742
0.006,35.971,11.743
0.064,35.976,11.743
0.023,35.969,11.742
-0.01,35.949,11.743
0.013999999999999999,35.917,11.744000000000002
-0.045,35.872,11.745
-0.111,35.815,11.744000000000002
-0.132,35.746,11.745
-0.159,35.665,11.745999999999999
-0.171,35.574,11.747
-0.14,35.475,11.745999999999999
-0.15,35.37,11.745999999999999
-0.10300000000000001,35.260999999999996,11.745999999999999
-0.171,35.150999999999996,11.747
-0.196,35.042,11.747
-0.126,34.936,11.748
-0.11199999999999999,34.833,11.748
-0.13699999999999998,34.735,11.748
-0.12300000000000001,34.643,11.749
-0.068,34.555,11.749
0.025,34.474000000000004,11.75
0.124,34.398,11.75
0.243,34.329,11.75
0.373,34.264,11.75
0.315,34.205,11.751
0.326,34.149,11.752
0.257,34.095,11.752
0.027999999999999997,34.041,11.751
-0.262,33.985,11.752
-0.488,33.924,11.753
-0.624,33.858000000000004,11.755
-0.645,33.785,11.755
-0.595,33.705999999999996,11.754000000000001
-0.5379999999999999,33.621,11.755
-0.45799999999999996,33.532,11.755999999999998
-0.344,33.441,11.757
-0.293,33.351,11.758
-0.235,33.262,11.758
-0.201,33.178000000000004,11.759
-0.149,33.1,11.76
-0.129,33.03,11.76
-0.107,32.968,11.76
-0.061,32.914,11.76
-0.025,32.871,11.761
-0.08800000000000001,32.835,11.762
-0.10400000000000001,32.808,11.761
-0.01,32.787,11.761
-0.016,32.772,11.761
-0.035,32.759,11.762
0.01,32.748000000000005,11.763
-0.063,32.735,11.763
-0.071,32.719,11.762
-0.084,32.698,11.762
-0.03,32.674,11.763
-0.075,32.648,11.764000000000001
-0.067,32.62,11.765
-0.057,32.592,11.764000000000001
0.003,32.565,11.764000000000001
-0.031,32.542,11.765
-0.027000000000000003,32.522,11.765999999999998
-0.028999999999999998,32.507,11.767000000000001
-0.021,32.497,11.765999999999998
-0.004,32.491,11.765
-0.11900000000000001,32.488,11.765999999999998
-0.09,32.488,11.767000000000001
-0.03,32.488,11.767999999999999
0.057,32.485,11.767000000000001
0.052000000000000005,32.48,11.767999999999999
0.049,32.47,11.767999999999999
-0.006999999999999999,32.453,11.767999999999999
-0.040999999999999995,32.43,11.767999999999999
0.006999999999999999,32.398,11.769
0.08,32.359,11.769
-0.021,32.313,11.769
0.040999999999999995,32.260999999999996,11.769
0.057999999999999996,32.205,11.77
-0.011000000000000001,32.148,11.77
0.026000000000000002,32.091,11.77
0.027999999999999997,32.038000000000004,11.769
0.091,31.991,11.769
0.048,31.954,11.769
0.02,31.93,11.769
0.115,31.923000000000002,11.767999999999999
0.113,31.936999999999998,11.767999999999999
0.122,31.976,11.767999999999999
0.021,32.044000000000004,11.767999999999999
0.054000000000000006,32.144,11.767999999999999
0.073,32.28,11.767000000000001
0.085,32.457,11.767999999999999
0.069,32.68,11.769
0.057,32.952,11.769
0.085,33.275999999999996,11.767999999999999
0.125,33.653,11.767999999999999
0.028999999999999998,34.079,11.769
0.121,34.551,11.77
0.045,35.062,11.769
0.10300000000000001,35.603,11.769
0.05,36.164,11.767999999999999
0.055999999999999994,36.735,11.767999999999999
0.075,37.304,11.767999999999999
