Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1560877.0,-1454135.0,-1417339.0,-1399361.0,-1410231.0,-1464323.0
-1560181.0,-1453901.0,-1417587.0,-1399345.0,-1409923.0,-1463751.0
-1561049.0,-1453949.0,-1417215.0,-1399145.0,-1410773.0,-1463349.0
-1560615.0,-1453437.0,-1417371.0,-1399237.0,-1409937.0,-1462961.0
-1560475.0,-1453345.0,-1417293.0,-1398679.0,-1410293.0,-1462697.0
-1560817.0,-1453113.0,-1416907.0,-1398881.0,-1410387.0,-1462573.0
-1560599.0,-1452555.0,-1417215.0,-1398989.0,-1410681.0,-1462389.0
-1560305.0,-1452725.0,-1417511.0,-1398819.0,-1410403.0,-1462837.0
-1561467.0,-1452199.0,-1416503.0,-1398989.0,-1410309.0,-1462171.0
-1561621.0,-1452323.0,-1416845.0,-1399329.0,-1410867.0,-1462513.0
-1561745.0,-1452013.0,-1416735.0,-1399145.0,-1411083.0,-1462465.0
-1561591.0,-1452523.0,-1417123.0,-1399747.0,-1410759.0,-1462961.0
-1561297.0,-1451657.0,-1416735.0,-1399051.0,-1410589.0,-1461923.0
-1561141.0,-1451021.0,-1416551.0,-1399531.0,-1411253.0,-1462341.0
-1560971.0,-1450649.0,-1415497.0,-1399625.0,-1411207.0,-1461847.0
-1561745.0,-1449923.0,-1415791.0,-1399221.0,-1411315.0,-1462295.0
-1562225.0,-1449565.0,-1415047.0,-1399531.0,-1411981.0,-1462031.0
-1562163.0,-1448947.0,-1414475.0,-1400027.0,-1411331.0,-1462187.0
-1562071.0,-1448111.0,-1414815.0,-1399795.0,-1411657.0,-1461955.0
-1562195.0,-1447243.0,-1414335.0,-1399717.0,-1411549.0,-1461785.0
-1562241.0,-1447383.0,-1414367.0,-1400259.0,-1412137.0,-1461769.0
-1562503.0,-1446609.0,-1413453.0,-1400351.0,-1411563.0,-1461691.0
-1563293.0,-1445943.0,-1413731.0,-1400615.0,-1411827.0,-1461397.0
-1563557.0,-1445771.0,-1412895.0,-1400367.0,-1412245.0,-1462203.0
-1563835.0,-1444935.0,-1412911.0,-1400941.0,-1412075.0,-1461675.0
-1564129.0,-1444749.0,-1412353.0,-1400709.0,-1411563.0,-1461955.0
-1563511.0,-1444115.0,-1412369.0,-1400987.0,-1412199.0,-1461505.0
-1564409.0,-1443465.0,-1412167.0,-1400785.0,-1412415.0,-1461847.0
-1564533.0,-1444037.0,-1411611.0,-1401467.0,-1412787.0,-1462279.0
-1564641.0,-1443309.0,-1411749.0,-1400785.0,-1412865.0,-1462403.0
-1564981.0,-1442395.0,-1412043.0,-1401669.0,-1412941.0,-1461847.0
-1566329.0,-1442071.0,-1411517.0,-1401327.0,-1412647.0,-1462203.0
-1565911.0,-1442395.0,-1411131.0,-1401947.0,-1412771.0,-1461985.0
-1566545.0,-1441853.0,-1411549.0,-1401793.0,-1412879.0,-1462403.0
-1566747.0,-1442211.0,-1411487.0,-1402055.0,-1413221.0,-1462481.0
