RRI_inf,PPI_inf,PPI_pix,label
855.46875,847.65625,840.0,0.0
875.0,875.0,880.0,0.0
832.03125,839.84375,840.0,0.0
785.15625,781.25,780.0,0.0
828.125,824.21875,820.0,0.0
859.375,859.375,870.0,0.0
792.96875,796.875,780.0,0.0
828.125,824.21875,830.0,0.0
863.28125,863.28125,860.0,0.0
914.0625,914.0625,920.0,0.0
851.5625,859.375,850.0,0.0
890.625,882.8125,880.0,0.0
878.90625,882.8125,880.0,0.0
832.03125,835.9375,840.0,0.0
769.53125,765.625,770.0,0.0
820.3125,816.40625,810.0,0.0
855.46875,855.46875,850.0,0.0
855.46875,859.375,870.0,0.0
773.4375,777.34375,770.0,0.0
839.84375,832.03125,830.0,0.0
855.46875,851.5625,850.0,0.0
863.28125,867.1875,870.0,0.0
859.375,867.1875,870.0,0.0
753.90625,757.8125,730.0,0.0
750.0,742.1875,770.0,0.0
730.46875,722.65625,720.0,0.0
714.84375,710.9375,720.0,0.0
761.71875,757.8125,750.0,0.0
738.28125,746.09375,750.0,0.0
707.03125,703.125,720.0,0.0
667.96875,667.96875,650.0,0.0
691.40625,683.59375,700.0,0.0
746.09375,746.09375,740.0,0.0
785.15625,785.15625,780.0,0.0
804.6875,808.59375,800.0,0.0
804.6875,796.875,800.0,0.0
812.5,820.3125,830.0,0.0
816.40625,816.40625,810.0,0.0
808.59375,812.5,810.0,0.0
800.78125,796.875,780.0,0.0
757.8125,773.4375,800.0,0.0
707.03125,703.125,700.0,0.0
699.21875,687.5,660.0,0.0
691.40625,687.5,700.0,0.0
738.28125,734.375,730.0,0.0
757.8125,765.625,780.0,0.0
828.125,832.03125,830.0,0.0
761.71875,765.625,750.0,0.0
847.65625,839.84375,840.0,0.0
828.125,832.03125,840.0,0.0
890.625,886.71875,890.0,0.0
921.875,925.78125,910.0,0.0
898.4375,902.34375,910.0,0.0
906.25,906.25,910.0,0.0
906.25,910.15625,900.0,0.0
878.90625,878.90625,880.0,0.0
859.375,855.46875,860.0,0.0
871.09375,871.09375,860.0,0.0
816.40625,824.21875,830.0,0.0
718.75,722.65625,720.0,0.0
679.6875,671.875,640.0,0.0
675.78125,671.875,700.0,0.0
699.21875,687.5,690.0,0.0
765.625,761.71875,760.0,0.0
800.78125,800.78125,810.0,0.0
835.9375,835.9375,840.0,0.0
867.1875,871.09375,850.0,0.0
796.875,804.6875,1180.0,0.0
722.65625,722.65625,1060.0,0.0
718.75,718.75,810.0,0.0
796.875,789.0625,910.0,0.0
921.875,921.875,930.0,0.0
921.875,925.78125,910.0,0.0
906.25,910.15625,860.0,0.0
863.28125,867.1875,870.0,0.0
863.28125,859.375,860.0,0.0
875.0,878.90625,870.0,0.0
855.46875,859.375,820.0,0.0
832.03125,832.03125,850.0,0.0
843.75,847.65625,800.0,0.0
804.6875,804.6875,800.0,0.0
812.5,812.5,870.0,0.0
871.09375,871.09375,890.0,0.0
878.90625,875.0,820.0,0.0
824.21875,828.125,880.0,0.0
878.90625,875.0,910.0,0.0
910.15625,910.15625,850.0,0.0
851.5625,855.46875,880.0,0.0
882.8125,878.90625,920.0,0.0
917.96875,917.96875,920.0,0.0
917.96875,921.875,840.0,0.0
839.84375,835.9375,880.0,0.0
890.625,886.71875,920.0,0.0
902.34375,902.34375,830.0,0.0
843.75,843.75,870.0,0.0
878.90625,878.90625,930.0,0.0
914.0625,917.96875,880.0,0.0
894.53125,894.53125,940.0,0.0
941.40625,941.40625,910.0,0.0
898.4375,902.34375,830.0,0.0
839.84375,835.9375,860.0,0.0
863.28125,859.375,880.0,0.0
878.90625,882.8125,840.0,0.0
851.5625,847.65625,920.0,0.0
910.15625,906.25,920.0,0.0
910.15625,917.96875,860.0,0.0
863.28125,863.28125,920.0,0.0
929.6875,925.78125,940.0,0.0
933.59375,937.5,880.0,0.0
894.53125,894.53125,930.0,0.0
925.78125,921.875,950.0,0.0
949.21875,953.125,930.0,0.0
929.6875,929.6875,950.0,0.0
945.3125,945.3125,900.0,0.0
902.34375,906.25,920.0,0.0
933.59375,929.6875,920.0,0.0
914.0625,914.0625,890.0,0.0
875.0,878.90625,830.0,0.0
851.5625,847.65625,860.0,0.0
855.46875,851.5625,880.0,0.0
894.53125,890.625,950.0,0.0
945.3125,945.3125,900.0,0.0
890.625,898.4375,910.0,0.0
914.0625,914.0625,930.0,0.0
917.96875,921.875,850.0,0.0
859.375,859.375,910.0,0.0
914.0625,910.15625,900.0,0.0
890.625,894.53125,840.0,0.0
851.5625,847.65625,880.0,0.0
