valley_location,PPI
16.0,0.0
76.0,600.0
169.0,930.0
262.0,930.0
407.0,1450.0
502.0,950.0
571.0,690.0
651.0,800.0
779.0,1280.0
890.0,1110.0
951.0,610.0
1030.0,790.0
1128.0,980.0
1198.0,700.0
1293.0,950.0
1384.0,910.0
1469.0,850.0
1551.0,820.0
1629.0,780.0
1703.0,740.0
1771.0,680.0
1847.0,760.0
1913.0,660.0
2021.0,1080.0
2111.0,900.0
2178.0,670.0
2239.0,610.0
2305.0,660.0
2370.0,650.0
2448.0,780.0
2561.0,1130.0
2643.0,820.0
2727.0,840.0
2804.0,770.0
2865.0,610.0
2925.0,600.0
3011.0,860.0
3108.0,970.0
3193.0,850.0
3287.0,940.0
3382.0,950.0
3469.0,870.0
3556.0,870.0
3649.0,930.0
3742.0,930.0
3824.0,820.0
3937.0,1130.0
4018.0,810.0
4090.0,720.0
4186.0,960.0
4272.0,860.0
4355.0,830.0
4433.0,780.0
4521.0,880.0
4613.0,920.0
4706.0,930.0
4784.0,780.0
4902.0,1180.0
4969.0,670.0
5087.0,1180.0
5166.0,790.0
5236.0,700.0
5297.0,610.0
5363.0,660.0
5493.0,1300.0
5658.0,1650.0
5769.0,1110.0
5834.0,650.0
5929.0,950.0
6002.0,730.0
6105.0,1030.0
6166.0,610.0
6266.0,1000.0
6348.0,820.0
6418.0,700.0
6567.0,1490.0
6665.0,980.0
6762.0,970.0
6848.0,860.0
6976.0,1280.0
7075.0,990.0
7156.0,810.0
7218.0,620.0
7281.0,630.0
7360.0,790.0
7501.0,1410.0
7581.0,800.0
7664.0,830.0
7753.0,890.0
7846.0,930.0
7934.0,880.0
8005.0,710.0
8127.0,1220.0
8232.0,1050.0
8294.0,620.0
8363.0,690.0
8439.0,760.0
8520.0,810.0
8602.0,820.0
8683.0,810.0
8763.0,800.0
8849.0,860.0
8935.0,860.0
9023.0,880.0
9103.0,800.0
9187.0,840.0
9283.0,960.0
9370.0,870.0
9452.0,820.0
9514.0,620.0
9630.0,1160.0
9698.0,680.0
9776.0,780.0
9888.0,1120.0
10029.0,1410.0
10096.0,670.0
10161.0,650.0
10237.0,760.0
10312.0,750.0
10389.0,770.0
10468.0,790.0
10549.0,810.0
10625.0,760.0
10709.0,840.0
10788.0,790.0
10860.0,720.0
10946.0,860.0
11037.0,910.0
11150.0,1130.0
11213.0,630.0
11313.0,1000.0
11381.0,680.0
11457.0,760.0
