valley_location,PPI
63.0,0.0
140.0,770.0
223.0,830.0
298.0,750.0
376.0,780.0
453.0,770.0
528.0,750.0
603.0,750.0
683.0,800.0
770.0,870.0
850.0,800.0
928.0,780.0
1005.0,770.0
1138.0,1330.0
1246.0,1080.0
1327.0,810.0
1401.0,740.0
1483.0,820.0
1566.0,830.0
1652.0,860.0
1734.0,820.0
1812.0,780.0
1892.0,800.0
1972.0,800.0
2052.0,800.0
2128.0,760.0
2199.0,710.0
2267.0,680.0
2332.0,650.0
2396.0,640.0
2466.0,700.0
2532.0,660.0
2604.0,720.0
2683.0,790.0
2765.0,820.0
2850.0,850.0
2932.0,820.0
3015.0,830.0
3099.0,840.0
3182.0,830.0
3261.0,790.0
3340.0,790.0
3425.0,850.0
3510.0,850.0
3593.0,830.0
3670.0,770.0
3747.0,770.0
3826.0,790.0
3906.0,800.0
3987.0,810.0
4066.0,790.0
4146.0,800.0
4232.0,860.0
4321.0,890.0
4411.0,900.0
4499.0,880.0
4592.0,930.0
4683.0,910.0
4767.0,840.0
4847.0,800.0
4931.0,840.0
5012.0,810.0
5101.0,890.0
5189.0,880.0
5275.0,860.0
5352.0,770.0
5432.0,800.0
5511.0,790.0
5592.0,810.0
5752.0,1600.0
5832.0,800.0
5914.0,820.0
5994.0,800.0
6069.0,750.0
6142.0,730.0
6218.0,760.0
6327.0,1090.0
6456.0,1290.0
6527.0,710.0
6598.0,710.0
6671.0,730.0
6747.0,760.0
6830.0,830.0
6916.0,860.0
6983.0,670.0
7078.0,950.0
7161.0,830.0
7241.0,800.0
7324.0,830.0
7401.0,770.0
7481.0,800.0
7564.0,830.0
7653.0,890.0
7743.0,900.0
7827.0,840.0
7915.0,880.0
8001.0,860.0
8089.0,880.0
8171.0,820.0
8255.0,840.0
8342.0,870.0
8434.0,920.0
8521.0,870.0
8610.0,890.0
8702.0,920.0
8793.0,910.0
8877.0,840.0
8963.0,860.0
9051.0,880.0
9143.0,920.0
9235.0,920.0
9329.0,940.0
9412.0,830.0
9497.0,850.0
9579.0,820.0
9658.0,790.0
9742.0,840.0
9830.0,880.0
9919.0,890.0
10009.0,900.0
10106.0,970.0
10201.0,950.0
10292.0,910.0
10376.0,840.0
10467.0,910.0
10555.0,880.0
10643.0,880.0
10729.0,860.0
10817.0,880.0
10909.0,920.0
11003.0,940.0
11086.0,830.0
11168.0,820.0
11252.0,840.0
11340.0,880.0
11431.0,910.0
