valley_location,PPI
58.0,0.0
148.0,900.0
231.0,830.0
317.0,860.0
403.0,860.0
487.0,840.0
568.0,810.0
649.0,810.0
729.0,800.0
805.0,760.0
885.0,800.0
964.0,790.0
1043.0,790.0
1134.0,910.0
1220.0,860.0
1301.0,810.0
1380.0,790.0
1457.0,770.0
1538.0,810.0
1620.0,820.0
1699.0,790.0
1779.0,800.0
1858.0,790.0
1937.0,790.0
2011.0,740.0
2086.0,750.0
2162.0,760.0
2235.0,730.0
2309.0,740.0
2383.0,740.0
2459.0,760.0
2540.0,810.0
2622.0,820.0
2704.0,820.0
2789.0,850.0
2869.0,800.0
2952.0,830.0
3034.0,820.0
3115.0,810.0
3191.0,760.0
3271.0,800.0
3354.0,830.0
3441.0,870.0
3527.0,860.0
3613.0,860.0
3700.0,870.0
3782.0,820.0
3865.0,830.0
3949.0,840.0
4028.0,790.0
4115.0,870.0
4197.0,820.0
4281.0,840.0
4361.0,800.0
4442.0,810.0
4526.0,840.0
4602.0,760.0
4713.0,1110.0
4842.0,1290.0
4924.0,820.0
5002.0,780.0
5086.0,840.0
5165.0,790.0
5243.0,780.0
5324.0,810.0
5408.0,840.0
5492.0,840.0
5578.0,860.0
5671.0,930.0
5763.0,920.0
5851.0,880.0
5941.0,900.0
6032.0,910.0
6117.0,850.0
6201.0,840.0
6285.0,840.0
6373.0,880.0
6540.0,1670.0
6628.0,880.0
6717.0,890.0
6804.0,870.0
6882.0,780.0
6984.0,1020.0
7073.0,890.0
7197.0,1240.0
7336.0,1390.0
7423.0,870.0
7512.0,890.0
7600.0,880.0
7689.0,890.0
7770.0,810.0
7855.0,850.0
7938.0,830.0
8018.0,800.0
8094.0,760.0
8169.0,750.0
8249.0,800.0
8330.0,810.0
8405.0,750.0
8500.0,950.0
8589.0,890.0
8680.0,910.0
8769.0,890.0
8862.0,930.0
8956.0,940.0
9047.0,910.0
9140.0,930.0
9234.0,940.0
9325.0,910.0
9419.0,940.0
9514.0,950.0
9605.0,910.0
9691.0,860.0
9756.0,650.0
9870.0,1140.0
9962.0,920.0
10055.0,930.0
10151.0,960.0
10250.0,990.0
10345.0,950.0
10437.0,920.0
10523.0,860.0
10615.0,920.0
10705.0,900.0
10797.0,920.0
10883.0,860.0
10974.0,910.0
11063.0,890.0
11155.0,920.0
11251.0,960.0
11349.0,980.0
11442.0,930.0
