valley_location,PPI
16.0,0.0
89.0,730.0
189.0,1000.0
294.0,1050.0
401.0,1070.0
505.0,1040.0
593.0,880.0
669.0,760.0
770.0,1010.0
840.0,700.0
939.0,990.0
1042.0,1030.0
1148.0,1060.0
1215.0,670.0
1319.0,1040.0
1422.0,1030.0
1507.0,850.0
1585.0,780.0
1687.0,1020.0
1760.0,730.0
1853.0,930.0
1957.0,1040.0
2126.0,1690.0
2217.0,910.0
2407.0,1900.0
2502.0,950.0
2569.0,670.0
2662.0,930.0
2757.0,950.0
2861.0,1040.0
2930.0,690.0
3029.0,990.0
3112.0,830.0
3193.0,810.0
3286.0,930.0
3352.0,660.0
3456.0,1040.0
3556.0,1000.0
3657.0,1010.0
3758.0,1010.0
3853.0,950.0
3949.0,960.0
4047.0,980.0
4205.0,1580.0
4307.0,1020.0
4406.0,990.0
4566.0,1600.0
4665.0,990.0
4780.0,1150.0
4847.0,670.0
4950.0,1030.0
5049.0,990.0
5122.0,730.0
5229.0,1070.0
5327.0,980.0
5412.0,850.0
5488.0,760.0
5585.0,970.0
5686.0,1010.0
5793.0,1070.0
5887.0,940.0
5986.0,990.0
6086.0,1000.0
6178.0,920.0
6280.0,1020.0
6414.0,1340.0
6535.0,1210.0
6647.0,1120.0
6806.0,1590.0
6977.0,1710.0
7151.0,1740.0
7258.0,1070.0
7368.0,1100.0
7480.0,1120.0
7584.0,1040.0
7657.0,730.0
7777.0,1200.0
7897.0,1200.0
7965.0,680.0
8083.0,1180.0
8189.0,1060.0
8288.0,990.0
8357.0,690.0
8467.0,1100.0
8576.0,1090.0
8684.0,1080.0
8793.0,1090.0
8907.0,1140.0
9013.0,1060.0
9124.0,1110.0
9229.0,1050.0
9337.0,1080.0
9449.0,1120.0
9553.0,1040.0
9662.0,1090.0
9770.0,1080.0
9878.0,1080.0
9988.0,1100.0
10095.0,1070.0
10203.0,1080.0
10309.0,1060.0
10418.0,1090.0
10525.0,1070.0
10631.0,1060.0
10739.0,1080.0
10837.0,980.0
10905.0,680.0
11011.0,1060.0
11111.0,1000.0
11217.0,1060.0
11323.0,1060.0
11430.0,1070.0
