valley_location,PPI
52.0,0.0
126.0,740.0
203.0,770.0
286.0,830.0
374.0,880.0
464.0,900.0
559.0,950.0
652.0,930.0
748.0,960.0
841.0,930.0
934.0,930.0
1031.0,970.0
1129.0,980.0
1215.0,860.0
1294.0,790.0
1397.0,1030.0
1501.0,1040.0
1604.0,1030.0
1707.0,1030.0
1812.0,1050.0
1918.0,1060.0
2021.0,1030.0
2117.0,960.0
2215.0,980.0
2315.0,1000.0
2408.0,930.0
2507.0,990.0
2608.0,1010.0
2704.0,960.0
2801.0,970.0
2905.0,1040.0
3003.0,980.0
3102.0,990.0
3204.0,1020.0
3305.0,1010.0
3405.0,1000.0
3506.0,1010.0
3604.0,980.0
3701.0,970.0
3800.0,990.0
3896.0,960.0
3989.0,930.0
4088.0,990.0
4187.0,990.0
4280.0,930.0
4377.0,970.0
4474.0,970.0
4571.0,970.0
4671.0,1000.0
4777.0,1060.0
4876.0,990.0
4979.0,1030.0
5083.0,1040.0
5184.0,1010.0
5289.0,1050.0
5395.0,1060.0
5492.0,970.0
5593.0,1010.0
5690.0,970.0
5783.0,930.0
5873.0,900.0
5964.0,910.0
6049.0,850.0
6138.0,890.0
6228.0,900.0
6317.0,890.0
6407.0,900.0
6507.0,1000.0
6605.0,980.0
6702.0,970.0
6802.0,1000.0
6903.0,1010.0
7001.0,980.0
7100.0,990.0
7200.0,1000.0
7295.0,950.0
7451.0,1560.0
7546.0,950.0
7643.0,970.0
7717.0,740.0
7797.0,800.0
7897.0,1000.0
8000.0,1030.0
8100.0,1000.0
8202.0,1020.0
8358.0,1560.0
8431.0,730.0
8522.0,910.0
8618.0,960.0
8718.0,1000.0
8821.0,1030.0
8924.0,1030.0
9029.0,1050.0
9133.0,1040.0
9235.0,1020.0
9335.0,1000.0
9436.0,1010.0
9534.0,980.0
9633.0,990.0
9732.0,990.0
9828.0,960.0
9926.0,980.0
10026.0,1000.0
10119.0,930.0
10217.0,980.0
10318.0,1010.0
10416.0,980.0
10518.0,1020.0
10616.0,980.0
10713.0,970.0
10815.0,1020.0
