RRI_inf,PPI_inf,PPI_pix,label
902.34375,906.25,900.0,0.0
906.25,906.25,900.0,0.0
941.40625,945.3125,950.0,0.0
914.0625,914.0625,910.0,0.0
898.4375,898.4375,900.0,0.0
804.6875,800.78125,800.0,0.0
816.40625,808.59375,800.0,0.0
894.53125,898.4375,890.0,0.0
1125.0,1117.1875,1120.0,0.0
1117.1875,1136.71875,1100.0,0.0
1027.34375,1039.0625,1060.0,0.0
949.21875,953.125,950.0,0.0
890.625,886.71875,880.0,0.0
769.53125,765.625,770.0,0.0
769.53125,765.625,790.0,0.0
792.96875,789.0625,770.0,0.0
828.125,824.21875,830.0,0.0
816.40625,812.5,810.0,0.0
808.59375,812.5,810.0,0.0
773.4375,765.625,770.0,0.0
765.625,761.71875,760.0,0.0
816.40625,816.40625,810.0,0.0
871.09375,875.0,880.0,0.0
972.65625,976.5625,970.0,0.0
964.84375,957.03125,970.0,0.0
941.40625,953.125,910.0,0.0
859.375,863.28125,890.0,0.0
777.34375,781.25,780.0,0.0
722.65625,726.5625,750.0,0.0
707.03125,695.3125,660.0,0.0
687.5,671.875,2360.0,0.0
675.78125,691.40625,1060.0,0.0
691.40625,671.875,2800.0,0.0
683.59375,667.96875,1400.0,0.0
683.59375,687.5,1090.0,0.0
703.125,707.03125,790.0,0.0
765.625,769.53125,900.0,0.0
769.53125,773.4375,820.0,0.0
714.84375,726.5625,830.0,0.0
730.46875,742.1875,730.0,0.0
761.71875,746.09375,840.0,0.0
824.21875,828.125,650.0,0.0
839.84375,835.9375,1470.0,0.0
863.28125,878.90625,1190.0,0.0
843.75,851.5625,1180.0,0.0
808.59375,804.6875,620.0,0.0
742.1875,742.1875,840.0,0.0
757.8125,753.90625,2370.0,0.0
765.625,773.4375,780.0,0.0
750.0,738.28125,740.0,0.0
707.03125,710.9375,1400.0,0.0
734.375,792.96875,710.0,0.0
742.1875,675.78125,700.0,0.0
738.28125,730.46875,770.0,0.0
781.25,781.25,680.0,0.0
820.3125,832.03125,740.0,0.0
781.25,835.9375,770.0,0.0
792.96875,750.0,880.0,0.0
792.96875,792.96875,960.0,0.0
777.34375,773.4375,950.0,0.0
726.5625,718.75,830.0,0.0
722.65625,718.75,800.0,0.0
699.21875,695.3125,820.0,0.0
683.59375,679.6875,800.0,0.0
726.5625,714.84375,790.0,0.0
769.53125,781.25,740.0,0.0
710.9375,710.9375,750.0,0.0
710.9375,722.65625,880.0,0.0
777.34375,769.53125,990.0,0.0
875.0,878.90625,920.0,0.0
960.9375,960.9375,880.0,0.0
953.125,960.9375,850.0,0.0
824.21875,824.21875,940.0,0.0
804.6875,804.6875,910.0,0.0
816.40625,812.5,870.0,0.0
816.40625,812.5,820.0,0.0
777.34375,781.25,790.0,0.0
734.375,734.375,890.0,0.0
769.53125,761.71875,840.0,0.0
886.71875,890.625,1690.0,0.0
972.65625,980.46875,890.0,0.0
953.125,945.3125,870.0,0.0
851.5625,859.375,840.0,0.0
855.46875,851.5625,800.0,0.0
917.96875,914.0625,870.0,0.0
921.875,925.78125,890.0,0.0
878.90625,878.90625,810.0,0.0
808.59375,804.6875,770.0,0.0
820.3125,828.125,790.0,0.0
851.5625,843.75,890.0,0.0
878.90625,882.8125,970.0,0.0
820.3125,820.3125,960.0,0.0
867.1875,875.0,940.0,0.0
875.0,878.90625,890.0,0.0
863.28125,855.46875,850.0,0.0
839.84375,839.84375,710.0,0.0
832.03125,832.03125,740.0,0.0
875.0,875.0,690.0,0.0
890.625,902.34375,760.0,0.0
812.5,804.6875,700.0,0.0
765.625,757.8125,670.0,0.0
789.0625,789.0625,680.0,0.0
886.71875,878.90625,680.0,0.0
980.46875,980.46875,690.0,0.0
964.84375,968.75,630.0,0.0
917.96875,921.875,650.0,0.0
902.34375,902.34375,670.0,0.0
839.84375,847.65625,730.0,0.0
734.375,726.5625,810.0,0.0
714.84375,707.03125,720.0,0.0
710.9375,710.9375,700.0,0.0
738.28125,742.1875,780.0,0.0
710.9375,699.21875,790.0,0.0
679.6875,679.6875,820.0,0.0
683.59375,683.59375,790.0,0.0
691.40625,691.40625,780.0,0.0
652.34375,648.4375,810.0,0.0
656.25,652.34375,830.0,0.0
656.25,660.15625,770.0,0.0
683.59375,687.5,780.0,0.0
734.375,738.28125,810.0,0.0
777.34375,777.34375,860.0,0.0
710.9375,707.03125,830.0,0.0
