valley_location,PPI
54.0,0.0
129.0,750.0
205.0,760.0
284.0,790.0
364.0,800.0
440.0,760.0
515.0,750.0
585.0,700.0
655.0,700.0
726.0,710.0
794.0,680.0
867.0,730.0
953.0,860.0
1036.0,830.0
1119.0,830.0
1203.0,840.0
1288.0,850.0
1373.0,850.0
1454.0,810.0
1532.0,780.0
1610.0,780.0
1682.0,720.0
1757.0,750.0
1829.0,720.0
1900.0,710.0
1974.0,740.0
2053.0,790.0
2133.0,800.0
2213.0,800.0
2290.0,770.0
2371.0,810.0
2448.0,770.0
2522.0,740.0
2595.0,730.0
2669.0,740.0
2741.0,720.0
2814.0,730.0
2891.0,770.0
2968.0,770.0
3041.0,730.0
3124.0,830.0
3208.0,840.0
3293.0,850.0
3370.0,770.0
3447.0,770.0
3527.0,800.0
3613.0,860.0
3695.0,820.0
3781.0,860.0
3862.0,810.0
3941.0,790.0
4021.0,800.0
4100.0,790.0
4176.0,760.0
4259.0,830.0
4338.0,790.0
4420.0,820.0
4505.0,850.0
4590.0,850.0
4671.0,810.0
4752.0,810.0
4835.0,830.0
4920.0,850.0
4998.0,780.0
5073.0,750.0
5151.0,780.0
5232.0,810.0
5312.0,800.0
5393.0,810.0
5473.0,800.0
5548.0,750.0
5625.0,770.0
5701.0,760.0
5785.0,840.0
5864.0,790.0
5942.0,780.0
6023.0,810.0
6102.0,790.0
6178.0,760.0
6255.0,770.0
6330.0,750.0
6407.0,770.0
6487.0,800.0
6560.0,730.0
6639.0,790.0
6713.0,740.0
6790.0,770.0
6866.0,760.0
6940.0,740.0
7008.0,680.0
7078.0,700.0
7143.0,650.0
7209.0,660.0
7278.0,690.0
7346.0,680.0
7416.0,700.0
7491.0,750.0
7565.0,740.0
7639.0,740.0
7711.0,720.0
7786.0,750.0
7858.0,720.0
7932.0,740.0
8004.0,720.0
8078.0,740.0
8150.0,720.0
8222.0,720.0
8294.0,720.0
8363.0,690.0
8436.0,730.0
8509.0,730.0
8583.0,740.0
8652.0,690.0
8724.0,720.0
8798.0,740.0
8873.0,750.0
8946.0,730.0
9017.0,710.0
9085.0,680.0
9159.0,740.0
9230.0,710.0
9297.0,670.0
9370.0,730.0
9440.0,700.0
9512.0,720.0
9585.0,730.0
9660.0,750.0
9732.0,720.0
9803.0,710.0
9870.0,670.0
9939.0,690.0
10010.0,710.0
10079.0,690.0
10150.0,710.0
10220.0,700.0
10289.0,690.0
10364.0,750.0
10436.0,720.0
10502.0,660.0
10568.0,660.0
10635.0,670.0
10700.0,650.0
10768.0,680.0
10840.0,720.0
10908.0,680.0
10981.0,730.0
11054.0,730.0
11121.0,670.0
11196.0,750.0
