RRI_inf,PPI_pix
769.53125,750.0
777.34375,690.0
777.34375,730.0
746.09375,810.0
730.46875,770.0
722.65625,800.0
703.125,770.0
714.84375,1170.0
722.65625,580.0
710.9375,1120.0
800.78125,750.0
781.25,740.0
781.25,700.0
796.875,770.0
824.21875,1540.0
808.59375,820.0
753.90625,840.0
785.15625,830.0
769.53125,760.0
726.5625,770.0
738.28125,600.0
734.375,860.0
785.15625,760.0
777.34375,740.0
785.15625,780.0
777.34375,780.0
796.875,780.0
820.3125,780.0
808.59375,780.0
800.78125,830.0
812.5,810.0
816.40625,810.0
789.0625,800.0
808.59375,800.0
812.5,810.0
812.5,790.0
828.125,840.0
777.34375,800.0
796.875,790.0
789.0625,830.0
808.59375,780.0
730.46875,800.0
746.09375,630.0
718.75,910.0
699.21875,730.0
710.9375,720.0
699.21875,700.0
726.5625,650.0
792.96875,1210.0
898.4375,1050.0
917.96875,860.0
917.96875,970.0
898.4375,920.0
914.0625,910.0
839.84375,890.0
777.34375,850.0
789.0625,770.0
839.84375,790.0
878.90625,820.0
855.46875,880.0
769.53125,820.0
816.40625,850.0
796.875,790.0
773.4375,790.0
785.15625,780.0
796.875,790.0
847.65625,780.0
906.25,820.0
867.1875,930.0
812.5,880.0
792.96875,820.0
800.78125,760.0
804.6875,810.0
812.5,810.0
761.71875,790.0
757.8125,780.0
761.71875,750.0
800.78125,760.0
839.84375,810.0
796.875,820.0
785.15625,820.0
820.3125,780.0
812.5,800.0
835.9375,810.0
800.78125,850.0
781.25,800.0
828.125,780.0
867.1875,840.0
851.5625,840.0
812.5,870.0
757.8125,810.0
738.28125,770.0
722.65625,730.0
742.1875,710.0
750.0,760.0
734.375,730.0
796.875,740.0
843.75,790.0
890.625,840.0
847.65625,890.0
832.03125,850.0
847.65625,820.0
824.21875,870.0
773.4375,820.0
722.65625,770.0
714.84375,730.0
726.5625,690.0
765.625,740.0
773.4375,760.0
777.34375,760.0
832.03125,790.0
863.28125,840.0
871.09375,850.0
847.65625,880.0
808.59375,840.0
804.6875,820.0
812.5,800.0
812.5,880.0
781.25,740.0
726.5625,790.0
730.46875,710.0
722.65625,710.0
679.6875,750.0
644.53125,660.0
648.4375,650.0
730.46875,640.0
683.59375,740.0
683.59375,680.0
761.71875,670.0
808.59375,770.0
820.3125,790.0
792.96875,840.0
726.5625,790.0
730.46875,740.0
765.625,730.0
777.34375,750.0
792.96875,790.0
769.53125,780.0
750.0,780.0
816.40625,750.0
847.65625,830.0
