RRI_inf,PPI_inf,PPI_pix,label
679.6875,683.59375,700,0
679.6875,667.96875,670,0
691.40625,691.40625,680,0
695.3125,699.21875,690,0
671.875,664.0625,670,0
667.96875,671.875,660,0
648.4375,648.4375,650,0
640.625,640.625,660,0
644.53125,640.625,610,0
937.5,921.875,950,0
746.09375,773.4375,750,0
851.5625,835.9375,840,0
816.40625,820.3125,810,0
839.84375,839.84375,860,0
816.40625,824.21875,800,0
750,742.1875,770,0
761.71875,753.90625,740,0
738.28125,742.1875,740,0
667.96875,675.78125,680,0
636.71875,632.8125,650,0
660.15625,648.4375,630,0
710.9375,710.9375,710,0
703.125,707.03125,620,0
738.28125,738.28125,810,0
687.5,691.40625,730,0
734.375,726.5625,680,0
753.90625,753.90625,760,0
781.25,785.15625,790,0
753.90625,757.8125,770,0
769.53125,761.71875,760,0
777.34375,773.4375,780,0
746.09375,753.90625,750,0
691.40625,695.3125,690,0
703.125,691.40625,680,0
718.75,718.75,700,0
683.59375,683.59375,740,0
718.75,714.84375,670,0
726.5625,730.46875,740,0
687.5,687.5,700,0
703.125,699.21875,690,0
699.21875,699.21875,700,0
695.3125,703.125,710,0
738.28125,726.5625,740,0
695.3125,703.125,680,0
687.5,687.5,700,0
644.53125,644.53125,630,0
652.34375,644.53125,650,0
671.875,675.78125,660,0
671.875,675.78125,690,0
664.0625,660.15625,680,0
691.40625,687.5,630,0
773.4375,777.34375,1530,1
707.03125,710.9375,690,0
722.65625,718.75,710,0
730.46875,730.46875,730,0
699.21875,703.125,750,0
718.75,710.9375,710,0
773.4375,777.34375,730,0
683.59375,687.5,1060,1
675.78125,671.875,940,1
675.78125,671.875,650,0
656.25,652.34375,620,0
644.53125,648.4375,610,0
617.1875,621.09375,570,0
597.65625,601.5625,590,0
601.5625,593.75,590,0
589.84375,589.84375,610,0
589.84375,585.9375,690,0
628.90625,625,650,0
671.875,671.875,680,0
664.0625,667.96875,640,0
648.4375,652.34375,630,0
648.4375,652.34375,630,0
632.8125,632.8125,650,0
640.625,636.71875,650,0
640.625,644.53125,630,0
660.15625,656.25,690,0
636.71875,640.625,660,0
687.5,683.59375,700,0
683.59375,687.5,670,0
664.0625,671.875,740,0
679.6875,671.875,740,0
746.09375,742.1875,650,0
726.5625,730.46875,780,0
707.03125,710.9375,700,0
726.5625,722.65625,710,0
691.40625,695.3125,670,0
703.125,695.3125,670,0
683.59375,687.5,670,0
664.0625,667.96875,550,0
628.90625,628.90625,620,0
617.1875,617.1875,630,0
597.65625,593.75,690,0
640.625,636.71875,700,0
675.78125,675.78125,780,0
714.84375,710.9375,790,0
781.25,781.25,680,0
769.53125,781.25,720,0
703.125,707.03125,820,0
738.28125,734.375,730,0
785.15625,781.25,720,0
730.46875,738.28125,760,0
703.125,699.21875,780,0
777.34375,773.4375,830,0
777.34375,777.34375,680,0
773.4375,781.25,710,0
710.9375,714.84375,780,0
738.28125,730.46875,770,0
785.15625,785.15625,760,0
746.09375,750,700,0
777.34375,777.34375,630,0
679.6875,683.59375,700,0
648.4375,644.53125,720,0
703.125,691.40625,740,0
730.46875,730.46875,710,0
750,757.8125,760,0
695.3125,699.21875,730,0
757.8125,746.09375,750,0
730.46875,742.1875,1350,1
738.28125,734.375,690,0
679.6875,683.59375,700,0
679.6875,675.78125,690,0
683.59375,683.59375,700,0
699.21875,699.21875,690,0
703.125,707.03125,710,0
683.59375,683.59375,800,0
703.125,699.21875,700,0
714.84375,714.84375,730,0
773.4375,773.4375,730,0
726.5625,730.46875,950,1
738.28125,734.375,680,0
789.0625,789.0625,800,0
789.0625,792.96875,790,0
773.4375,773.4375,680,0
785.15625,781.25,710,0
769.53125,777.34375,800,0
726.5625,718.75,760,0
750,750,780,0
765.625,769.53125,790,0
765.625,765.625,720,0
781.25,781.25,760,0
761.71875,765.625,700,0
726.5625,726.5625,640,0
742.1875,742.1875,640,0
710.9375,710.9375,750,0
640.625,644.53125,830,0
667.96875,660.15625,840,0
765.625,757.8125,850,0
824.21875,828.125,860,0
804.6875,812.5,920,0
859.375,851.5625,790,0
863.28125,867.1875,760,0
855.46875,859.375,820,0
847.65625,843.75,670,0
812.5,812.5,660,0
769.53125,773.4375,630,0
687.5,691.40625,770,0
