Resting_ECG,Resting_PPG,Resting_GSR
-0.027999999999999997,34.113,2.7060000000000004
-0.048,34.059,2.7060000000000004
-0.051,34.007,2.705
-0.027999999999999997,33.955999999999996,2.705
-0.034,33.907,2.705
-0.051,33.86,2.705
-0.036000000000000004,33.811,2.705
-0.016,33.762,2.705
-0.02,33.711999999999996,2.705
-0.026000000000000002,33.663000000000004,2.705
-0.018000000000000002,33.614000000000004,2.7060000000000004
-0.006,33.568000000000005,2.7060000000000004
-0.012,33.523,2.7060000000000004
-0.001,33.48,2.7060000000000004
0.005,33.438,2.7060000000000004
0.003,33.399,2.7060000000000004
0.013999999999999999,33.36,2.707
0.031,33.321999999999996,2.7060000000000004
0.017,33.285,2.7060000000000004
0.016,33.248000000000005,2.7060000000000004
0.039,33.211999999999996,2.7060000000000004
0.047,33.177,2.7060000000000004
0.04,33.141,2.705
0.048,33.105,2.705
0.07,33.07,2.705
0.054000000000000006,33.034,2.705
0.057999999999999996,32.997,2.705
0.071,32.961,2.705
0.084,32.926,2.705
0.08,32.891999999999996,2.7060000000000004
0.091,32.859,2.7060000000000004
0.091,32.827,2.7060000000000004
0.087,32.798,2.707
0.10099999999999999,32.771,2.7060000000000004
0.11,32.745,2.7060000000000004
0.094,32.721,2.7060000000000004
0.10099999999999999,32.699,2.7060000000000004
0.11800000000000001,32.679,2.7060000000000004
0.11599999999999999,32.659,2.7060000000000004
0.10300000000000001,32.64,2.705
0.10800000000000001,32.621,2.705
0.11800000000000001,32.603,2.7060000000000004
0.098,32.585,2.7060000000000004
0.102,32.567,2.7060000000000004
0.109,32.549,2.7060000000000004
0.09300000000000001,32.534,2.7060000000000004
0.083,32.521,2.7060000000000004
0.092,32.513000000000005,2.7060000000000004
0.078,32.51,2.7060000000000004
0.064,32.516,2.7060000000000004
0.073,32.533,2.7060000000000004
0.079,32.562,2.705
0.051,32.607,2.705
0.044000000000000004,32.668,2.705
0.053,32.749,2.705
0.039,32.85,2.705
0.022000000000000002,32.972,2.705
0.024,33.114000000000004,2.7060000000000004
0.019,33.278,2.707
-0.009000000000000001,33.464,2.7060000000000004
-0.019,33.669000000000004,2.7060000000000004
-0.025,33.897,2.705
-0.04,34.148,2.7060000000000004
-0.059000000000000004,34.42,2.707
-0.054000000000000006,34.714,2.7060000000000004
-0.073,35.03,2.7060000000000004
-0.09,35.371,2.7060000000000004
-0.08199999999999999,35.736,2.7060000000000004
-0.08900000000000001,36.121,2.7060000000000004
-0.10400000000000001,36.521,2.7060000000000004
-0.10400000000000001,36.928000000000004,2.7060000000000004
-0.1,37.333,2.7060000000000004
-0.099,37.727,2.7060000000000004
-0.105,38.099000000000004,2.7060000000000004
-0.076,38.439,2.7060000000000004
-0.08,38.741,2.7060000000000004
-0.08900000000000001,38.997,2.7060000000000004
-0.081,39.202,2.7060000000000004
-0.077,39.352,2.7060000000000004
-0.079,39.449,2.7060000000000004
-0.077,39.495,2.7060000000000004
-0.053,39.492,2.705
-0.063,39.445,2.705
-0.065,39.36,2.7039999999999997
-0.052000000000000005,39.244,2.705
-0.047,39.103,2.7039999999999997
-0.055,38.943000000000005,2.7039999999999997
-0.048,38.771,2.7030000000000003
-0.042,38.593,2.7039999999999997
-0.055,38.413000000000004,2.7039999999999997
-0.054000000000000006,38.236999999999995,2.7039999999999997
-0.044000000000000004,38.066,2.7039999999999997
-0.048,37.904,2.7039999999999997
-0.057,37.751,2.7039999999999997
-0.051,37.61,2.7039999999999997
-0.052000000000000005,37.478,2.7030000000000003
-0.054000000000000006,37.357,2.7030000000000003
-0.057999999999999996,37.245,2.7030000000000003
-0.047,37.141,2.7030000000000003
-0.052000000000000005,37.044000000000004,2.7030000000000003
-0.064,36.953,2.7030000000000003
-0.054000000000000006,36.867,2.7030000000000003
-0.064,36.783,2.7030000000000003
-0.07,36.701,2.7030000000000003
-0.06,36.62,2.7030000000000003
-0.053,36.539,2.7039999999999997
-0.061,36.457,2.7039999999999997
-0.061,36.374,2.7030000000000003
-0.019,36.291,2.7030000000000003
-0.001,36.207,2.702
0.027000000000000003,36.124,2.7030000000000003
0.045,36.04,2.702
0.026000000000000002,35.955999999999996,2.702
0.01,35.873000000000005,2.702
0.04,35.793,2.702
0.091,35.716,2.702
0.1,35.643,2.702
0.095,35.576,2.702
0.067,35.515,2.702
0.037000000000000005,35.458,2.702
0.021,35.404,2.702
0.019,35.353,2.702
0.005,35.306,2.702
-0.044000000000000004,35.262,2.702
-0.053,35.221,2.701
-0.084,35.185,2.701
-0.099,35.154,2.701
-0.1,35.13,2.701
-0.098,35.111999999999995,2.701
-0.107,35.101,2.7
-0.12,35.097,2.7
-0.11,35.099000000000004,2.7
-0.10800000000000001,35.107,2.701
-0.11199999999999999,35.119,2.701
-0.109,35.134,2.7
-0.094,35.15,2.7
-0.10300000000000001,35.166,2.7
-0.10300000000000001,35.183,2.7
-0.08900000000000001,35.198,2.7
-0.091,35.21,2.7
-0.098,35.22,2.7
-0.076,35.226,2.699
-0.069,35.229,2.699
-0.075,35.229,2.699
-0.075,35.225,2.699
-0.065,35.219,2.698
-0.102,35.208,2.698
-0.11599999999999999,35.194,2.698
-0.084,35.175,2.699
-0.021,35.152,2.699
0.08900000000000001,35.125,2.698
0.261,35.095,2.698
0.391,35.063,2.699
0.52,35.028,2.699
0.705,34.992,2.698
0.795,34.954,2.698
0.623,34.915,2.697
0.42700000000000005,34.874,2.696
0.113,34.830999999999996,2.694
-0.168,34.787,2.693
-0.387,34.743,2.693
-0.408,34.699,2.6919999999999997
-0.32,34.655,2.6910000000000003
-0.214,34.61,2.69
-0.11,34.565,2.69
-0.045,34.52,2.69
-0.043,34.474000000000004,2.6889999999999996
-0.071,34.427,2.688
-0.057999999999999996,34.38,2.687
-0.042,34.333,2.687
-0.052000000000000005,34.286,2.687
-0.036000000000000004,34.239000000000004,2.6860000000000004
-0.022000000000000002,34.193000000000005,2.685
-0.024,34.147,2.685
-0.021,34.103,2.685
-0.013999999999999999,34.059,2.685
-0.015,34.016,2.685
-0.018000000000000002,33.975,2.685
0.005,33.935,2.685
0.011000000000000001,33.895,2.685
0.001,33.856,2.685
0.004,33.816,2.685
0.027000000000000003,33.775999999999996,2.685
0.016,33.736999999999995,2.685
0.016,33.698,2.685
0.027999999999999997,33.659,2.6860000000000004
0.042,33.62,2.6860000000000004
0.037000000000000005,33.582,2.6860000000000004
0.035,33.544000000000004,2.685
0.048,33.505,2.685
0.036000000000000004,33.467,2.685
