Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1121413.0,-1207101.0,-1023411.0,-851915.0,-790003.0,-799229.0
-1121057.0,-1206717.0,-1020987.0,-852593.0,-790685.0,-799279.0
-1121633.0,-1205813.0,-1018603.0,-853091.0,-791571.0,-800815.0
-1121331.0,-1205553.0,-1015931.0,-854051.0,-792447.0,-801109.0
-1121195.0,-1205703.0,-1014247.0,-854365.0,-793057.0,-801747.0
-1121331.0,-1205677.0,-1012781.0,-854741.0,-793821.0,-802693.0
-1121577.0,-1205621.0,-1011219.0,-855475.0,-794461.0,-803185.0
-1121427.0,-1206347.0,-1011137.0,-856425.0,-795327.0,-803725.0
-1121947.0,-1206677.0,-1010027.0,-857267.0,-795713.0,-804143.0
-1122017.0,-1206731.0,-1010095.0,-857655.0,-796537.0,-805125.0
-1122455.0,-1206937.0,-1009821.0,-857851.0,-797015.0,-805997.0
-1122661.0,-1207485.0,-1009437.0,-857321.0,-797483.0,-805887.0
-1122989.0,-1207539.0,-1009329.0,-855951.0,-798613.0,-806979.0
-1123249.0,-1207977.0,-1009301.0,-854029.0,-799295.0,-807471.0
-1123879.0,-1208169.0,-1009329.0,-851363.0,-799713.0,-808405.0
-1124483.0,-1207991.0,-1009781.0,-848945.0,-800475.0,-808735.0
-1125317.0,-1208197.0,-1009877.0,-846819.0,-801239.0,-809461.0
-1125605.0,-1208429.0,-1010109.0,-844855.0,-802033.0,-810013.0
-1125853.0,-1207881.0,-1010643.0,-843257.0,-802623.0,-810677.0
-1126317.0,-1208347.0,-1011917.0,-841811.0,-802837.0,-811081.0
-1126989.0,-1207991.0,-1011479.0,-840937.0,-802185.0,-811365.0
-1127879.0,-1207841.0,-1011863.0,-840085.0,-801097.0,-811965.0
-1128605.0,-1207951.0,-1012411.0,-839761.0,-799457.0,-810959.0
-1128893.0,-1207827.0,-1012713.0,-839265.0,-797555.0,-809535.0
-1129797.0,-1208129.0,-1012411.0,-839383.0,-795651.0,-807765.0
-1130249.0,-1208211.0,-1012985.0,-839447.0,-793759.0,-806021.0
-1131317.0,-1208539.0,-1012493.0,-839697.0,-792213.0,-803491.0
-1131551.0,-1208855.0,-1012219.0,-839847.0,-790055.0,-801453.0
-1132427.0,-1209759.0,-1012259.0,-840073.0,-789231.0,-799599.0
-1132853.0,-1209909.0,-1012369.0,-840505.0,-787663.0,-797695.0
-1132921.0,-1210115.0,-1012259.0,-840645.0,-787257.0,-796097.0
-1133661.0,-1210361.0,-1012165.0,-840937.0,-786931.0,-795127.0
-1134223.0,-1210717.0,-1012343.0,-841563.0,-786341.0,-793531.0
-1134797.0,-1211429.0,-1012835.0,-842309.0,-786229.0,-793371.0
