RRI_inf,PPI_inf,PPI_pix,label
675.78125,675.78125,680.0,0.0
652.34375,656.25,650.0,0.0
652.34375,648.4375,570.0,0.0
652.34375,656.25,740.0,0.0
621.09375,625.0,610.0,0.0
617.1875,613.28125,600.0,0.0
597.65625,597.65625,610.0,0.0
597.65625,593.75,600.0,0.0
621.09375,617.1875,610.0,0.0
656.25,656.25,640.0,0.0
722.65625,722.65625,730.0,0.0
667.96875,675.78125,680.0,0.0
660.15625,660.15625,640.0,0.0
656.25,656.25,690.0,0.0
671.875,660.15625,650.0,0.0
667.96875,675.78125,660.0,0.0
664.0625,664.0625,660.0,0.0
660.15625,656.25,660.0,0.0
664.0625,660.15625,670.0,0.0
660.15625,660.15625,650.0,0.0
628.90625,636.71875,640.0,0.0
605.46875,601.5625,590.0,0.0
605.46875,609.375,610.0,0.0
593.75,593.75,620.0,0.0
605.46875,601.5625,570.0,0.0
609.375,609.375,620.0,0.0
617.1875,621.09375,630.0,0.0
628.90625,628.90625,620.0,0.0
640.625,644.53125,630.0,0.0
617.1875,625.0,630.0,0.0
628.90625,621.09375,600.0,0.0
628.90625,628.90625,650.0,0.0
644.53125,644.53125,630.0,0.0
664.0625,671.875,660.0,0.0
652.34375,652.34375,680.0,0.0
656.25,652.34375,640.0,0.0
664.0625,667.96875,680.0,0.0
683.59375,679.6875,670.0,0.0
699.21875,699.21875,690.0,0.0
671.875,675.78125,690.0,0.0
652.34375,648.4375,640.0,0.0
656.25,656.25,650.0,0.0
660.15625,656.25,660.0,0.0
675.78125,671.875,670.0,0.0
656.25,667.96875,670.0,0.0
644.53125,640.625,650.0,0.0
644.53125,636.71875,620.0,0.0
664.0625,667.96875,680.0,0.0
687.5,687.5,690.0,0.0
699.21875,695.3125,690.0,0.0
726.5625,722.65625,730.0,0.0
765.625,769.53125,770.0,0.0
746.09375,750.0,740.0,0.0
753.90625,750.0,740.0,0.0
757.8125,753.90625,750.0,0.0
820.3125,820.3125,820.0,0.0
792.96875,800.78125,810.0,0.0
761.71875,757.8125,750.0,0.0
742.1875,746.09375,750.0,0.0
753.90625,761.71875,750.0,0.0
730.46875,726.5625,740.0,0.0
714.84375,714.84375,710.0,0.0
710.9375,714.84375,720.0,0.0
710.9375,710.9375,710.0,0.0
695.3125,695.3125,680.0,0.0
691.40625,683.59375,690.0,0.0
683.59375,687.5,690.0,0.0
671.875,675.78125,670.0,0.0
660.15625,660.15625,660.0,0.0
667.96875,664.0625,660.0,0.0
683.59375,679.6875,690.0,0.0
726.5625,730.46875,710.0,0.0
765.625,765.625,780.0,0.0
761.71875,769.53125,760.0,0.0
792.96875,789.0625,780.0,0.0
789.0625,792.96875,810.0,0.0
765.625,769.53125,750.0,0.0
761.71875,757.8125,760.0,0.0
765.625,761.71875,770.0,0.0
753.90625,761.71875,750.0,0.0
722.65625,722.65625,730.0,0.0
734.375,730.46875,710.0,0.0
757.8125,757.8125,770.0,0.0
738.28125,742.1875,750.0,0.0
750.0,746.09375,760.0,0.0
742.1875,738.28125,720.0,0.0
695.3125,699.21875,710.0,0.0
703.125,699.21875,680.0,0.0
687.5,691.40625,720.0,0.0
664.0625,671.875,630.0,0.0
664.0625,656.25,680.0,0.0
664.0625,664.0625,650.0,0.0
687.5,679.6875,700.0,0.0
703.125,707.03125,690.0,0.0
718.75,722.65625,730.0,0.0
722.65625,726.5625,740.0,0.0
687.5,691.40625,680.0,0.0
695.3125,687.5,680.0,0.0
687.5,687.5,690.0,0.0
703.125,703.125,700.0,0.0
699.21875,699.21875,710.0,0.0
707.03125,714.84375,710.0,0.0
671.875,667.96875,680.0,0.0
656.25,656.25,640.0,0.0
652.34375,644.53125,630.0,0.0
613.28125,613.28125,610.0,0.0
605.46875,605.46875,610.0,0.0
613.28125,609.375,620.0,0.0
621.09375,617.1875,630.0,0.0
640.625,636.71875,620.0,0.0
667.96875,667.96875,670.0,0.0
683.59375,695.3125,680.0,0.0
644.53125,652.34375,680.0,0.0
613.28125,609.375,610.0,0.0
613.28125,609.375,620.0,0.0
628.90625,621.09375,600.0,0.0
644.53125,644.53125,640.0,0.0
671.875,667.96875,680.0,0.0
683.59375,683.59375,680.0,0.0
695.3125,699.21875,600.0,0.0
675.78125,679.6875,860.0,0.0
675.78125,671.875,560.0,0.0
683.59375,679.6875,690.0,0.0
695.3125,691.40625,720.0,0.0
722.65625,726.5625,730.0,0.0
734.375,734.375,730.0,0.0
742.1875,750.0,740.0,0.0
707.03125,707.03125,690.0,0.0
726.5625,726.5625,730.0,0.0
730.46875,726.5625,740.0,0.0
718.75,722.65625,710.0,0.0
703.125,699.21875,700.0,0.0
707.03125,707.03125,700.0,0.0
710.9375,714.84375,720.0,0.0
703.125,703.125,710.0,0.0
710.9375,707.03125,700.0,0.0
703.125,703.125,700.0,0.0
687.5,691.40625,710.0,0.0
699.21875,699.21875,680.0,0.0
714.84375,710.9375,720.0,0.0
730.46875,730.46875,740.0,0.0
726.5625,734.375,700.0,0.0
687.5,687.5,700.0,0.0
679.6875,675.78125,680.0,0.0
675.78125,671.875,670.0,0.0
671.875,671.875,670.0,0.0
652.34375,656.25,650.0,0.0
644.53125,640.625,650.0,0.0
664.0625,660.15625,660.0,0.0
691.40625,691.40625,680.0,0.0
718.75,726.5625,740.0,0.0
722.65625,722.65625,720.0,0.0
761.71875,757.8125,740.0,0.0
777.34375,781.25,790.0,0.0
738.28125,738.28125,750.0,0.0
761.71875,753.90625,750.0,0.0
753.90625,757.8125,750.0,0.0
730.46875,738.28125,740.0,0.0
707.03125,703.125,710.0,0.0
714.84375,710.9375,700.0,0.0
710.9375,710.9375,700.0,0.0
683.59375,687.5,680.0,0.0
