RRI_inf,PPI_inf,PPI_pix,label
652.34375,644.53125,620,0
632.8125,632.8125,690,0
664.0625,667.96875,670,0
687.5,683.59375,670,0
703.125,707.03125,680,0
660.15625,664.0625,640,0
632.8125,636.71875,640,0
632.8125,628.90625,620,0
652.34375,656.25,660,0
632.8125,628.90625,610,0
605.46875,601.5625,590,0
628.90625,628.90625,640,0
625,628.90625,670,0
636.71875,632.8125,630,0
660.15625,664.0625,700,0
691.40625,679.6875,690,0
714.84375,734.375,760,1
710.9375,714.84375,670,1
722.65625,746.09375,760,1
730.46875,695.3125,690,0
699.21875,710.9375,640,0
648.4375,648.4375,640,0
625,621.09375,610,0
632.8125,628.90625,660,0
652.34375,648.4375,660,0
667.96875,671.875,670,0
644.53125,652.34375,630,0
625,617.1875,620,0
613.28125,613.28125,590,0
621.09375,617.1875,630,0
644.53125,640.625,680,0
652.34375,656.25,670,0
652.34375,644.53125,610,0
640.625,648.4375,610,0
601.5625,601.5625,570,0
582.03125,578.125,610,0
597.65625,593.75,610,0
613.28125,617.1875,610,0
628.90625,628.90625,660,0
632.8125,632.8125,620,0
632.8125,632.8125,640,0
632.8125,636.71875,590,0
597.65625,597.65625,590,0
601.5625,597.65625,620,0
609.375,605.46875,600,0
609.375,605.46875,600,0
609.375,609.375,630,0
609.375,613.28125,590,0
601.5625,601.5625,560,0
570.3125,570.3125,560,0
550.78125,550.78125,560,0
566.40625,562.5,590,0
585.9375,582.03125,590,0
609.375,613.28125,630,0
625,625,630,0
625,621.09375,610,0
628.90625,625,630,0
621.09375,632.8125,630,0
628.90625,632.8125,570,0
578.125,574.21875,610,0
582.03125,578.125,570,0
597.65625,597.65625,620,0
625,621.09375,630,0
632.8125,636.71875,620,0
597.65625,601.5625,580,0
578.125,582.03125,590,0
578.125,582.03125,580,0
597.65625,597.65625,620,0
628.90625,625,660,0
656.25,656.25,670,0
656.25,667.96875,600,0
628.90625,621.09375,640,0
601.5625,605.46875,570,0
593.75,593.75,610,0
609.375,601.5625,610,0
605.46875,605.46875,630,0
632.8125,628.90625,630,0
640.625,648.4375,640,0
648.4375,644.53125,600,0
605.46875,613.28125,620,0
597.65625,601.5625,600,0
613.28125,625,640,0
632.8125,628.90625,630,0
652.34375,644.53125,680,0
671.875,660.15625,660,0
632.8125,640.625,660,0
652.34375,648.4375,610,0
664.0625,667.96875,700,0
683.59375,675.78125,650,0
652.34375,652.34375,660,0
644.53125,648.4375,630,0
652.34375,656.25,660,0
656.25,652.34375,670,0
660.15625,660.15625,640,0
625,625,600,0
628.90625,621.09375,640,0
636.71875,640.625,660,0
648.4375,644.53125,630,0
640.625,644.53125,610,0
625,625,640,0
621.09375,640.625,640,0
652.34375,636.71875,680,0
667.96875,667.96875,640,0
617.1875,625,600,0
613.28125,613.28125,610,0
625,613.28125,680,0
683.59375,683.59375,680,0
675.78125,675.78125,700,0
687.5,695.3125,610,0
632.8125,625,640,0
617.1875,621.09375,610,0
617.1875,605.46875,630,0
636.71875,636.71875,650,0
648.4375,648.4375,640,0
656.25,656.25,650,0
652.34375,656.25,620,0
609.375,613.28125,610,0
613.28125,617.1875,630,0
617.1875,609.375,630,0
648.4375,648.4375,680,0
660.15625,656.25,640,0
664.0625,664.0625,660,0
664.0625,667.96875,650,0
628.90625,632.8125,600,0
617.1875,617.1875,620,0
613.28125,617.1875,620,0
617.1875,605.46875,630,0
644.53125,648.4375,660,0
652.34375,656.25,650,0
652.34375,660.15625,660,0
656.25,656.25,640,0
632.8125,625,630,0
609.375,613.28125,550,0
605.46875,601.5625,660,0
621.09375,625,640,0
640.625,656.25,600,0
621.09375,601.5625,610,0
605.46875,613.28125,640,0
605.46875,609.375,600,0
636.71875,621.09375,660,0
660.15625,660.15625,700,0
683.59375,683.59375,670,0
687.5,695.3125,670,0
671.875,675.78125,650,0
632.8125,628.90625,610,0
605.46875,613.28125,590,0
597.65625,601.5625,580,0
601.5625,582.03125,610,0
617.1875,613.28125,650,0
636.71875,664.0625,650,0
656.25,664.0625,680,0
660.15625,648.4375,600,0
636.71875,660.15625,630,0
617.1875,601.5625,630,0
605.46875,585.9375,600,0
613.28125,636.71875,620,0
625,597.65625,660,0
648.4375,656.25,650,0
671.875,675.78125,670,0
664.0625,656.25,650,0
644.53125,648.4375,620,0
621.09375,613.28125,600,0
609.375,625,620,0
625,625,630,0
621.09375,601.5625,610,0
621.09375,621.09375,640,0
625,625,600,0
597.65625,609.375,570,0
570.3125,558.59375,550,0
574.21875,574.21875,590,0
597.65625,585.9375,630,0
625,628.90625,660,0
652.34375,656.25,680,0
671.875,664.0625,640,0
640.625,656.25,600,0
601.5625,636.71875,600,0
585.9375,542.96875,580,0
589.84375,605.46875,600,0
