RRI_inf,PPI_inf,PPI_pix,label
707.03125,707.03125,700.0,0.0
710.9375,714.84375,720.0,0.0
703.125,703.125,710.0,0.0
710.9375,707.03125,700.0,0.0
703.125,703.125,700.0,0.0
687.5,691.40625,710.0,0.0
699.21875,699.21875,680.0,0.0
714.84375,710.9375,720.0,0.0
730.46875,730.46875,720.0,0.0
726.5625,734.375,730.0,0.0
687.5,687.5,690.0,0.0
679.6875,675.78125,680.0,0.0
675.78125,671.875,670.0,0.0
671.875,671.875,670.0,0.0
652.34375,656.25,670.0,0.0
644.53125,640.625,630.0,0.0
664.0625,660.15625,660.0,0.0
691.40625,691.40625,690.0,0.0
718.75,726.5625,730.0,0.0
722.65625,722.65625,720.0,0.0
761.71875,757.8125,740.0,0.0
777.34375,781.25,790.0,0.0
738.28125,738.28125,750.0,0.0
761.71875,753.90625,750.0,0.0
753.90625,757.8125,770.0,0.0
730.46875,738.28125,720.0,0.0
707.03125,703.125,710.0,0.0
714.84375,710.9375,700.0,0.0
710.9375,710.9375,700.0,0.0
683.59375,687.5,700.0,0.0
699.21875,695.3125,680.0,0.0
710.9375,710.9375,710.0,0.0
710.9375,714.84375,710.0,0.0
695.3125,699.21875,710.0,0.0
714.84375,710.9375,720.0,0.0
722.65625,722.65625,700.0,0.0
691.40625,695.3125,700.0,0.0
671.875,667.96875,670.0,0.0
664.0625,660.15625,670.0,0.0
667.96875,664.0625,650.0,0.0
691.40625,699.21875,720.0,0.0
671.875,671.875,650.0,0.0
679.6875,675.78125,690.0,0.0
683.59375,683.59375,680.0,0.0
699.21875,699.21875,700.0,0.0
671.875,675.78125,660.0,0.0
675.78125,671.875,690.0,0.0
667.96875,667.96875,660.0,0.0
675.78125,671.875,670.0,0.0
667.96875,675.78125,670.0,0.0
636.71875,640.625,640.0,0.0
632.8125,625.0,630.0,0.0
625.0,625.0,620.0,0.0
644.53125,640.625,640.0,0.0
664.0625,664.0625,660.0,0.0
683.59375,687.5,700.0,0.0
660.15625,667.96875,670.0,0.0
648.4375,648.4375,640.0,0.0
636.71875,628.90625,630.0,0.0
625.0,621.09375,610.0,0.0
632.8125,632.8125,640.0,0.0
628.90625,628.90625,630.0,0.0
644.53125,644.53125,650.0,0.0
687.5,687.5,690.0,0.0
734.375,734.375,720.0,0.0
730.46875,734.375,740.0,0.0
718.75,722.65625,730.0,0.0
742.1875,734.375,720.0,0.0
746.09375,750.0,770.0,0.0
703.125,710.9375,690.0,0.0
710.9375,703.125,710.0,0.0
710.9375,707.03125,700.0,0.0
687.5,695.3125,680.0,0.0
656.25,660.15625,660.0,0.0
625.0,625.0,620.0,0.0
617.1875,613.28125,630.0,0.0
617.1875,617.1875,600.0,0.0
632.8125,632.8125,640.0,0.0
660.15625,660.15625,660.0,0.0
675.78125,675.78125,680.0,0.0
675.78125,683.59375,660.0,0.0
679.6875,675.78125,700.0,0.0
683.59375,683.59375,660.0,0.0
679.6875,683.59375,700.0,0.0
679.6875,675.78125,670.0,0.0
683.59375,687.5,690.0,0.0
664.0625,667.96875,670.0,0.0
675.78125,667.96875,660.0,0.0
683.59375,683.59375,690.0,0.0
707.03125,707.03125,700.0,0.0
730.46875,734.375,740.0,0.0
714.84375,714.84375,700.0,0.0
714.84375,714.84375,730.0,0.0
722.65625,722.65625,730.0,0.0
726.5625,722.65625,730.0,0.0
714.84375,722.65625,700.0,0.0
687.5,687.5,700.0,0.0
683.59375,683.59375,670.0,0.0
687.5,683.59375,710.0,0.0
683.59375,679.6875,670.0,0.0
691.40625,691.40625,670.0,0.0
667.96875,671.875,690.0,0.0
679.6875,675.78125,660.0,0.0
683.59375,683.59375,700.0,0.0
679.6875,679.6875,670.0,0.0
703.125,703.125,680.0,0.0
664.0625,667.96875,700.0,0.0
660.15625,652.34375,640.0,0.0
664.0625,664.0625,680.0,0.0
671.875,667.96875,640.0,0.0
656.25,656.25,680.0,0.0
617.1875,621.09375,610.0,0.0
609.375,613.28125,610.0,0.0
601.5625,601.5625,590.0,0.0
605.46875,593.75,610.0,0.0
609.375,609.375,620.0,0.0
632.8125,632.8125,610.0,0.0
640.625,644.53125,650.0,0.0
625.0,632.8125,650.0,0.0
636.71875,628.90625,610.0,0.0
640.625,640.625,650.0,0.0
675.78125,679.6875,680.0,0.0
714.84375,714.84375,690.0,0.0
675.78125,683.59375,700.0,0.0
687.5,683.59375,680.0,0.0
695.3125,691.40625,690.0,0.0
691.40625,695.3125,690.0,0.0
667.96875,671.875,670.0,0.0
664.0625,664.0625,660.0,0.0
667.96875,664.0625,670.0,0.0
679.6875,675.78125,660.0,0.0
695.3125,699.21875,710.0,0.0
664.0625,671.875,660.0,0.0
675.78125,667.96875,670.0,0.0
671.875,667.96875,690.0,0.0
683.59375,687.5,670.0,0.0
660.15625,667.96875,670.0,0.0
667.96875,664.0625,670.0,0.0
675.78125,671.875,670.0,0.0
695.3125,695.3125,690.0,0.0
679.6875,687.5,680.0,0.0
667.96875,667.96875,680.0,0.0
683.59375,679.6875,670.0,0.0
707.03125,703.125,690.0,0.0
714.84375,714.84375,730.0,0.0
695.3125,707.03125,700.0,0.0
695.3125,691.40625,690.0,0.0
691.40625,687.5,680.0,0.0
714.84375,714.84375,730.0,0.0
695.3125,699.21875,710.0,0.0
