valley_location,PPI
11.0,0.0
83.0,720.0
157.0,740.0
229.0,720.0
300.0,710.0
373.0,730.0
442.0,690.0
512.0,700.0
585.0,730.0
659.0,740.0
729.0,700.0
802.0,730.0
875.0,730.0
976.0,1010.0
1048.0,720.0
1154.0,1060.0
1224.0,700.0
1296.0,720.0
1363.0,670.0
1468.0,1050.0
1569.0,1010.0
1634.0,650.0
1706.0,720.0
1774.0,680.0
1849.0,750.0
1915.0,660.0
1982.0,670.0
2050.0,680.0
2118.0,680.0
2184.0,660.0
2242.0,580.0
2304.0,620.0
2370.0,660.0
2429.0,590.0
2492.0,630.0
2555.0,630.0
2653.0,980.0
2714.0,610.0
2816.0,1020.0
2881.0,650.0
2949.0,680.0
3022.0,730.0
3085.0,630.0
3157.0,720.0
3227.0,700.0
3296.0,690.0
3364.0,680.0
3430.0,660.0
3497.0,670.0
3570.0,730.0
3641.0,710.0
3707.0,660.0
3775.0,680.0
3846.0,710.0
3916.0,700.0
3984.0,680.0
4054.0,700.0
4125.0,710.0
4195.0,700.0
4258.0,630.0
4353.0,950.0
4455.0,1020.0
4522.0,670.0
4592.0,700.0
4658.0,660.0
4727.0,690.0
4797.0,700.0
4867.0,700.0
4936.0,690.0
5005.0,690.0
5070.0,650.0
5135.0,650.0
5232.0,970.0
5303.0,710.0
5376.0,730.0
5474.0,980.0
5544.0,700.0
5613.0,690.0
5681.0,680.0
5752.0,710.0
5820.0,680.0
5890.0,700.0
5957.0,670.0
6031.0,740.0
6101.0,700.0
6167.0,660.0
6233.0,660.0
6299.0,660.0
6364.0,650.0
6431.0,670.0
6503.0,720.0
6571.0,680.0
6640.0,690.0
6708.0,680.0
6775.0,670.0
6845.0,700.0
6920.0,750.0
6988.0,680.0
7056.0,680.0
7120.0,640.0
7192.0,720.0
7263.0,710.0
7363.0,1000.0
7465.0,1020.0
7530.0,650.0
7599.0,690.0
7672.0,730.0
7739.0,670.0
7807.0,680.0
7876.0,690.0
7945.0,690.0
8011.0,660.0
8077.0,660.0
8147.0,700.0
8211.0,640.0
8280.0,690.0
8351.0,710.0
8426.0,750.0
8498.0,720.0
8571.0,730.0
8644.0,730.0
8714.0,700.0
8783.0,690.0
8848.0,650.0
8917.0,690.0
8986.0,690.0
9083.0,970.0
9150.0,670.0
9249.0,990.0
9341.0,920.0
9437.0,960.0
9505.0,680.0
9572.0,670.0
9631.0,590.0
9701.0,700.0
9769.0,680.0
9873.0,1040.0
9947.0,740.0
10023.0,760.0
10092.0,690.0
10195.0,1030.0
10260.0,650.0
10325.0,650.0
10389.0,640.0
10456.0,670.0
10530.0,740.0
10604.0,740.0
10707.0,1030.0
10815.0,1080.0
10884.0,690.0
10957.0,730.0
11023.0,660.0
11092.0,690.0
11158.0,660.0
11260.0,1020.0
11331.0,710.0
11400.0,690.0
11493.0,930.0
