valley_location,PPI
201,0
268,670
333,650
394,610
453,590
511,580
573,620
636,630
702,660
770,680
830,600
894,640
956,620
1016,600
1078,620
1144,660
1208,640
1278,700
1341,630
1403,620
1463,600
1525,620
1588,630
1649,610
1713,640
1773,600
1830,570
1885,550
1944,590
2007,630
2073,660
2141,680
2205,640
2265,600
2325,600
2383,580
2443,600
2511,680
2576,650
2641,650
2706,650
2771,650
2840,690
2906,660
2969,630
3040,710
3109,690
3177,680
3241,640
3305,640
3368,630
3433,650
3497,640
3560,630
3622,620
3686,640
3750,640
3814,640
3882,680
3949,670
4017,680
4081,640
4142,610
4203,610
4266,630
4332,660
4396,640
4459,630
4520,610
4584,640
4646,620
4711,650
4777,660
4842,650
4907,650
4971,640
5030,590
5094,640
5161,670
5232,710
5299,670
5366,670
5435,690
5504,690
5575,710
5646,710
5718,720
5787,690
5853,660
5920,670
5987,670
6056,690
6129,730
6199,700
6265,660
6332,670
6399,670
6469,700
6532,630
6600,680
6668,680
6739,710
6812,730
6881,690
6948,670
7018,700
7087,690
7154,670
7221,670
7289,680
7354,650
7419,650
7483,640
7547,640
7613,660
7681,680
7747,660
7806,590
7869,630
7931,620
7994,630
8062,680
8132,700
8202,700
8268,660
8334,660
8400,660
8467,670
8536,690
8601,650
8669,680
8736,670
8804,680
8870,660
8934,640
8998,640
9063,650
9128,650
9189,610
9249,600
9309,600
9375,660
9445,700
9514,690
9585,710
9653,680
9720,670
9786,660
9848,620
9909,610
9976,670
10045,690
10117,720
10189,720
10264,750
10341,770
10408,670
10471,630
10529,580
10591,620
10655,640
10719,640
10788,690
10856,680
10924,680
10989,650
11048,590
11108,600
11171,630
11237,660
11307,700
11374,670
11441,670
