Resting_ECG,Resting_PPG,Resting_GSR
-0.037000000000000005,35.296,0.721
-0.054000000000000006,35.277,0.721
-0.052000000000000005,35.264,0.721
-0.059000000000000004,35.255,0.722
-0.037000000000000005,35.251999999999995,0.723
-0.048,35.253,0.722
-0.033,35.259,0.722
-0.046,35.269,0.723
-0.052000000000000005,35.281,0.7240000000000001
-0.06,35.296,0.7240000000000001
-0.068,35.313,0.7240000000000001
-0.054000000000000006,35.333,0.725
-0.038,35.355,0.726
-0.047,35.379,0.726
-0.043,35.403,0.725
-0.02,35.426,0.726
0.003,35.449,0.727
0.052000000000000005,35.471,0.727
0.23,35.49,0.727
0.39799999999999996,35.506,0.727
0.457,35.519,0.728
0.532,35.525999999999996,0.7290000000000001
0.638,35.529,0.7290000000000001
0.866,35.527,0.7290000000000001
0.8320000000000001,35.522,0.7290000000000001
0.644,35.512,0.7290000000000001
0.293,35.499,0.7290000000000001
-0.154,35.482,0.7290000000000001
-0.455,35.461999999999996,0.73
-0.562,35.439,0.731
-0.539,35.414,0.731
-0.41600000000000004,35.387,0.731
-0.257,35.359,0.732
-0.187,35.328,0.733
-0.139,35.296,0.733
-0.09,35.263000000000005,0.733
-0.111,35.228,0.733
-0.15,35.193000000000005,0.733
-0.087,35.158,0.7340000000000001
-0.068,35.123000000000005,0.7340000000000001
-0.122,35.086999999999996,0.735
-0.096,35.048,0.736
-0.08,35.007,0.736
-0.083,34.963,0.737
-0.075,34.919000000000004,0.737
-0.068,34.876999999999995,0.737
-0.067,34.836999999999996,0.738
-0.083,34.8,0.738
-0.062,34.766999999999996,0.738
-0.078,34.738,0.7390000000000001
-0.069,34.713,0.7390000000000001
-0.049,34.691,0.7390000000000001
-0.065,34.671,0.7390000000000001
-0.092,34.655,0.7390000000000001
-0.066,34.641,0.741
-0.037000000000000005,34.629,0.741
-0.037000000000000005,34.618,0.741
-0.059000000000000004,34.608000000000004,0.741
-0.055,34.599000000000004,0.741
-0.028999999999999998,34.589,0.742
-0.028999999999999998,34.578,0.742
-0.025,34.565,0.742
-0.031,34.55,0.742
-0.028999999999999998,34.533,0.743
-0.009000000000000001,34.513000000000005,0.743
-0.002,34.489000000000004,0.742
-0.015,34.459,0.742
-0.032,34.424,0.743
-0.005,34.385999999999996,0.743
0.008,34.345,0.743
-0.002,34.302,0.7440000000000001
0.002,34.258,0.7440000000000001
0.009000000000000001,34.214,0.7440000000000001
-0.004,34.169000000000004,0.7440000000000001
-0.012,34.125,0.745
-0.011000000000000001,34.080999999999996,0.745
-0.006999999999999999,34.037,0.746
-0.023,33.995,0.746
-0.019,33.955,0.746
-0.024,33.918,0.746
-0.05,33.884,0.747
-0.039,33.855,0.747
-0.027999999999999997,33.834,0.747
-0.052000000000000005,33.823,0.747
-0.07,33.821999999999996,0.747
-0.048,33.834,0.748
-0.044000000000000004,33.861999999999995,0.748
-0.07200000000000001,33.906,0.748
-0.08900000000000001,33.969,0.7490000000000001
-0.086,34.052,0.75
-0.083,34.158,0.75
-0.10300000000000001,34.288000000000004,0.75
-0.1,34.441,0.75
-0.115,34.619,0.75
-0.136,34.823,0.75
-0.135,35.05,0.75
-0.142,35.298,0.7509999999999999
-0.16899999999999998,35.563,0.7509999999999999
-0.163,35.841,0.7509999999999999
-0.156,36.128,0.752
-0.18,36.417,0.752
-0.2,36.704,0.752
-0.175,36.983000000000004,0.753
-0.172,37.25,0.752
-0.19399999999999998,37.5,0.752
-0.183,37.73,0.753
-0.182,37.935,0.754
-0.19,38.111999999999995,0.753
-0.18,38.262,0.753
-0.182,38.382,0.754
-0.185,38.474000000000004,0.754
-0.174,38.538000000000004,0.754
-0.14800000000000002,38.576,0.754
-0.146,38.588,0.754
-0.151,38.575,0.755
-0.126,38.538000000000004,0.755
-0.107,38.481,0.754
-0.127,38.406,0.754
-0.138,38.314,0.755
-0.106,38.209,0.755
-0.11599999999999999,38.094,0.755
-0.127,37.97,0.755
-0.121,37.839,0.7559999999999999
-0.10800000000000001,37.703,0.7559999999999999
-0.122,37.563,0.7559999999999999
-0.13,37.421,0.7559999999999999
-0.11599999999999999,37.278,0.757
-0.11699999999999999,37.134,0.758
-0.122,36.993,0.758
-0.11800000000000001,36.853,0.758
-0.113,36.716,0.758
-0.11,36.582,0.759
-0.07400000000000001,36.451,0.758
-0.055999999999999994,36.321999999999996,0.757
-0.054000000000000006,36.196,0.758
-0.063,36.074,0.759
-0.057999999999999996,35.955999999999996,0.759
-0.04,35.842,0.758
-0.022000000000000002,35.731,0.758
0.042,35.622,0.758
0.038,35.516,0.759
0.016,35.412,0.759
0.03,35.311,0.759
0.026000000000000002,35.213,0.759
-0.01,35.119,0.76
-0.046,35.03,0.76
-0.084,34.946999999999996,0.759
-0.135,34.87,0.76
-0.157,34.8,0.7609999999999999
-0.151,34.736999999999995,0.7609999999999999
-0.162,34.683,0.76
-0.184,34.637,0.76
-0.203,34.6,0.7609999999999999
-0.18600000000000003,34.57,0.7609999999999999
-0.182,34.548,0.7609999999999999
-0.174,34.533,0.7609999999999999
-0.175,34.525999999999996,0.7609999999999999
-0.188,34.527,0.7609999999999999
-0.196,34.535,0.7609999999999999
-0.18600000000000003,34.55,0.7609999999999999
-0.19,34.571,0.7609999999999999
-0.17600000000000002,34.597,0.762
-0.16699999999999998,34.626999999999995,0.762
-0.138,34.661,0.762
-0.151,34.7,0.762
-0.14,34.745,0.763
-0.096,34.794000000000004,0.763
-0.055,34.848,0.762
0.006999999999999999,34.903,0.763
0.209,34.961,0.763
0.374,35.018,0.764
0.436,35.073,0.764
0.531,35.123000000000005,0.763
0.6940000000000001,35.168,0.764
0.853,35.208,0.764
0.715,35.241,0.765
0.509,35.266999999999996,0.765
0.094,35.287,0.765
-0.295,35.3,0.765
-0.555,35.305,0.765
-0.602,35.303000000000004,0.764
-0.575,35.293,0.764
-0.473,35.278,0.765
-0.314,35.258,0.765
-0.222,35.234,0.765
-0.183,35.207,0.765
-0.14300000000000002,35.178000000000004,0.765
-0.134,35.149,0.7659999999999999
-0.129,35.12,0.7659999999999999
-0.096,35.091,0.7659999999999999
-0.087,35.063,0.7659999999999999
-0.105,35.034,0.767
-0.102,35.005,0.767
-0.076,34.975,0.7659999999999999
-0.065,34.944,0.767
-0.077,34.913000000000004,0.768
-0.071,34.881,0.768
-0.055999999999999994,34.849000000000004,0.768
-0.036000000000000004,34.815,0.768
-0.027000000000000003,34.78,0.769
-0.024,34.743,0.769
-0.013999999999999999,34.703,0.769
-0.002,34.66,0.769
-0.003,34.614000000000004,0.769
0.004,34.566,0.77
0.005,34.516999999999996,0.77
0.022000000000000002,34.467,0.769
0.032,34.419000000000004,0.769
0.009000000000000001,34.373000000000005,0.769
0.013000000000000001,34.329,0.769
0.040999999999999995,34.286,0.768
0.035,34.245,0.769
0.03,34.205,0.769
0.05,34.166,0.77
0.07400000000000001,34.129,0.77
0.083,34.093,0.77
0.08199999999999999,34.06,0.7709999999999999
0.09300000000000001,34.028,0.7709999999999999
0.078,33.998000000000005,0.77
0.08900000000000001,33.97,0.77
0.102,33.942,0.77
0.09699999999999999,33.915,0.77
0.08,33.888000000000005,0.77
0.10300000000000001,33.864000000000004,0.77
0.10300000000000001,33.841,0.7709999999999999
0.10300000000000001,33.82,0.7709999999999999
0.085,33.8,0.772
0.109,33.78,0.7709999999999999
0.115,33.76,0.772
0.105,33.743,0.772
0.098,33.729,0.772
0.092,33.72,0.772
0.076,33.718,0.772
0.075,33.725,0.773
0.075,33.744,0.773
0.066,33.778,0.772
0.077,33.829,0.772
0.083,33.900999999999996,0.773
0.066,33.995,0.773
0.059000000000000004,34.111,0.773
0.078,34.249,0.773
0.081,34.41,0.773
0.063,34.594,0.774
0.051,34.801,0.775
0.06,35.029,0.774
0.037000000000000005,35.275999999999996,0.774
0.017,35.541,0.775
0.012,35.82,0.775
-0.005,36.108000000000004,0.775
-0.002,36.402,0.775
-0.01,36.695,0.775
-0.021,36.984,0.775
-0.040999999999999995,37.264,0.775
-0.043,37.53,0.775
-0.048,37.778,0.7759999999999999
-0.04,38.004,0.777
-0.053,38.207,0.7759999999999999
-0.043,38.384,0.775
-0.028999999999999998,38.532,0.775
-0.036000000000000004,38.652,0.7759999999999999
-0.031,38.742,0.7759999999999999
-0.011000000000000001,38.804,0.775
-0.005,38.839,0.775
0.002,38.849000000000004,0.7759999999999999
0.002,38.836,0.775
-0.012,38.802,0.773
0.0,38.749,0.772
0.016,38.679,0.773
0.002,38.594,0.773
-0.008,38.496,0.773
0.013999999999999999,38.389,0.772
0.032,38.273,0.773
0.011000000000000001,38.152,0.773
0.015,38.027,0.773
0.027999999999999997,37.898,0.773
0.028999999999999998,37.768,0.773
0.011000000000000001,37.635,0.773
