Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
36.478,39.569,33.438,35.464,41.262,37.375
36.491,39.602,33.400999999999996,35.898,41.107,37.116
36.51,39.616,33.367,36.345,40.939,36.861999999999995
36.533,39.611999999999995,33.336,36.796,40.760999999999996,36.613
36.558,39.59,33.306999999999995,37.244,40.573,36.37
36.585,39.552,33.278,37.679,40.376999999999995,36.133
36.61,39.497,33.25,38.096,40.175,35.904
36.634,39.426,33.221,38.49,39.967,35.681999999999995
36.654,39.343,33.191,38.854,39.756,35.468
36.672,39.248000000000005,33.161,39.186,39.543,35.263000000000005
36.686,39.141999999999996,33.132,39.484,39.329,35.068000000000005
36.695,39.025999999999996,33.104,39.747,39.116,34.882
36.7,38.904,33.076,39.974000000000004,38.904,34.708
36.701,38.778,33.049,40.165,38.696,34.546
36.696999999999996,38.65,33.024,40.321,38.493,34.398
36.688,38.52,33.0,40.445,38.296,34.266
36.674,38.391,32.98,40.538000000000004,38.102,34.150999999999996
36.654,38.265,32.963,40.604,37.914,34.055
36.626999999999995,38.141,32.949,40.644,37.729,33.979
36.593,38.022,32.938,40.663000000000004,37.547,33.923
36.553000000000004,37.907,32.93,40.664,37.369,33.887
36.507,37.795,32.924,40.648,37.192,33.872
36.457,37.689,32.919000000000004,40.618,37.016999999999996,33.878
36.403,37.588,32.915,40.575,36.844,33.905
36.347,37.492,32.911,40.52,36.673,33.953
36.288000000000004,37.4,32.905,40.455,36.505,34.023
36.227,37.31,32.898,40.379,36.343,34.113
36.165,37.223,32.887,40.295,36.188,34.224000000000004
36.103,37.135999999999996,32.873000000000005,40.203,36.042,34.352
36.04,37.05,32.856,40.102,35.908,34.497
35.977,36.965,32.836999999999996,39.993,35.786,34.655
35.913000000000004,36.879,32.816,39.878,35.679,34.824
35.85,36.793,32.794000000000004,39.758,35.589,35.003
35.787,36.708,32.77,39.632,35.515,35.188
35.724000000000004,36.624,32.745,39.503,35.46,35.378
35.663000000000004,36.542,32.719,39.37,35.424,35.569
35.605,36.464,32.695,39.233000000000004,35.404,35.758
35.548,36.389,32.672,39.094,35.402,35.941
35.494,36.319,32.653,38.955,35.416,36.115
35.443000000000005,36.254,32.637,38.816,35.446,36.277
35.394,36.196,32.626,38.677,35.49,36.424
35.347,36.145,32.62,38.539,35.548,36.554
35.301,36.103,32.621,38.403,35.618,36.665
35.256,36.068000000000005,32.63,38.268,35.696999999999996,36.754
35.211999999999996,36.041,32.647,38.135,35.783,36.823
35.17,36.023,32.675,38.001999999999995,35.874,36.87
35.129,36.013000000000005,32.714,37.871,35.966,36.897
35.088,36.012,32.768,37.74,36.056999999999995,36.902
35.048,36.019,32.839,37.61,36.145,36.888000000000005
35.009,36.034,32.93,37.48,36.23,36.853
34.971,36.055,33.041,37.349000000000004,36.311,36.799
34.931999999999995,36.080999999999996,33.175,37.218,36.387,36.728
34.895,36.111999999999995,33.334,37.086999999999996,36.458,36.641
34.858000000000004,36.147,33.518,36.958,36.523,36.539
34.823,36.184,33.727,36.83,36.583,36.426
34.788000000000004,36.221,33.959,36.705999999999996,36.637,36.301
34.753,36.258,34.213,36.586999999999996,36.684,36.167
34.718,36.293,34.486,36.473,36.723,36.024
34.683,36.327,34.774,36.368,36.751999999999995,35.876
34.648,36.358000000000004,35.076,36.27,36.77,35.721
34.613,36.388000000000005,35.388000000000005,36.183,36.775999999999996,35.563
34.578,36.413000000000004,35.707,36.107,36.77,35.400999999999996
34.545,36.436,36.029,36.042,36.75,35.236999999999995
34.512,36.454,36.352,35.99,36.718,35.073
34.48,36.468,36.671,35.949,36.674,34.909
34.45,36.477,36.985,35.92,36.618,34.748000000000005
34.421,36.481,37.289,35.903,36.551,34.591
34.394,36.478,37.58,35.897,36.475,34.438
34.368,36.469,37.854,35.900999999999996,36.391,34.29
34.344,36.452,38.109,35.916,36.301,34.147
34.32,36.427,38.341,35.939,36.205,34.009
34.297,36.394,38.551,35.97,36.102,33.876
