valley_location,PPI
46.0,0.0
107.0,610.0
165.0,580.0
224.0,590.0
285.0,610.0
345.0,600.0
405.0,600.0
467.0,620.0
526.0,590.0
584.0,580.0
639.0,550.0
693.0,540.0
747.0,540.0
800.0,530.0
853.0,530.0
904.0,510.0
958.0,540.0
1011.0,530.0
1070.0,590.0
1132.0,620.0
1194.0,620.0
1252.0,580.0
1312.0,600.0
1372.0,600.0
1429.0,570.0
1483.0,540.0
1543.0,600.0
1605.0,620.0
1663.0,580.0
1720.0,570.0
1771.0,510.0
1835.0,640.0
1896.0,610.0
1955.0,590.0
2014.0,590.0
2072.0,580.0
2128.0,560.0
2190.0,620.0
2251.0,610.0
2311.0,600.0
2370.0,590.0
2432.0,620.0
2500.0,680.0
2561.0,610.0
2621.0,600.0
2686.0,650.0
2750.0,640.0
2814.0,640.0
2878.0,640.0
2939.0,610.0
3001.0,620.0
3065.0,640.0
3127.0,620.0
3189.0,620.0
3252.0,630.0
3315.0,630.0
3379.0,640.0
3443.0,640.0
3505.0,620.0
3571.0,660.0
3633.0,620.0
3695.0,620.0
3758.0,630.0
3821.0,630.0
3885.0,640.0
3948.0,630.0
4012.0,640.0
4076.0,640.0
4141.0,650.0
4200.0,590.0
4261.0,610.0
4323.0,620.0
4386.0,630.0
4453.0,670.0
4518.0,650.0
4583.0,650.0
4650.0,670.0
4718.0,680.0
4784.0,660.0
4849.0,650.0
4914.0,650.0
4980.0,660.0
5042.0,620.0
5106.0,640.0
5168.0,620.0
5231.0,630.0
5292.0,610.0
5352.0,600.0
5414.0,620.0
5476.0,620.0
5539.0,630.0
5600.0,610.0
5663.0,630.0
5728.0,650.0
5792.0,640.0
5856.0,640.0
5921.0,650.0
5985.0,640.0
6047.0,620.0
6110.0,630.0
6174.0,640.0
6237.0,630.0
6301.0,640.0
6365.0,640.0
6429.0,640.0
6490.0,610.0
6556.0,660.0
6618.0,620.0
6680.0,620.0
6742.0,620.0
6803.0,610.0
6865.0,620.0
6927.0,620.0
6991.0,640.0
7054.0,630.0
7117.0,630.0
7180.0,630.0
7243.0,630.0
7308.0,650.0
7372.0,640.0
7436.0,640.0
7499.0,630.0
7559.0,600.0
7621.0,620.0
7683.0,620.0
7744.0,610.0
7804.0,600.0
7865.0,610.0
7929.0,640.0
7993.0,640.0
8056.0,630.0
8120.0,640.0
8185.0,650.0
8249.0,640.0
8312.0,630.0
8376.0,640.0
8440.0,640.0
8500.0,600.0
8562.0,620.0
8625.0,630.0
8688.0,630.0
8747.0,590.0
8807.0,600.0
8870.0,630.0
8934.0,640.0
8998.0,640.0
9062.0,640.0
9127.0,650.0
9192.0,650.0
9257.0,650.0
9319.0,620.0
9382.0,630.0
9447.0,650.0
9511.0,640.0
9573.0,620.0
9635.0,620.0
9699.0,640.0
9763.0,640.0
9827.0,640.0
9889.0,620.0
9953.0,640.0
10019.0,660.0
10083.0,640.0
10146.0,630.0
10208.0,620.0
10273.0,650.0
10339.0,660.0
10399.0,600.0
10461.0,620.0
10526.0,650.0
10591.0,650.0
10654.0,630.0
10718.0,640.0
10782.0,640.0
10846.0,640.0
10909.0,630.0
10973.0,640.0
11038.0,650.0
11102.0,640.0
11165.0,630.0
11229.0,640.0
11293.0,640.0
11359.0,660.0
11421.0,620.0
