RRI_inf,PPI_pix
699.21875,700.0
699.21875,700.0
675.78125,680.0
695.3125,690.0
664.0625,670.0
656.25,670.0
636.71875,620.0
640.625,630.0
625.0,630.0
628.90625,630.0
609.375,610.0
601.5625,600.0
621.09375,620.0
640.625,640.0
648.4375,650.0
632.8125,640.0
679.6875,670.0
691.40625,690.0
710.9375,710.0
640.625,650.0
652.34375,640.0
644.53125,640.0
656.25,670.0
625.0,620.0
640.625,620.0
636.71875,650.0
648.4375,650.0
621.09375,610.0
609.375,620.0
601.5625,600.0
621.09375,620.0
609.375,610.0
609.375,610.0
621.09375,620.0
628.90625,630.0
605.46875,610.0
582.03125,1140.0
566.40625,610.0
632.8125,720.0
714.84375,710.0
699.21875,690.0
679.6875,690.0
683.59375,650.0
656.25,660.0
640.625,610.0
613.28125,610.0
613.28125,600.0
605.46875,1170.0
597.65625,580.0
585.9375,1150.0
582.03125,580.0
574.21875,580.0
574.21875,610.0
578.125,600.0
585.9375,610.0
593.75,590.0
605.46875,620.0
605.46875,620.0
601.5625,610.0
617.1875,620.0
625.0,620.0
613.28125,620.0
617.1875,600.0
628.90625,630.0
617.1875,660.0
609.375,660.0
625.0,660.0
667.96875,700.0
664.0625,690.0
660.15625,670.0
695.3125,680.0
683.59375,680.0
675.78125,670.0
683.59375,670.0
679.6875,660.0
660.15625,650.0
667.96875,660.0
664.0625,680.0
648.4375,660.0
667.96875,660.0
671.875,690.0
660.15625,680.0
671.875,640.0
679.6875,650.0
667.96875,680.0
644.53125,660.0
667.96875,670.0
671.875,680.0
660.15625,690.0
671.875,660.0
683.59375,670.0
687.5,670.0
656.25,660.0
679.6875,660.0
667.96875,650.0
664.0625,670.0
644.53125,650.0
664.0625,680.0
671.875,680.0
652.34375,670.0
679.6875,690.0
691.40625,680.0
671.875,680.0
679.6875,670.0
687.5,670.0
675.78125,680.0
660.15625,640.0
675.78125,670.0
683.59375,680.0
644.53125,640.0
679.6875,650.0
671.875,680.0
636.71875,670.0
667.96875,650.0
671.875,670.0
664.0625,680.0
656.25,660.0
671.875,670.0
679.6875,690.0
656.25,650.0
671.875,690.0
687.5,680.0
664.0625,670.0
675.78125,660.0
679.6875,660.0
675.78125,680.0
660.15625,650.0
667.96875,660.0
671.875,670.0
648.4375,650.0
664.0625,670.0
667.96875,680.0
652.34375,660.0
667.96875,680.0
683.59375,680.0
660.15625,650.0
679.6875,680.0
679.6875,690.0
660.15625,660.0
679.6875,680.0
683.59375,690.0
667.96875,650.0
675.78125,670.0
683.59375,700.0
660.15625,660.0
687.5,660.0
687.5,680.0
656.25,650.0
675.78125,670.0
667.96875,650.0
648.4375,650.0
671.875,660.0
656.25,660.0
652.34375,630.0
660.15625,660.0
656.25,660.0
632.8125,650.0
664.0625,660.0
667.96875,660.0
640.625,640.0
664.0625,640.0
664.0625,660.0
636.71875,660.0
648.4375,610.0
660.15625,610.0
648.4375,650.0
609.375,670.0
621.09375,650.0
648.4375,640.0
671.875,650.0
640.625,670.0
648.4375,1050.0
