RRI_inf,PPI_inf,PPI_pix,label
589.84375,597.65625,610,0
585.9375,585.9375,580,0
597.65625,593.75,590,0
609.375,625,610,0
601.5625,585.9375,600,0
609.375,609.375,600,0
609.375,613.28125,620,0
593.75,601.5625,590,0
566.40625,570.3125,580,0
550.78125,546.875,550,0
546.875,546.875,540,0
542.96875,542.96875,540,0
535.15625,523.4375,530,0
527.34375,531.25,530,0
531.25,492.1875,510,0
527.34375,535.15625,540,0
535.15625,519.53125,530,0
597.65625,593.75,590,0
613.28125,632.8125,620,0
613.28125,601.5625,620,0
597.65625,609.375,580,0
593.75,593.75,600,0
589.84375,597.65625,600,0
574.21875,593.75,570,0
570.3125,542.96875,540,0
574.21875,597.65625,600,0
601.5625,597.65625,620,0
582.03125,593.75,580,0
574.21875,585.9375,570,0
574.21875,554.6875,510,1
582.03125,578.125,640,1
597.65625,609.375,610,0
597.65625,601.5625,590,0
589.84375,589.84375,590,0
578.125,574.21875,580,0
585.9375,585.9375,560,0
601.5625,601.5625,620,0
613.28125,613.28125,610,0
597.65625,601.5625,600,0
605.46875,601.5625,590,0
632.8125,628.90625,620,0
652.34375,652.34375,680,0
625,628.90625,610,0
621.09375,621.09375,600,0
632.8125,625,650,0
640.625,640.625,640,0
656.25,660.15625,640,0
621.09375,628.90625,640,0
617.1875,617.1875,610,0
625,621.09375,620,0
628.90625,636.71875,640,0
628.90625,621.09375,620,0
613.28125,613.28125,620,0
632.8125,625,630,0
636.71875,644.53125,630,0
648.4375,644.53125,640,0
621.09375,621.09375,640,0
632.8125,632.8125,620,0
652.34375,648.4375,660,0
628.90625,636.71875,620,0
617.1875,617.1875,620,0
636.71875,628.90625,630,0
636.71875,640.625,630,0
628.90625,628.90625,640,0
621.09375,617.1875,630,0
648.4375,648.4375,640,0
644.53125,644.53125,640,0
640.625,648.4375,650,0
605.46875,605.46875,590,0
605.46875,601.5625,610,0
621.09375,625,620,0
640.625,636.71875,630,0
660.15625,660.15625,670,0
648.4375,644.53125,650,0
656.25,664.0625,650,0
667.96875,664.0625,670,0
675.78125,667.96875,680,0
664.0625,671.875,660,0
648.4375,656.25,650,0
660.15625,652.34375,650,0
648.4375,652.34375,660,0
632.8125,636.71875,620,0
621.09375,617.1875,640,0
632.8125,621.09375,620,0
625,636.71875,630,0
609.375,613.28125,610,0
605.46875,597.65625,600,0
617.1875,621.09375,620,0
628.90625,625,620,0
625,636.71875,630,0
613.28125,605.46875,610,0
636.71875,636.71875,630,0
640.625,644.53125,650,0
644.53125,640.625,640,0
644.53125,648.4375,640,0
652.34375,648.4375,650,0
636.71875,640.625,640,0
621.09375,621.09375,620,0
640.625,636.71875,630,0
636.71875,636.71875,640,0
625,628.90625,630,0
640.625,636.71875,640,0
644.53125,648.4375,640,0
628.90625,625,640,0
628.90625,632.8125,610,0
640.625,636.71875,660,0
640.625,625,620,0
621.09375,644.53125,620,0
617.1875,609.375,620,0
613.28125,613.28125,610,0
609.375,605.46875,620,0
628.90625,628.90625,620,0
636.71875,636.71875,640,0
632.8125,628.90625,630,0
621.09375,621.09375,630,0
644.53125,636.71875,630,0
636.71875,640.625,630,0
632.8125,644.53125,650,0
640.625,636.71875,640,0
640.625,652.34375,640,0
621.09375,625,630,0
613.28125,613.28125,600,0
617.1875,617.1875,620,0
625,625,620,0
613.28125,609.375,610,0
601.5625,605.46875,600,0
617.1875,601.5625,610,0
632.8125,640.625,640,0
644.53125,644.53125,640,0
632.8125,632.8125,630,0
648.4375,644.53125,640,0
648.4375,648.4375,650,0
628.90625,636.71875,640,0
636.71875,632.8125,630,0
640.625,636.71875,640,0
636.71875,644.53125,640,0
605.46875,605.46875,600,0
621.09375,621.09375,620,0
625,621.09375,630,0
621.09375,625,630,0
601.5625,597.65625,590,0
609.375,605.46875,600,0
625,625,630,0
636.71875,640.625,640,0
644.53125,644.53125,640,0
636.71875,640.625,640,0
656.25,648.4375,650,0
648.4375,652.34375,650,0
644.53125,648.4375,650,0
621.09375,621.09375,620,0
636.71875,625,630,0
640.625,648.4375,650,0
640.625,644.53125,640,0
628.90625,625,620,0
621.09375,625,620,0
632.8125,632.8125,640,0
644.53125,644.53125,640,0
636.71875,636.71875,640,0
625,617.1875,620,0
644.53125,644.53125,640,0
648.4375,656.25,660,0
636.71875,640.625,640,0
625,621.09375,630,0
644.53125,640.625,620,0
640.625,644.53125,650,0
636.71875,640.625,660,0
617.1875,617.1875,600,0
640.625,628.90625,620,0
636.71875,640.625,650,0
652.34375,652.34375,650,0
636.71875,636.71875,630,0
644.53125,636.71875,640,0
644.53125,656.25,640,0
636.71875,636.71875,640,0
628.90625,625,630,0
644.53125,640.625,640,0
648.4375,652.34375,650,0
640.625,644.53125,640,0
625,625,630,0
644.53125,636.71875,640,0
644.53125,648.4375,640,0
652.34375,652.34375,660,0
625,628.90625,620,0
