Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1483983.0,-1491705.0,-1439897.0,-1441501.0,-1338793.0,-1319235.0
-1484241.0,-1491203.0,-1440027.0,-1440967.0,-1339133.0,-1320093.0
-1484921.0,-1492401.0,-1440739.0,-1441161.0,-1338793.0,-1320239.0
-1485359.0,-1491657.0,-1441307.0,-1440545.0,-1338599.0,-1320417.0
-1485795.0,-1492077.0,-1442407.0,-1440723.0,-1338631.0,-1321081.0
-1485779.0,-1491867.0,-1442699.0,-1440287.0,-1338713.0,-1320985.0
-1485553.0,-1492191.0,-1443135.0,-1440351.0,-1338761.0,-1321195.0
-1484095.0,-1492677.0,-1443831.0,-1440237.0,-1338713.0,-1322587.0
-1483221.0,-1492627.0,-1444577.0,-1440383.0,-1338631.0,-1322361.0
-1481343.0,-1492401.0,-1445353.0,-1440351.0,-1338955.0,-1322117.0
-1479951.0,-1492951.0,-1445159.0,-1440173.0,-1338777.0,-1323137.0
-1477797.0,-1492757.0,-1444965.0,-1440253.0,-1338405.0,-1322863.0
-1476617.0,-1492693.0,-1445273.0,-1440513.0,-1338729.0,-1322847.0
-1474819.0,-1493745.0,-1444981.0,-1440513.0,-1338517.0,-1322669.0
-1472941.0,-1493599.0,-1444253.0,-1440237.0,-1338469.0,-1321875.0
-1471873.0,-1493825.0,-1444803.0,-1440141.0,-1338729.0,-1321809.0
-1470335.0,-1493001.0,-1443751.0,-1440351.0,-1339473.0,-1321065.0
-1469265.0,-1493777.0,-1443395.0,-1440691.0,-1339505.0,-1319867.0
-1468505.0,-1493809.0,-1443249.0,-1441241.0,-1339699.0,-1319333.0
-1467647.0,-1494053.0,-1443169.0,-1441209.0,-1339489.0,-1317649.0
-1467177.0,-1494247.0,-1442197.0,-1441663.0,-1339911.0,-1316775.0
-1466707.0,-1494733.0,-1442731.0,-1442051.0,-1340185.0,-1316015.0
-1465187.0,-1495105.0,-1442213.0,-1441743.0,-1340477.0,-1314865.0
-1465251.0,-1495445.0,-1442083.0,-1441727.0,-1341011.0,-1314217.0
-1464231.0,-1495655.0,-1441905.0,-1441825.0,-1340979.0,-1313473.0
-1464101.0,-1496399.0,-1441663.0,-1442181.0,-1341545.0,-1313117.0
-1463923.0,-1496399.0,-1441323.0,-1442165.0,-1341917.0,-1311173.0
-1463631.0,-1496789.0,-1441453.0,-1442731.0,-1342307.0,-1310979.0
-1463065.0,-1497955.0,-1440675.0,-1442617.0,-1342371.0,-1310331.0
-1463131.0,-1498569.0,-1440611.0,-1443185.0,-1342937.0,-1309377.0
