valley_location,PPI
37.0,0.0
103.0,660.0
171.0,680.0
240.0,690.0
308.0,680.0
372.0,640.0
437.0,650.0
503.0,660.0
570.0,670.0
636.0,660.0
702.0,660.0
768.0,660.0
833.0,650.0
899.0,660.0
966.0,670.0
1033.0,670.0
1098.0,650.0
1162.0,640.0
1225.0,630.0
1289.0,640.0
1352.0,630.0
1416.0,640.0
1478.0,620.0
1541.0,630.0
1604.0,630.0
1666.0,620.0
1730.0,640.0
1796.0,660.0
1863.0,670.0
1931.0,680.0
1997.0,660.0
2062.0,650.0
2127.0,650.0
2193.0,660.0
2258.0,650.0
2323.0,650.0
2386.0,630.0
2448.0,620.0
2511.0,630.0
2573.0,620.0
2636.0,630.0
2700.0,640.0
2766.0,660.0
2831.0,650.0
2893.0,620.0
2958.0,650.0
3024.0,660.0
3092.0,680.0
3160.0,680.0
3227.0,670.0
3292.0,650.0
3356.0,640.0
3419.0,630.0
3482.0,630.0
3546.0,640.0
3610.0,640.0
3673.0,630.0
3736.0,630.0
3801.0,650.0
3868.0,670.0
3935.0,670.0
4002.0,670.0
4067.0,650.0
4131.0,640.0
4198.0,670.0
4266.0,680.0
4335.0,690.0
4404.0,690.0
4471.0,670.0
4537.0,660.0
4603.0,660.0
4671.0,680.0
4741.0,700.0
4811.0,700.0
4880.0,690.0
4947.0,670.0
5012.0,650.0
5080.0,680.0
5148.0,680.0
5216.0,680.0
5282.0,660.0
5349.0,670.0
5416.0,670.0
5483.0,670.0
5553.0,700.0
5622.0,690.0
5690.0,680.0
5758.0,680.0
5826.0,680.0
5895.0,690.0
5969.0,740.0
6029.0,600.0
6114.0,850.0
6185.0,710.0
6257.0,720.0
6330.0,730.0
6400.0,700.0
6471.0,710.0
6541.0,700.0
6612.0,710.0
6683.0,710.0
6756.0,730.0
6826.0,700.0
6895.0,690.0
6962.0,670.0
7031.0,690.0
7101.0,700.0
7174.0,730.0
7248.0,740.0
7321.0,730.0
7391.0,700.0
7462.0,710.0
7534.0,720.0
7609.0,750.0
7680.0,710.0
7750.0,700.0
7816.0,660.0
7882.0,660.0
7950.0,680.0
8018.0,680.0
8090.0,720.0
8159.0,690.0
8226.0,670.0
8293.0,670.0
8360.0,670.0
8430.0,700.0
8500.0,700.0
8569.0,690.0
8636.0,670.0
8703.0,670.0
8773.0,700.0
8843.0,700.0
8912.0,690.0
8983.0,710.0
9051.0,680.0
9118.0,670.0
9186.0,680.0
9254.0,680.0
9324.0,700.0
9392.0,680.0
9459.0,670.0
9527.0,680.0
9598.0,710.0
9669.0,710.0
9742.0,730.0
9812.0,700.0
9882.0,700.0
9952.0,700.0
10024.0,720.0
10098.0,740.0
10173.0,750.0
10247.0,740.0
10316.0,690.0
10384.0,680.0
10452.0,680.0
10521.0,690.0
10591.0,700.0
10661.0,700.0
10729.0,680.0
10796.0,670.0
10863.0,670.0
10932.0,690.0
11001.0,690.0
11074.0,730.0
11150.0,760.0
