valley_location,PPI
41.0,0.0
105.0,640.0
169.0,640.0
232.0,630.0
294.0,620.0
355.0,610.0
416.0,610.0
480.0,640.0
544.0,640.0
609.0,650.0
675.0,660.0
740.0,650.0
803.0,630.0
866.0,630.0
929.0,630.0
993.0,640.0
1057.0,640.0
1121.0,640.0
1182.0,610.0
1244.0,620.0
1308.0,640.0
1372.0,640.0
1437.0,650.0
1501.0,640.0
1563.0,620.0
1625.0,620.0
1688.0,630.0
1750.0,620.0
1813.0,630.0
1877.0,640.0
1939.0,620.0
2001.0,620.0
2063.0,620.0
2126.0,630.0
2191.0,650.0
2256.0,650.0
2320.0,640.0
2383.0,630.0
2447.0,640.0
2514.0,670.0
2580.0,660.0
2646.0,660.0
2711.0,650.0
2775.0,640.0
2839.0,640.0
2904.0,650.0
2969.0,650.0
3034.0,650.0
3098.0,640.0
3161.0,630.0
3223.0,620.0
3286.0,630.0
3351.0,650.0
3418.0,670.0
3483.0,650.0
3547.0,640.0
3609.0,620.0
3671.0,620.0
3734.0,630.0
3799.0,650.0
3863.0,640.0
3926.0,630.0
3987.0,610.0
4049.0,620.0
4112.0,630.0
4177.0,650.0
4240.0,630.0
4303.0,630.0
4366.0,630.0
4429.0,630.0
4492.0,630.0
4554.0,620.0
4616.0,620.0
4678.0,620.0
4739.0,610.0
4801.0,620.0
4863.0,620.0
4925.0,620.0
4987.0,620.0
5047.0,600.0
5107.0,600.0
5168.0,610.0
5230.0,620.0
5294.0,640.0
5360.0,660.0
5424.0,640.0
5488.0,640.0
5552.0,640.0
5616.0,640.0
5681.0,650.0
5745.0,640.0
5809.0,640.0
5871.0,620.0
5934.0,630.0
5997.0,630.0
6060.0,630.0
6123.0,630.0
6186.0,630.0
6247.0,610.0
6308.0,610.0
6369.0,610.0
6431.0,620.0
6495.0,640.0
6559.0,640.0
6622.0,630.0
6684.0,620.0
6746.0,620.0
6811.0,650.0
6874.0,630.0
6937.0,630.0
7001.0,640.0
7063.0,620.0
7127.0,640.0
7190.0,630.0
7254.0,640.0
7319.0,650.0
7383.0,640.0
7447.0,640.0
7512.0,650.0
7578.0,660.0
7646.0,680.0
7714.0,680.0
7782.0,680.0
7846.0,640.0
7909.0,630.0
7971.0,620.0
8032.0,610.0
8091.0,590.0
8151.0,600.0
8211.0,600.0
8271.0,600.0
8329.0,580.0
8388.0,590.0
8446.0,580.0
8505.0,590.0
8565.0,600.0
8627.0,620.0
8687.0,600.0
8746.0,590.0
8807.0,610.0
8869.0,620.0
8932.0,630.0
8995.0,630.0
9056.0,610.0
9116.0,600.0
9177.0,610.0
9239.0,620.0
9301.0,620.0
9364.0,630.0
9426.0,620.0
9486.0,600.0
9548.0,620.0
9610.0,620.0
9673.0,630.0
9738.0,650.0
9802.0,640.0
9864.0,620.0
9928.0,640.0
9991.0,630.0
10056.0,650.0
10120.0,640.0
10182.0,620.0
10243.0,610.0
10305.0,620.0
10369.0,640.0
10434.0,650.0
10498.0,640.0
10563.0,650.0
10626.0,630.0
10689.0,630.0
10750.0,610.0
10811.0,610.0
10873.0,620.0
10934.0,610.0
10998.0,640.0
11061.0,630.0
11122.0,610.0
11183.0,610.0
11246.0,630.0
11309.0,630.0
