valley_location,PPI
69.0,0.0
143.0,740.0
218.0,750.0
293.0,750.0
366.0,730.0
436.0,700.0
506.0,700.0
578.0,720.0
648.0,700.0
719.0,710.0
789.0,700.0
857.0,680.0
923.0,660.0
989.0,660.0
1056.0,670.0
1126.0,700.0
1197.0,710.0
1270.0,730.0
1342.0,720.0
1414.0,720.0
1484.0,700.0
1553.0,690.0
1621.0,680.0
1687.0,660.0
1755.0,680.0
1820.0,650.0
1886.0,660.0
1951.0,650.0
2018.0,670.0
2086.0,680.0
2155.0,690.0
2224.0,690.0
2292.0,680.0
2359.0,670.0
2425.0,660.0
2492.0,670.0
2559.0,670.0
2629.0,700.0
2699.0,700.0
2769.0,700.0
2841.0,720.0
2911.0,700.0
2980.0,690.0
3047.0,670.0
3112.0,650.0
3176.0,640.0
3240.0,640.0
3306.0,660.0
3373.0,670.0
3440.0,670.0
3509.0,690.0
3577.0,680.0
3643.0,660.0
3708.0,650.0
3772.0,640.0
3837.0,650.0
3901.0,640.0
3966.0,650.0
4032.0,660.0
4097.0,650.0
4162.0,650.0
4225.0,630.0
4288.0,630.0
4351.0,630.0
4413.0,620.0
4478.0,650.0
4541.0,630.0
4602.0,610.0
4663.0,610.0
4725.0,620.0
4788.0,630.0
4851.0,630.0
4915.0,640.0
4977.0,620.0
5039.0,620.0
5102.0,630.0
5167.0,650.0
5229.0,620.0
5293.0,640.0
5354.0,610.0
5416.0,620.0
5477.0,610.0
5538.0,610.0
5600.0,620.0
5662.0,620.0
5724.0,620.0
5787.0,630.0
5851.0,640.0
5915.0,640.0
5980.0,650.0
6046.0,660.0
6110.0,640.0
6171.0,610.0
6233.0,620.0
6293.0,600.0
6356.0,630.0
6420.0,640.0
6485.0,650.0
6550.0,650.0
6614.0,640.0
6677.0,630.0
6739.0,620.0
6801.0,620.0
6862.0,610.0
6923.0,610.0
6984.0,610.0
7046.0,620.0
7110.0,640.0
7175.0,650.0
7240.0,650.0
7304.0,640.0
7368.0,640.0
7434.0,660.0
7501.0,670.0
7567.0,660.0
7631.0,640.0
7697.0,660.0
7763.0,660.0
7830.0,670.0
7897.0,670.0
7965.0,680.0
8034.0,690.0
8105.0,710.0
8176.0,710.0
8246.0,700.0
8313.0,670.0
8378.0,650.0
8444.0,660.0
8512.0,680.0
8580.0,680.0
8650.0,700.0
8722.0,720.0
8791.0,690.0
8856.0,650.0
8921.0,650.0
8987.0,660.0
9053.0,660.0
9119.0,660.0
9184.0,650.0
9247.0,630.0
9309.0,620.0
9372.0,630.0
9434.0,620.0
9495.0,610.0
9557.0,620.0
9620.0,630.0
9685.0,650.0
9750.0,650.0
9817.0,670.0
9882.0,650.0
9947.0,650.0
10012.0,650.0
10079.0,670.0
10147.0,680.0
10216.0,690.0
10284.0,680.0
10349.0,650.0
10414.0,650.0
10479.0,650.0
10546.0,670.0
10612.0,660.0
10679.0,670.0
10746.0,670.0
10812.0,660.0
10878.0,660.0
10945.0,670.0
11012.0,670.0
11080.0,680.0
11149.0,690.0
11218.0,690.0
