valley_location,PPI
63.0,0.0
130.0,670.0
197.0,670.0
262.0,650.0
326.0,640.0
390.0,640.0
457.0,670.0
526.0,690.0
596.0,700.0
664.0,680.0
731.0,670.0
796.0,650.0
862.0,660.0
929.0,670.0
997.0,680.0
1065.0,680.0
1131.0,660.0
1196.0,650.0
1262.0,660.0
1330.0,680.0
1399.0,690.0
1467.0,680.0
1534.0,670.0
1603.0,690.0
1673.0,700.0
1743.0,700.0
1813.0,700.0
1883.0,700.0
1951.0,680.0
2018.0,670.0
2088.0,700.0
2157.0,690.0
2224.0,670.0
2289.0,650.0
2354.0,650.0
2420.0,660.0
2486.0,660.0
2554.0,680.0
2620.0,660.0
2685.0,650.0
2751.0,660.0
2818.0,670.0
2887.0,690.0
2956.0,690.0
3023.0,670.0
3089.0,660.0
3155.0,660.0
3222.0,670.0
3290.0,680.0
3357.0,670.0
3426.0,690.0
3493.0,670.0
3557.0,640.0
3622.0,650.0
3687.0,650.0
3754.0,670.0
3820.0,660.0
3886.0,660.0
3951.0,650.0
4016.0,650.0
4081.0,650.0
4145.0,640.0
4210.0,650.0
4276.0,660.0
4343.0,670.0
4408.0,650.0
4473.0,650.0
4538.0,650.0
4605.0,670.0
4673.0,680.0
4741.0,680.0
4807.0,660.0
4873.0,660.0
4939.0,660.0
5007.0,680.0
5076.0,690.0
5145.0,690.0
5212.0,670.0
5279.0,670.0
5346.0,670.0
5414.0,680.0
5480.0,660.0
5546.0,660.0
5612.0,660.0
5677.0,650.0
5741.0,640.0
5806.0,650.0
5873.0,670.0
5940.0,670.0
6007.0,670.0
6072.0,650.0
6137.0,650.0
6200.0,630.0
6263.0,630.0
6326.0,630.0
6388.0,620.0
6450.0,620.0
6513.0,630.0
6576.0,630.0
6638.0,620.0
6701.0,630.0
6766.0,650.0
6832.0,660.0
6897.0,650.0
6961.0,640.0
7024.0,630.0
7088.0,640.0
7152.0,640.0
7218.0,660.0
7285.0,670.0
7352.0,670.0
7417.0,650.0
7481.0,640.0
7544.0,630.0
7609.0,650.0
7675.0,660.0
7741.0,660.0
7808.0,670.0
7875.0,670.0
7942.0,670.0
8010.0,680.0
8077.0,670.0
8143.0,660.0
8209.0,660.0
8274.0,650.0
8339.0,650.0
8405.0,660.0
8470.0,650.0
8537.0,670.0
8605.0,680.0
8670.0,650.0
8733.0,630.0
8797.0,640.0
8862.0,650.0
8928.0,660.0
8992.0,640.0
9059.0,670.0
9123.0,640.0
9187.0,640.0
9251.0,640.0
9316.0,650.0
9381.0,650.0
9447.0,660.0
9514.0,670.0
9579.0,650.0
9643.0,640.0
9706.0,630.0
9771.0,650.0
9835.0,640.0
9899.0,640.0
9962.0,630.0
10025.0,630.0
10088.0,630.0
10151.0,630.0
10214.0,630.0
10278.0,640.0
10341.0,630.0
10404.0,630.0
10471.0,670.0
10540.0,690.0
10611.0,710.0
10678.0,670.0
10746.0,680.0
10815.0,690.0
10885.0,700.0
10953.0,680.0
11021.0,680.0
11085.0,640.0
11148.0,630.0
11210.0,620.0
