RRI_inf,PPI_pix
660.15625,660.0
664.0625,650.0
660.15625,670.0
652.34375,660.0
652.34375,650.0
640.625,640.0
656.25,640.0
675.78125,690.0
687.5,690.0
691.40625,680.0
707.03125,720.0
714.84375,700.0
710.9375,710.0
714.84375,710.0
714.84375,720.0
703.125,710.0
679.6875,680.0
675.78125,670.0
667.96875,680.0
667.96875,660.0
656.25,650.0
656.25,660.0
652.34375,640.0
652.34375,670.0
664.0625,650.0
675.78125,670.0
671.875,680.0
687.5,680.0
679.6875,690.0
683.59375,680.0
683.59375,680.0
683.59375,680.0
656.25,660.0
656.25,660.0
664.0625,660.0
664.0625,670.0
652.34375,650.0
671.875,670.0
679.6875,690.0
679.6875,660.0
671.875,690.0
671.875,670.0
667.96875,660.0
656.25,660.0
660.15625,650.0
656.25,670.0
660.15625,650.0
664.0625,670.0
652.34375,650.0
640.625,650.0
644.53125,640.0
648.4375,640.0
644.53125,630.0
625.0,660.0
605.46875,580.0
613.28125,610.0
605.46875,610.0
605.46875,590.0
617.1875,620.0
621.09375,610.0
628.90625,640.0
648.4375,650.0
644.53125,640.0
656.25,660.0
675.78125,670.0
679.6875,680.0
691.40625,680.0
683.59375,700.0
695.3125,690.0
671.875,680.0
679.6875,670.0
671.875,670.0
671.875,670.0
671.875,680.0
660.15625,660.0
667.96875,660.0
671.875,670.0
679.6875,680.0
683.59375,680.0
679.6875,680.0
656.25,660.0
664.0625,660.0
667.96875,670.0
683.59375,670.0
664.0625,670.0
675.78125,680.0
671.875,660.0
675.78125,680.0
667.96875,670.0
671.875,680.0
660.15625,650.0
667.96875,660.0
652.34375,660.0
660.15625,650.0
664.0625,670.0
656.25,660.0
656.25,650.0
664.0625,660.0
683.59375,680.0
695.3125,690.0
699.21875,710.0
703.125,700.0
714.84375,710.0
718.75,710.0
714.84375,730.0
703.125,700.0
675.78125,680.0
695.3125,690.0
699.21875,700.0
671.875,680.0
683.59375,670.0
675.78125,680.0
660.15625,660.0
644.53125,650.0
648.4375,630.0
652.34375,660.0
640.625,650.0
648.4375,640.0
652.34375,650.0
667.96875,660.0
683.59375,680.0
687.5,700.0
679.6875,680.0
660.15625,660.0
664.0625,660.0
660.15625,660.0
683.59375,680.0
695.3125,690.0
687.5,680.0
679.6875,680.0
664.0625,680.0
652.34375,650.0
644.53125,630.0
628.90625,640.0
601.5625,620.0
601.5625,580.0
605.46875,600.0
601.5625,600.0
593.75,580.0
593.75,590.0
589.84375,590.0
605.46875,600.0
667.96875,670.0
675.78125,680.0
648.4375,670.0
632.8125,620.0
640.625,650.0
652.34375,660.0
656.25,650.0
664.0625,660.0
652.34375,660.0
652.34375,650.0
652.34375,650.0
640.625,640.0
644.53125,630.0
636.71875,640.0
648.4375,640.0
648.4375,650.0
667.96875,660.0
679.6875,680.0
687.5,690.0
703.125,700.0
710.9375,720.0
699.21875,690.0
695.3125,700.0
695.3125,690.0
707.03125,700.0
707.03125,720.0
691.40625,690.0
664.0625,670.0
667.96875,650.0
