Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
34.751999999999995,34.658,34.621,36.934,33.728,34.224000000000004
34.721,34.79,34.634,36.885,33.728,34.226
34.688,34.941,34.649,36.84,33.73,34.223
34.656,35.11,34.662,36.796,33.734,34.216
34.623000000000005,35.294000000000004,34.675,36.756,33.74,34.205999999999996
34.592,35.492,34.687,36.72,33.748000000000005,34.191
34.562,35.7,34.696999999999996,36.69,33.757,34.173
34.533,35.915,34.703,36.664,33.769,34.152
34.506,36.133,34.705999999999996,36.644,33.782,34.13
34.48,36.35,34.703,36.63,33.798,34.107
34.455999999999996,36.562,34.696999999999996,36.62,33.816,34.084
34.435,36.766,34.685,36.614000000000004,33.836,34.06
34.415,36.957,34.671,36.611999999999995,33.86,34.036
34.397,37.133,34.653,36.611,33.885999999999996,34.013000000000005
34.38,37.291,34.634,36.611999999999995,33.914,33.988
34.364000000000004,37.431,34.613,36.613,33.944,33.964
34.348,37.551,34.592,36.614000000000004,33.974000000000004,33.939
34.330999999999996,37.65,34.571999999999996,36.614000000000004,34.005,33.915
34.312,37.731,34.554,36.611,34.035,33.889
34.292,37.793,34.54,36.607,34.064,33.863
34.27,37.838,34.528,36.6,34.091,33.836999999999996
34.247,37.867,34.521,36.591,34.115,33.81
34.223,37.882,34.518,36.582,34.137,33.784
34.199,37.885999999999996,34.516999999999996,36.571,34.155,33.756
34.175,37.881,34.519,36.559,34.17,33.727
34.152,37.869,34.524,36.547,34.181999999999995,33.696999999999996
34.129,37.853,34.53,36.534,34.191,33.665
34.106,37.832,34.536,36.518,34.196999999999996,33.63
34.082,37.81,34.543,36.498000000000005,34.202,33.594
34.059,37.787,34.549,36.475,34.205999999999996,33.555
34.035,37.764,34.553000000000004,36.448,34.208,33.514
34.012,37.742,34.555,36.414,34.207,33.47
33.99,37.722,34.555,36.375,34.205,33.424
33.968,37.705,34.552,36.33,34.199,33.376
33.948,37.69,34.546,36.28,34.191,33.327
33.929,37.676,34.537,36.225,34.181999999999995,33.278
33.91,37.664,34.525,36.166,34.171,33.228
33.893,37.653,34.51,36.103,34.16,33.18
33.876,37.643,34.492,36.04,34.150999999999996,33.133
33.86,37.633,34.471,35.976,34.146,33.088
33.845,37.625,34.448,35.912,34.145,33.046
33.83,37.618,34.424,35.85,34.150999999999996,33.006
33.817,37.611999999999995,34.400999999999996,35.789,34.166,32.969
33.805,37.606,34.378,35.731,34.192,32.933
33.794000000000004,37.599000000000004,34.357,35.674,34.229,32.9
33.785,37.592,34.336999999999996,35.619,34.281,32.867
33.775,37.585,34.319,35.566,34.347,32.835
33.764,37.577,34.302,35.513000000000005,34.431,32.804
33.751999999999995,37.569,34.289,35.461999999999996,34.531,32.771
33.739000000000004,37.561,34.277,35.412,34.649,32.738
33.726,37.553000000000004,34.268,35.361999999999995,34.784,32.705
33.714,37.544000000000004,34.262,35.314,34.935,32.671
33.702,37.534,34.258,35.268,35.102,32.639
33.692,37.521,34.257,35.223,35.281,32.607
33.681999999999995,37.505,34.26,35.181,35.471,32.576
33.672,37.486,34.266999999999996,35.141,35.668,32.548
33.661,37.463,34.28,35.102,35.867,32.522
33.65,37.434,34.3,35.065,36.064,32.499
33.638000000000005,37.4,34.329,35.029,36.256,32.478
33.626,37.361,34.37,34.995,36.438,32.459
33.616,37.318000000000005,34.423,34.961,36.605,32.442
33.609,37.27,34.49,34.928000000000004,36.755,32.426
33.604,37.22,34.574,34.894,36.885,32.41
33.603,37.167,34.675,34.86,36.994,32.393
33.606,37.111999999999995,34.794000000000004,34.826,37.082,32.375
33.611,37.056,34.931,34.792,37.147,32.354
33.617,37.0,35.085,34.757,37.192,32.332
33.625,36.944,35.253,34.722,37.219,32.306999999999995
33.632,36.889,35.434,34.688,37.228,32.28
33.64,36.836999999999996,35.622,34.653,37.222,32.251
33.648,36.787,35.815,34.619,37.202,32.22
33.655,36.738,36.008,34.584,37.172,32.189
33.662,36.692,36.198,34.552,37.132,32.158
33.67,36.648,36.379,34.521,37.086,32.129
33.678000000000004,36.606,36.548,34.492,37.034,32.102
33.687,36.567,36.702,34.464,36.979,32.078
33.696,36.533,36.836999999999996,34.438,36.922,32.058
33.705,36.501999999999995,36.953,34.413000000000004,36.865,32.043
33.715,36.477,37.048,34.387,36.808,32.033
33.725,36.455999999999996,37.121,34.361999999999995,36.751999999999995,32.029
33.736999999999995,36.439,37.172,34.335,36.698,32.031
33.749,36.427,37.202,34.309,36.648,32.04
