Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1253033.0,-1115219.0,-1181517.0,-1085453.0,-1071307.0,-1061679.0
-1253173.0,-1114887.0,-1181735.0,-1085441.0,-1071205.0,-1062111.0
-1253833.0,-1115015.0,-1182587.0,-1085579.0,-1071397.0,-1062365.0
-1253859.0,-1114493.0,-1181875.0,-1085631.0,-1071867.0,-1062009.0
-1253833.0,-1113833.0,-1181899.0,-1085961.0,-1071167.0,-1062403.0
-1253809.0,-1113413.0,-1182193.0,-1085619.0,-1071893.0,-1062429.0
-1254495.0,-1112815.0,-1181989.0,-1085631.0,-1072109.0,-1063231.0
-1253427.0,-1112039.0,-1182053.0,-1085897.0,-1072007.0,-1063217.0
-1253821.0,-1111453.0,-1182205.0,-1085975.0,-1071561.0,-1063675.0
-1253783.0,-1110843.0,-1182039.0,-1085669.0,-1072719.0,-1063383.0
-1253477.0,-1110067.0,-1181875.0,-1085759.0,-1072491.0,-1063853.0
-1253579.0,-1109939.0,-1181849.0,-1085605.0,-1072313.0,-1063943.0
-1253631.0,-1108655.0,-1181861.0,-1085109.0,-1072695.0,-1064617.0
-1253313.0,-1108401.0,-1182053.0,-1085453.0,-1073331.0,-1064807.0
-1253757.0,-1107943.0,-1181773.0,-1085643.0,-1072973.0,-1065177.0
-1253057.0,-1107663.0,-1182115.0,-1085135.0,-1073051.0,-1065469.0
-1253019.0,-1107459.0,-1182523.0,-1085719.0,-1073673.0,-1065609.0
-1252561.0,-1106989.0,-1182395.0,-1085681.0,-1073801.0,-1065761.0
-1252549.0,-1106633.0,-1182383.0,-1085339.0,-1073711.0,-1066613.0
-1252307.0,-1106123.0,-1182955.0,-1085517.0,-1074131.0,-1066435.0
-1252485.0,-1105729.0,-1182789.0,-1085797.0,-1074067.0,-1066931.0
-1251887.0,-1105665.0,-1183147.0,-1085503.0,-1074449.0,-1066945.0
-1251353.0,-1105627.0,-1182815.0,-1085541.0,-1074563.0,-1068101.0
-1251583.0,-1105399.0,-1183107.0,-1085325.0,-1074641.0,-1068293.0
-1251519.0,-1105005.0,-1183133.0,-1085579.0,-1074755.0,-1068241.0
-1251569.0,-1104889.0,-1183565.0,-1085491.0,-1075009.0,-1068255.0
-1251583.0,-1104927.0,-1183973.0,-1085555.0,-1075543.0,-1068967.0
-1251697.0,-1104813.0,-1183845.0,-1085657.0,-1075403.0,-1069069.0
-1251569.0,-1104571.0,-1183859.0,-1085465.0,-1075785.0,-1069323.0
-1251277.0,-1104393.0,-1183985.0,-1085325.0,-1075785.0,-1069641.0
-1251761.0,-1104139.0,-1183795.0,-1085759.0,-1075937.0,-1070493.0
-1251379.0,-1103719.0,-1184481.0,-1085593.0,-1075811.0,-1070583.0
