Resting_ECG,Resting_PPG,Resting_GSR
0.145,32.965,1.6030000000000002
0.151,32.934,1.6030000000000002
0.14300000000000002,32.900999999999996,1.6019999999999999
0.158,32.866,1.6019999999999999
0.159,32.830999999999996,1.6030000000000002
0.165,32.795,1.6019999999999999
0.151,32.76,1.6019999999999999
0.163,32.725,1.6019999999999999
0.18,32.691,1.6019999999999999
0.17600000000000002,32.659,1.6019999999999999
0.168,32.629,1.6019999999999999
0.18,32.601,1.601
0.2,32.577,1.6019999999999999
0.182,32.555,1.6019999999999999
0.177,32.537,1.601
0.188,32.522,1.601
0.192,32.51,1.6019999999999999
0.18100000000000002,32.501,1.6019999999999999
0.17800000000000002,32.496,1.601
0.16899999999999998,32.495,1.601
0.159,32.5,1.601
0.15,32.512,1.601
0.132,32.533,1.6019999999999999
0.105,32.566,1.601
0.092,32.611999999999995,1.601
0.067,32.674,1.6019999999999999
0.039,32.756,1.6019999999999999
-0.002,32.86,1.601
-0.033,32.993,1.601
-0.047,33.157,1.601
-0.086,33.358000000000004,1.6019999999999999
-0.129,33.6,1.601
-0.152,33.885,1.601
-0.171,34.215,1.601
-0.209,34.586999999999996,1.601
-0.237,35.001,1.601
-0.263,35.45,1.601
-0.272,35.929,1.601
-0.292,36.429,1.601
-0.302,36.94,1.601
-0.312,37.454,1.601
-0.321,37.959,1.601
-0.32899999999999996,38.445,1.601
-0.335,38.906,1.6019999999999999
-0.35200000000000004,39.334,1.601
-0.336,39.724000000000004,1.601
-0.324,40.071,1.601
-0.336,40.373000000000005,1.601
-0.332,40.629,1.601
-0.318,40.839,1.601
-0.307,41.003,1.6019999999999999
-0.295,41.123999999999995,1.6019999999999999
-0.28600000000000003,41.20399999999999,1.6019999999999999
-0.27699999999999997,41.247,1.601
-0.278,41.257,1.601
-0.27,41.236999999999995,1.6019999999999999
-0.249,41.192,1.6019999999999999
-0.248,41.126999999999995,1.601
-0.249,41.045,1.601
-0.231,40.949,1.6019999999999999
-0.223,40.843,1.6019999999999999
-0.22,40.73,1.601
-0.214,40.611999999999995,1.601
-0.195,40.491,1.6019999999999999
-0.19699999999999998,40.369,1.6019999999999999
-0.188,40.245,1.6019999999999999
-0.18100000000000002,40.123000000000005,1.601
-0.172,40.003,1.601
-0.16899999999999998,39.884,1.6019999999999999
-0.154,39.768,1.6019999999999999
-0.162,39.655,1.601
-0.161,39.542,1.601
-0.14,39.431999999999995,1.601
-0.14,39.324,1.601
-0.136,39.217,1.6
-0.134,39.111999999999995,1.6
-0.121,39.01,1.601
-0.122,38.91,1.601
-0.125,38.812,1.6
-0.125,38.716,1.6
-0.105,38.623000000000005,1.6
-0.11199999999999999,38.532,1.601
-0.113,38.443000000000005,1.6
-0.114,38.355,1.6
-0.113,38.269,1.6
-0.114,38.184,1.601
-0.10300000000000001,38.1,1.6
-0.10400000000000001,38.018,1.6
-0.107,37.938,1.6
-0.098,37.859,1.601
-0.09300000000000001,37.782,1.601
-0.1,37.705999999999996,1.6
-0.09300000000000001,37.632,1.6
-0.08199999999999999,37.56,1.6
-0.092,37.489000000000004,1.601
-0.085,37.421,1.6
-0.076,37.354,1.6
-0.076,37.29,1.6
-0.083,37.229,1.6
-0.07400000000000001,37.172,1.599
-0.07,37.12,1.599
-0.075,37.074,1.599
-0.07400000000000001,37.035,1.6
-0.064,37.005,1.6
-0.067,36.982,1.599
-0.067,36.967,1.599
-0.057,36.96,1.6
-0.055,36.961,1.6
-0.054000000000000006,36.97,1.6
-0.052000000000000005,36.986,1.599
-0.05,37.007,1.599
-0.047,37.034,1.599
-0.052000000000000005,37.064,1.599
-0.040999999999999995,37.097,1.599
-0.040999999999999995,37.132,1.599
-0.04,37.169000000000004,1.599
-0.025,37.205999999999996,1.599
-0.019,37.244,1.598
-0.024,37.28,1.598
-0.022000000000000002,37.313,1.599
-0.01,37.342,1.598
-0.012,37.368,1.598
-0.011000000000000001,37.388000000000005,1.598
-0.012,37.404,1.598
-0.013000000000000001,37.415,1.599
-0.008,37.42,1.598
-0.004,37.421,1.597
-0.0,37.416,1.598
-0.004,37.408,1.598
-0.001,37.395,1.598
0.011000000000000001,37.376999999999995,1.597
0.011000000000000001,37.356,1.597
0.006999999999999999,37.329,1.598
0.02,37.298,1.598
0.024,37.263000000000005,1.597
0.02,37.223,1.597
0.022000000000000002,37.181,1.598
0.032,37.134,1.598
0.033,37.083,1.598
0.027999999999999997,37.028,1.598
0.036000000000000004,36.966,1.598
0.037000000000000005,36.9,1.599
0.039,36.828,1.598
0.042,36.753,1.598
0.037000000000000005,36.672,1.598
0.038,36.588,1.599
0.054000000000000006,36.498000000000005,1.599
0.062,36.403,1.598
0.051,36.303000000000004,1.598
0.059000000000000004,36.201,1.599
0.057,36.097,1.599
0.055999999999999994,35.993,1.598
0.06,35.891,1.598
0.06,35.792,1.598
0.059000000000000004,35.694,1.598
0.057999999999999996,35.599000000000004,1.598
0.06,35.507,1.598
0.067,35.417,1.599
0.062,35.33,1.599
0.069,35.248000000000005,1.599
0.078,35.171,1.598
0.07400000000000001,35.099000000000004,1.598
0.067,35.031,1.599
0.075,34.967,1.599
0.081,34.907,1.599
0.079,34.849000000000004,1.599
0.085,34.794000000000004,1.6
0.086,34.741,1.599
0.079,34.69,1.599
0.07400000000000001,34.638000000000005,1.599
0.084,34.585,1.6
0.08900000000000001,34.53,1.6
0.094,34.473,1.599
0.08900000000000001,34.412,1.598
0.087,34.347,1.598
0.08199999999999999,34.279,1.599
0.08900000000000001,34.207,1.599
0.086,34.131,1.598
0.085,34.053000000000004,1.598
0.081,33.974000000000004,1.599
0.08900000000000001,33.895,1.599
0.09,33.817,1.599
0.08900000000000001,33.74,1.599
0.096,33.666,1.6
0.10400000000000001,33.595,1.6
0.106,33.528,1.599
0.098,33.466,1.599
0.08900000000000001,33.41,1.599
0.075,33.361,1.599
0.07,33.32,1.599
0.08800000000000001,33.285,1.599
0.1,33.256,1.599
0.08800000000000001,33.232,1.599
0.095,33.213,1.599
0.08900000000000001,33.198,1.598
0.087,33.186,1.599
0.078,33.177,1.599
0.095,33.171,1.599
0.09699999999999999,33.167,1.598
0.09699999999999999,33.162,1.598
0.102,33.157,1.599
0.11699999999999999,33.15,1.599
0.115,33.141,1.599
0.109,33.128,1.599
0.098,33.111,1.599
0.07,33.091,1.599
0.066,33.067,1.599
0.073,33.04,1.599
0.071,33.01,1.599
0.07200000000000001,32.978,1.599
0.08,32.942,1.599
0.076,32.903,1.598
0.076,32.861,1.598
0.071,32.817,1.598
0.08199999999999999,32.77,1.598
0.076,32.723,1.598
0.08199999999999999,32.675,1.598
0.08900000000000001,32.626999999999995,1.598
0.092,32.58,1.598
0.086,32.534,1.598
0.08900000000000001,32.49,1.597
0.091,32.448,1.598
0.08199999999999999,32.408,1.598
0.086,32.372,1.597
0.079,32.336999999999996,1.597
0.07400000000000001,32.302,1.597
0.095,32.268,1.598
0.14400000000000002,32.233000000000004,1.598
0.218,32.196999999999996,1.597
0.34299999999999997,32.16,1.597
0.503,32.122,1.598
0.6940000000000001,32.084,1.598
0.9,32.047,1.598
1.107,32.012,1.598
1.296,31.979,1.598
1.12,31.948,1.598
0.654,31.921,1.598
0.157,31.898000000000003,1.598
-0.196,31.877,1.598
-0.353,31.86,1.598
-0.363,31.845,1.598
-0.336,31.831,1.598
-0.29600000000000004,31.819000000000003,1.597
-0.209,31.807,1.598
-0.09699999999999999,31.794,1.598
-0.004,31.781999999999996,1.598
0.035,31.769000000000002,1.597
0.043,31.755,1.598
0.046,31.741,1.597
0.057999999999999996,31.726,1.597
0.06,31.712,1.597
0.055,31.698,1.597
0.042,31.686,1.597
0.054000000000000006,31.676,1.597
0.063,31.668000000000003,1.597
0.052000000000000005,31.660999999999998,1.597
0.034,31.654,1.597
0.048,31.646,1.597
0.067,31.636999999999997,1.5959999999999999
0.067,31.627,1.5959999999999999
0.054000000000000006,31.618000000000002,1.597
0.055999999999999994,31.611,1.597
0.062,31.605999999999998,1.5959999999999999
0.061,31.604,1.5959999999999999
0.057999999999999996,31.605,1.5959999999999999
0.062,31.608,1.5959999999999999
0.075,31.614,1.5959999999999999
