valley_location,PPI
17.0,0.0
76.0,590.0
134.0,580.0
190.0,560.0
247.0,570.0
305.0,580.0
367.0,620.0
430.0,630.0
495.0,650.0
557.0,620.0
620.0,630.0
682.0,620.0
740.0,580.0
797.0,570.0
852.0,550.0
908.0,560.0
967.0,590.0
1028.0,610.0
1091.0,630.0
1150.0,590.0
1208.0,580.0
1267.0,590.0
1325.0,580.0
1387.0,620.0
1450.0,630.0
1510.0,600.0
1569.0,590.0
1630.0,610.0
1691.0,610.0
1751.0,600.0
1810.0,590.0
1864.0,540.0
1923.0,590.0
1980.0,570.0
2041.0,610.0
2101.0,600.0
2163.0,620.0
2225.0,620.0
2286.0,610.0
2345.0,590.0
2402.0,570.0
2462.0,600.0
2522.0,600.0
2584.0,620.0
2647.0,630.0
2710.0,630.0
2770.0,600.0
2832.0,620.0
2897.0,650.0
2962.0,650.0
3027.0,650.0
3091.0,640.0
3154.0,630.0
3215.0,610.0
3280.0,650.0
3344.0,640.0
3407.0,630.0
3474.0,670.0
3539.0,650.0
3604.0,650.0
3667.0,630.0
3732.0,650.0
3797.0,650.0
3863.0,660.0
3933.0,700.0
3996.0,630.0
4056.0,600.0
4116.0,600.0
4176.0,600.0
4240.0,640.0
4303.0,630.0
4371.0,680.0
4438.0,670.0
4505.0,670.0
4565.0,600.0
4625.0,600.0
4685.0,600.0
4748.0,630.0
4815.0,670.0
4884.0,690.0
4954.0,700.0
5021.0,670.0
5087.0,660.0
5156.0,690.0
5226.0,700.0
5296.0,700.0
5365.0,690.0
5432.0,670.0
5495.0,630.0
5561.0,660.0
5629.0,680.0
5697.0,680.0
5761.0,640.0
5824.0,630.0
5890.0,660.0
5957.0,670.0
6029.0,720.0
6098.0,690.0
6168.0,700.0
6236.0,680.0
6305.0,690.0
6373.0,680.0
6439.0,660.0
6504.0,650.0
6567.0,630.0
6634.0,670.0
6699.0,650.0
6768.0,690.0
6835.0,670.0
6902.0,670.0
6966.0,640.0
7031.0,650.0
7096.0,650.0
7159.0,630.0
7219.0,600.0
7284.0,650.0
7347.0,630.0
7413.0,660.0
7476.0,630.0
7540.0,640.0
7605.0,650.0
7673.0,680.0
7741.0,680.0
7806.0,650.0
7871.0,650.0
7937.0,660.0
8004.0,670.0
8065.0,610.0
8128.0,630.0
8190.0,620.0
8253.0,630.0
8314.0,610.0
8378.0,640.0
8442.0,640.0
8508.0,660.0
8574.0,660.0
8638.0,640.0
8705.0,670.0
8773.0,680.0
8838.0,650.0
8901.0,630.0
8967.0,660.0
9034.0,670.0
9103.0,690.0
9169.0,660.0
9234.0,650.0
9301.0,670.0
9368.0,670.0
9432.0,640.0
9494.0,620.0
9560.0,660.0
9630.0,700.0
9699.0,690.0
9765.0,660.0
9831.0,660.0
9899.0,680.0
9968.0,690.0
10035.0,670.0
10104.0,690.0
10169.0,650.0
10233.0,640.0
10299.0,660.0
10366.0,670.0
10430.0,640.0
10490.0,600.0
10552.0,620.0
10616.0,640.0
10683.0,670.0
10753.0,700.0
10821.0,680.0
10891.0,700.0
10960.0,690.0
11027.0,670.0
11093.0,660.0
11158.0,650.0
11224.0,660.0
