valley_location,PPI
56.0,0.0
135.0,790.0
209.0,740.0
280.0,710.0
350.0,700.0
426.0,760.0
500.0,740.0
572.0,720.0
639.0,670.0
706.0,670.0
778.0,720.0
850.0,720.0
929.0,790.0
1011.0,820.0
1090.0,790.0
1164.0,740.0
1234.0,700.0
1305.0,710.0
1380.0,750.0
1451.0,710.0
1529.0,780.0
1605.0,760.0
1678.0,730.0
1747.0,690.0
1813.0,660.0
1880.0,670.0
1953.0,730.0
2023.0,700.0
2100.0,770.0
2175.0,750.0
2253.0,780.0
2325.0,720.0
2399.0,740.0
2474.0,750.0
2550.0,760.0
2622.0,720.0
2689.0,670.0
2751.0,620.0
2812.0,610.0
2872.0,600.0
2931.0,590.0
2989.0,580.0
3049.0,600.0
3114.0,650.0
3194.0,800.0
3275.0,810.0
3362.0,870.0
3447.0,850.0
3526.0,790.0
3602.0,760.0
3680.0,780.0
3757.0,770.0
3829.0,720.0
3899.0,700.0
3968.0,690.0
4040.0,720.0
4111.0,710.0
4176.0,650.0
4241.0,650.0
4308.0,670.0
4383.0,750.0
4457.0,740.0
4541.0,840.0
4628.0,870.0
4708.0,800.0
4780.0,720.0
4848.0,680.0
4917.0,690.0
4989.0,720.0
5061.0,720.0
5128.0,670.0
5191.0,630.0
5253.0,620.0
5318.0,650.0
5385.0,670.0
5459.0,740.0
5536.0,770.0
5612.0,760.0
5683.0,710.0
5757.0,740.0
5833.0,760.0
5910.0,770.0
5979.0,690.0
6045.0,660.0
6111.0,660.0
6182.0,710.0
6255.0,730.0
6324.0,690.0
6389.0,650.0
6450.0,610.0
6510.0,600.0
6571.0,610.0
6631.0,600.0
6690.0,590.0
6752.0,620.0
6817.0,650.0
6885.0,680.0
6951.0,660.0
7017.0,660.0
7088.0,710.0
7159.0,710.0
7229.0,700.0
7298.0,690.0
7365.0,670.0
7437.0,720.0
7509.0,720.0
7579.0,700.0
7647.0,680.0
7719.0,720.0
7790.0,710.0
7860.0,700.0
7927.0,670.0
7997.0,700.0
8068.0,710.0
8140.0,720.0
8210.0,700.0
8281.0,710.0
8355.0,740.0
8428.0,730.0
8501.0,730.0
8568.0,670.0
8635.0,670.0
8705.0,700.0
8775.0,700.0
8844.0,690.0
8914.0,700.0
8981.0,670.0
9045.0,640.0
9106.0,610.0
9165.0,590.0
9225.0,600.0
9285.0,600.0
9344.0,590.0
9403.0,590.0
9468.0,650.0
9540.0,720.0
9615.0,750.0
9684.0,690.0
9757.0,730.0
9835.0,780.0
9909.0,740.0
9979.0,700.0
10047.0,680.0
10117.0,700.0
10190.0,730.0
10263.0,730.0
10332.0,690.0
10400.0,680.0
10470.0,700.0
10545.0,750.0
10620.0,750.0
10695.0,750.0
10776.0,810.0
10864.0,880.0
10950.0,860.0
11027.0,770.0
11107.0,800.0
11185.0,780.0
