RRI_inf,PPI_inf,PPI_pix,label
804.6875,812.5,800.0,0.0
906.25,906.25,910.0,0.0
859.375,875.0,870.0,0.0
742.1875,738.28125,740.0,0.0
738.28125,734.375,720.0,0.0
785.15625,785.15625,800.0,0.0
820.3125,820.3125,810.0,0.0
886.71875,886.71875,890.0,0.0
808.59375,812.5,810.0,0.0
750.0,750.0,750.0,0.0
777.34375,773.4375,770.0,0.0
855.46875,859.375,870.0,0.0
875.0,875.0,870.0,0.0
808.59375,808.59375,800.0,0.0
710.9375,710.9375,710.0,0.0
703.125,699.21875,700.0,0.0
710.9375,710.9375,710.0,0.0
773.4375,769.53125,770.0,0.0
753.90625,753.90625,760.0,0.0
703.125,710.9375,700.0,0.0
718.75,714.84375,720.0,0.0
746.09375,742.1875,740.0,0.0
781.25,781.25,780.0,0.0
730.46875,734.375,730.0,0.0
707.03125,707.03125,710.0,0.0
710.9375,710.9375,710.0,0.0
734.375,734.375,730.0,0.0
785.15625,785.15625,780.0,0.0
761.71875,761.71875,770.0,0.0
722.65625,726.5625,720.0,0.0
753.90625,746.09375,750.0,0.0
796.875,796.875,790.0,0.0
816.40625,824.21875,820.0,0.0
769.53125,765.625,770.0,0.0
769.53125,769.53125,770.0,0.0
859.375,859.375,860.0,0.0
925.78125,925.78125,920.0,0.0
851.5625,859.375,860.0,0.0
812.5,812.5,810.0,0.0
835.9375,832.03125,830.0,0.0
828.125,828.125,830.0,0.0
761.71875,761.71875,770.0,0.0
757.8125,750.0,740.0,0.0
785.15625,789.0625,790.0,0.0
886.71875,886.71875,880.0,0.0
875.0,875.0,880.0,0.0
746.09375,750.0,740.0,0.0
687.5,687.5,690.0,0.0
648.4375,648.4375,650.0,0.0
664.0625,656.25,660.0,0.0
718.75,714.84375,720.0,0.0
800.78125,800.78125,790.0,0.0
859.375,859.375,860.0,0.0
863.28125,871.09375,870.0,0.0
843.75,847.65625,840.0,0.0
917.96875,914.0625,930.0,0.0
902.34375,902.34375,880.0,0.0
804.6875,808.59375,820.0,0.0
726.5625,726.5625,720.0,0.0
738.28125,730.46875,740.0,0.0
757.8125,757.8125,750.0,0.0
789.0625,785.15625,790.0,0.0
750.0,753.90625,750.0,0.0
746.09375,746.09375,740.0,0.0
761.71875,757.8125,760.0,0.0
773.4375,773.4375,770.0,0.0
796.875,796.875,800.0,0.0
718.75,726.5625,720.0,0.0
738.28125,734.375,740.0,0.0
773.4375,773.4375,770.0,0.0
828.125,828.125,830.0,0.0
820.3125,820.3125,820.0,0.0
824.21875,828.125,820.0,0.0
828.125,828.125,820.0,0.0
882.8125,878.90625,890.0,0.0
757.8125,765.625,770.0,0.0
722.65625,718.75,710.0,0.0
761.71875,753.90625,750.0,0.0
765.625,769.53125,770.0,0.0
750.0,750.0,750.0,0.0
722.65625,722.65625,720.0,0.0
761.71875,761.71875,760.0,0.0
792.96875,789.0625,780.0,0.0
851.5625,855.46875,860.0,0.0
781.25,785.15625,790.0,0.0
746.09375,746.09375,730.0,0.0
746.09375,738.28125,750.0,0.0
734.375,734.375,730.0,0.0
679.6875,683.59375,680.0,0.0
675.78125,671.875,680.0,0.0
722.65625,722.65625,710.0,0.0
765.625,761.71875,770.0,0.0
742.1875,746.09375,730.0,0.0
710.9375,714.84375,730.0,0.0
691.40625,687.5,690.0,0.0
730.46875,730.46875,720.0,0.0
789.0625,785.15625,790.0,0.0
804.6875,808.59375,810.0,0.0
746.09375,750.0,740.0,0.0
765.625,765.625,760.0,0.0
804.6875,804.6875,810.0,0.0
871.09375,871.09375,870.0,0.0
824.21875,828.125,830.0,0.0
757.8125,757.8125,750.0,0.0
761.71875,757.8125,760.0,0.0
777.34375,777.34375,780.0,0.0
757.8125,753.90625,750.0,0.0
773.4375,777.34375,780.0,0.0
812.5,812.5,800.0,0.0
816.40625,816.40625,830.0,0.0
820.3125,820.3125,810.0,0.0
769.53125,777.34375,780.0,0.0
796.875,789.0625,790.0,0.0
796.875,796.875,810.0,0.0
800.78125,800.78125,770.0,0.0
730.46875,734.375,750.0,0.0
742.1875,738.28125,740.0,0.0
753.90625,753.90625,750.0,0.0
769.53125,769.53125,780.0,0.0
738.28125,742.1875,720.0,0.0
835.9375,832.03125,840.0,0.0
894.53125,894.53125,900.0,0.0
890.625,894.53125,890.0,0.0
777.34375,781.25,780.0,0.0
773.4375,765.625,770.0,0.0
785.15625,777.34375,770.0,0.0
792.96875,792.96875,800.0,0.0
773.4375,777.34375,770.0,0.0
781.25,781.25,800.0,0.0
839.84375,835.9375,820.0,0.0
847.65625,847.65625,850.0,0.0
777.34375,785.15625,780.0,0.0
789.0625,789.0625,790.0,0.0
902.34375,898.4375,890.0,0.0
796.875,804.6875,800.0,0.0
750.0,746.09375,750.0,0.0
765.625,769.53125,750.0,0.0
804.6875,796.875,820.0,0.0
765.625,769.53125,760.0,0.0
691.40625,695.3125,700.0,0.0
660.15625,656.25,650.0,0.0
664.0625,656.25,650.0,0.0
675.78125,671.875,680.0,0.0
667.96875,664.0625,660.0,0.0
640.625,644.53125,650.0,0.0
664.0625,664.0625,650.0,0.0
