RRI_inf,PPI_inf,PPI_pix,label
617.1875,621.09375,620.0,0.0
605.46875,605.46875,590.0,0.0
597.65625,593.75,610.0,0.0
605.46875,601.5625,590.0,0.0
613.28125,613.28125,620.0,0.0
625.0,625.0,630.0,0.0
632.8125,636.71875,630.0,0.0
621.09375,621.09375,600.0,0.0
613.28125,613.28125,630.0,0.0
613.28125,613.28125,620.0,0.0
617.1875,617.1875,620.0,0.0
617.1875,621.09375,600.0,0.0
609.375,609.375,610.0,0.0
625.0,621.09375,630.0,0.0
617.1875,617.1875,620.0,0.0
617.1875,613.28125,610.0,0.0
609.375,617.1875,620.0,0.0
601.5625,601.5625,600.0,0.0
601.5625,597.65625,610.0,0.0
609.375,609.375,580.0,0.0
613.28125,613.28125,630.0,0.0
621.09375,621.09375,620.0,0.0
625.0,625.0,620.0,0.0
625.0,628.90625,620.0,0.0
613.28125,613.28125,610.0,0.0
605.46875,605.46875,620.0,0.0
617.1875,617.1875,610.0,0.0
621.09375,617.1875,620.0,0.0
617.1875,621.09375,620.0,0.0
609.375,609.375,600.0,0.0
601.5625,593.75,650.0,0.0
582.03125,585.9375,510.0,0.0
574.21875,578.125,590.0,0.0
570.3125,566.40625,590.0,0.0
578.125,574.21875,560.0,0.0
574.21875,578.125,570.0,0.0
578.125,574.21875,580.0,0.0
582.03125,582.03125,600.0,0.0
585.9375,585.9375,570.0,0.0
605.46875,605.46875,610.0,0.0
597.65625,601.5625,570.0,0.0
585.9375,585.9375,600.0,0.0
582.03125,582.03125,580.0,0.0
585.9375,582.03125,590.0,0.0
589.84375,593.75,590.0,0.0
593.75,597.65625,610.0,0.0
589.84375,589.84375,580.0,0.0
601.5625,593.75,600.0,0.0
601.5625,605.46875,600.0,0.0
605.46875,601.5625,610.0,0.0
609.375,613.28125,600.0,0.0
605.46875,609.375,600.0,0.0
593.75,593.75,600.0,0.0
605.46875,605.46875,600.0,0.0
613.28125,609.375,630.0,0.0
632.8125,632.8125,620.0,0.0
628.90625,632.8125,620.0,0.0
621.09375,625.0,630.0,0.0
625.0,621.09375,630.0,0.0
644.53125,644.53125,640.0,0.0
640.625,640.625,650.0,0.0
636.71875,640.625,630.0,0.0
628.90625,625.0,610.0,0.0
625.0,628.90625,650.0,0.0
640.625,636.71875,620.0,0.0
632.8125,636.71875,640.0,0.0
636.71875,636.71875,630.0,0.0
621.09375,617.1875,620.0,0.0
621.09375,621.09375,640.0,0.0
628.90625,628.90625,620.0,0.0
