valley_location,PPI
39.0,0.0
105.0,660.0
168.0,630.0
236.0,680.0
301.0,650.0
367.0,660.0
434.0,670.0
498.0,640.0
564.0,660.0
629.0,650.0
697.0,680.0
761.0,640.0
829.0,680.0
897.0,680.0
965.0,680.0
1032.0,670.0
1096.0,640.0
1163.0,670.0
1231.0,680.0
1299.0,680.0
1366.0,670.0
1432.0,660.0
1498.0,660.0
1566.0,680.0
1630.0,640.0
1694.0,640.0
1760.0,660.0
1826.0,660.0
1893.0,670.0
1960.0,670.0
2026.0,660.0
2094.0,680.0
2162.0,680.0
2231.0,690.0
2294.0,630.0
2362.0,680.0
2427.0,650.0
2493.0,660.0
2556.0,630.0
2622.0,660.0
2687.0,650.0
2754.0,670.0
2819.0,650.0
2885.0,660.0
2951.0,660.0
3017.0,660.0
3085.0,680.0
3148.0,630.0
3214.0,660.0
3278.0,640.0
3345.0,670.0
3408.0,630.0
3475.0,670.0
3539.0,640.0
3606.0,670.0
3675.0,690.0
3741.0,660.0
3809.0,680.0
3875.0,660.0
3943.0,680.0
4009.0,660.0
4073.0,640.0
4141.0,680.0
4206.0,650.0
4273.0,670.0
4337.0,640.0
4402.0,650.0
4468.0,660.0
4533.0,650.0
4599.0,660.0
4664.0,650.0
4729.0,650.0
4793.0,640.0
4861.0,680.0
4926.0,650.0
4990.0,640.0
5058.0,680.0
5126.0,680.0
5193.0,670.0
5258.0,650.0
5325.0,670.0
5391.0,660.0
5456.0,650.0
5521.0,650.0
5585.0,640.0
5650.0,650.0
5713.0,630.0
5781.0,680.0
5843.0,620.0
5909.0,660.0
5976.0,670.0
6043.0,670.0
6112.0,690.0
6178.0,660.0
6245.0,670.0
6312.0,670.0
6378.0,660.0
6443.0,650.0
6506.0,630.0
6572.0,660.0
6636.0,640.0
6702.0,660.0
6765.0,630.0
6831.0,660.0
6897.0,660.0
6963.0,660.0
7028.0,650.0
7094.0,660.0
7159.0,650.0
7224.0,650.0
7290.0,660.0
7353.0,630.0
7419.0,660.0
7485.0,660.0
7551.0,660.0
7615.0,640.0
7679.0,640.0
7743.0,640.0
7808.0,650.0
7874.0,660.0
7940.0,660.0
7996.0,560.0
8060.0,640.0
8126.0,660.0
8179.0,530.0
8235.0,560.0
8290.0,550.0
8345.0,550.0
8404.0,590.0
8463.0,590.0
8524.0,610.0
8586.0,620.0
8649.0,630.0
8715.0,660.0
8775.0,600.0
8837.0,620.0
8900.0,630.0
8967.0,670.0
9030.0,630.0
9092.0,620.0
9156.0,640.0
9219.0,630.0
9285.0,660.0
9346.0,610.0
9408.0,620.0
9472.0,640.0
9536.0,640.0
9606.0,700.0
9668.0,620.0
9735.0,670.0
9804.0,690.0
9874.0,700.0
9941.0,670.0
10005.0,640.0
10072.0,670.0
10141.0,690.0
10208.0,670.0
10273.0,650.0
10339.0,660.0
10407.0,680.0
10476.0,690.0
10542.0,660.0
10606.0,640.0
10674.0,680.0
10742.0,680.0
10814.0,720.0
10886.0,720.0
10953.0,670.0
11023.0,700.0
11091.0,680.0
11158.0,670.0
11221.0,630.0
11285.0,640.0
11350.0,650.0
