RRI_inf,PPI_inf,PPI_pix,label
652.34375,648.4375,660.0,0.0
648.4375,648.4375,680.0,0.0
648.4375,648.4375,620.0,0.0
660.15625,664.0625,650.0,0.0
644.53125,644.53125,640.0,0.0
648.4375,648.4375,650.0,0.0
648.4375,648.4375,640.0,0.0
644.53125,644.53125,620.0,0.0
640.625,640.625,620.0,0.0
628.90625,628.90625,630.0,0.0
625.0,625.0,660.0,0.0
628.90625,625.0,630.0,0.0
640.625,640.625,640.0,0.0
640.625,644.53125,630.0,0.0
636.71875,632.8125,660.0,0.0
636.71875,636.71875,650.0,0.0
652.34375,652.34375,650.0,0.0
652.34375,656.25,630.0,0.0
644.53125,644.53125,660.0,0.0
640.625,640.625,630.0,0.0
644.53125,644.53125,660.0,0.0
640.625,640.625,620.0,0.0
652.34375,652.34375,640.0,0.0
652.34375,648.4375,1220.0,0.0
644.53125,644.53125,1720.0,0.0
613.28125,625.0,580.0,0.0
593.75,597.65625,570.0,0.0
582.03125,554.6875,550.0,0.0
574.21875,582.03125,530.0,0.0
570.3125,578.125,1170.0,0.0
562.5,558.59375,1050.0,0.0
550.78125,546.875,1040.0,0.0
546.875,539.0625,660.0,0.0
539.0625,535.15625,570.0,0.0
535.15625,539.0625,510.0,0.0
535.15625,531.25,640.0,0.0
539.0625,539.0625,570.0,0.0
546.875,542.96875,620.0,0.0
554.6875,554.6875,590.0,0.0
574.21875,578.125,2560.0,0.0
574.21875,574.21875,650.0,0.0
589.84375,589.84375,660.0,0.0
593.75,593.75,660.0,0.0
601.5625,605.46875,660.0,0.0
609.375,609.375,640.0,0.0
617.1875,613.28125,680.0,0.0
617.1875,621.09375,680.0,0.0
625.0,625.0,670.0,0.0
636.71875,636.71875,660.0,0.0
640.625,644.53125,660.0,0.0
648.4375,644.53125,680.0,0.0
640.625,644.53125,660.0,0.0
656.25,656.25,640.0,0.0
660.15625,664.0625,610.0,0.0
640.625,640.625,640.0,0.0
648.4375,648.4375,680.0,0.0
664.0625,660.15625,690.0,0.0
683.59375,687.5,720.0,0.0
671.875,675.78125,690.0,0.0
664.0625,660.15625,670.0,0.0
664.0625,664.0625,650.0,0.0
671.875,671.875,680.0,0.0
660.15625,667.96875,660.0,0.0
644.53125,644.53125,660.0,0.0
640.625,636.71875,670.0,0.0
648.4375,644.53125,660.0,0.0
667.96875,667.96875,650.0,0.0
679.6875,679.6875,630.0,0.0
710.9375,710.9375,660.0,0.0
687.5,695.3125,650.0,0.0
660.15625,660.15625,640.0,0.0
671.875,667.96875,630.0,0.0
671.875,675.78125,640.0,0.0
664.0625,660.15625,630.0,0.0
667.96875,671.875,680.0,0.0
664.0625,664.0625,620.0,0.0
656.25,660.15625,660.0,0.0
648.4375,648.4375,670.0,0.0
644.53125,640.625,670.0,0.0
652.34375,652.34375,630.0,0.0
652.34375,652.34375,620.0,0.0
636.71875,640.625,680.0,0.0
636.71875,632.8125,670.0,0.0
636.71875,632.8125,650.0,0.0
636.71875,636.71875,640.0,0.0
652.34375,652.34375,650.0,0.0
664.0625,667.96875,640.0,0.0
648.4375,644.53125,640.0,0.0
664.0625,660.15625,640.0,0.0
660.15625,667.96875,640.0,0.0
640.625,644.53125,660.0,0.0
652.34375,644.53125,660.0,0.0
660.15625,656.25,650.0,0.0
660.15625,667.96875,640.0,0.0
644.53125,644.53125,650.0,0.0
648.4375,648.4375,640.0,0.0
660.15625,660.15625,630.0,0.0
636.71875,640.625,650.0,0.0
644.53125,644.53125,660.0,0.0
640.625,640.625,670.0,0.0
644.53125,640.625,640.0,0.0
644.53125,644.53125,640.0,0.0
660.15625,664.0625,640.0,0.0
648.4375,652.34375,630.0,0.0
644.53125,636.71875,650.0,0.0
652.34375,652.34375,650.0,0.0
640.625,644.53125,640.0,0.0
640.625,636.71875,670.0,0.0
648.4375,644.53125,630.0,0.0
664.0625,664.0625,630.0,0.0
652.34375,652.34375,660.0,0.0
644.53125,640.625,650.0,0.0
644.53125,644.53125,630.0,0.0
644.53125,648.4375,640.0,0.0
644.53125,644.53125,630.0,0.0
644.53125,640.625,650.0,0.0
644.53125,644.53125,650.0,0.0
644.53125,644.53125,620.0,0.0
648.4375,648.4375,630.0,0.0
644.53125,648.4375,630.0,0.0
644.53125,644.53125,610.0,0.0
652.34375,644.53125,600.0,0.0
648.4375,656.25,610.0,0.0
648.4375,644.53125,620.0,0.0
636.71875,636.71875,600.0,0.0
632.8125,636.71875,610.0,0.0
640.625,632.8125,630.0,0.0
644.53125,648.4375,620.0,0.0
636.71875,636.71875,620.0,0.0
632.8125,628.90625,610.0,0.0
617.1875,617.1875,640.0,0.0
605.46875,605.46875,610.0,0.0
609.375,613.28125,630.0,0.0
621.09375,621.09375,650.0,0.0
613.28125,609.375,680.0,0.0
609.375,613.28125,680.0,0.0
617.1875,613.28125,670.0,0.0
617.1875,621.09375,620.0,0.0
617.1875,613.28125,640.0,0.0
613.28125,613.28125,640.0,0.0
621.09375,617.1875,640.0,0.0
628.90625,636.71875,610.0,0.0
632.8125,628.90625,630.0,0.0
636.71875,636.71875,610.0,0.0
644.53125,640.625,640.0,0.0
656.25,656.25,630.0,0.0
671.875,679.6875,660.0,0.0
667.96875,667.96875,670.0,0.0
640.625,644.53125,660.0,0.0
644.53125,644.53125,680.0,0.0
636.71875,636.71875,700.0,0.0
632.8125,632.8125,650.0,0.0
625.0,625.0,680.0,0.0
628.90625,625.0,680.0,0.0
621.09375,621.09375,640.0,0.0
625.0,625.0,640.0,0.0
644.53125,644.53125,650.0,0.0
652.34375,656.25,650.0,0.0
664.0625,660.15625,640.0,0.0
671.875,671.875,610.0,0.0
679.6875,683.59375,630.0,0.0
679.6875,683.59375,690.0,0.0
671.875,671.875,650.0,0.0
667.96875,667.96875,660.0,0.0
667.96875,671.875,660.0,0.0
648.4375,648.4375,670.0,0.0
652.34375,644.53125,650.0,0.0
652.34375,652.34375,630.0,0.0
648.4375,652.34375,640.0,0.0
628.90625,628.90625,630.0,0.0
640.625,632.8125,600.0,0.0
