Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1886297.0,-1828099.0,-1685789.0,-1631951.0,-1538221.0,-1574327.0
-1886605.0,-1827173.0,-1685565.0,-1631089.0,-1538615.0,-1575413.0
-1888411.0,-1825557.0,-1685865.0,-1630301.0,-1539627.0,-1575657.0
-1888767.0,-1825321.0,-1686427.0,-1629515.0,-1539853.0,-1576595.0
-1889099.0,-1824941.0,-1686539.0,-1628203.0,-1540115.0,-1577439.0
-1889099.0,-1824109.0,-1687589.0,-1627753.0,-1540565.0,-1578375.0
-1887911.0,-1822945.0,-1687309.0,-1626871.0,-1540583.0,-1579201.0
-1886961.0,-1822351.0,-1687833.0,-1626421.0,-1541501.0,-1580325.0
-1886463.0,-1821805.0,-1688545.0,-1626141.0,-1541671.0,-1580419.0
-1885419.0,-1821805.0,-1688995.0,-1625485.0,-1543115.0,-1581563.0
-1883567.0,-1821379.0,-1689877.0,-1625335.0,-1543527.0,-1581937.0
-1882759.0,-1821829.0,-1689951.0,-1625953.0,-1543357.0,-1582931.0
-1882189.0,-1821735.0,-1690851.0,-1625971.0,-1544913.0,-1581675.0
-1881405.0,-1821877.0,-1691527.0,-1626497.0,-1545777.0,-1581355.0
-1881311.0,-1822281.0,-1691469.0,-1627397.0,-1546339.0,-1579313.0
-1881215.0,-1821473.0,-1691507.0,-1628483.0,-1546733.0,-1577531.0
-1880883.0,-1821425.0,-1691769.0,-1628389.0,-1547745.0,-1575845.0
-1881121.0,-1820999.0,-1691169.0,-1628989.0,-1549019.0,-1573763.0
-1880669.0,-1820239.0,-1691677.0,-1630451.0,-1549451.0,-1571177.0
-1881405.0,-1820287.0,-1692483.0,-1630451.0,-1550743.0,-1568703.0
-1882141.0,-1819787.0,-1691769.0,-1632551.0,-1551775.0,-1566453.0
-1881999.0,-1818387.0,-1691901.0,-1632757.0,-1552375.0,-1563679.0
-1882569.0,-1818197.0,-1692333.0,-1634089.0,-1553669.0,-1561691.0
-1883353.0,-1818435.0,-1692483.0,-1634707.0,-1554587.0,-1559817.0
-1883947.0,-1817721.0,-1692669.0,-1635851.0,-1554493.0,-1558393.0
-1884683.0,-1817151.0,-1692933.0,-1636881.0,-1555899.0,-1557005.0
-1885443.0,-1816511.0,-1693345.0,-1637293.0,-1556461.0,-1555543.0
-1886369.0,-1816013.0,-1694075.0,-1637931.0,-1557679.0,-1555355.0
-1887627.0,-1815465.0,-1694545.0,-1639393.0,-1559067.0,-1554025.0
-1888363.0,-1815181.0,-1695445.0,-1639693.0,-1558711.0,-1552805.0
-1889003.0,-1815679.0,-1695351.0,-1640387.0,-1560191.0,-1552469.0
-1889669.0,-1815181.0,-1695857.0,-1640705.0,-1560885.0,-1552599.0
-1889479.0,-1815655.0,-1696343.0,-1640969.0,-1561579.0,-1551719.0
-1890833.0,-1814349.0,-1697263.0,-1642675.0,-1563079.0,-1552055.0
-1891117.0,-1815229.0,-1698069.0,-1642843.0,-1563735.0,-1551381.0
-1891569.0,-1815395.0,-1697449.0,-1642561.0,-1564429.0,-1550949.0
-1891449.0,-1814421.0,-1698987.0,-1643031.0,-1565871.0,-1550799.0
-1891759.0,-1814729.0,-1699755.0,-1643573.0,-1566415.0,-1551119.0
-1891973.0,-1815063.0,-1700225.0,-1644061.0,-1565835.0,-1551569.0
-1891901.0,-1815489.0,-1700843.0,-1644905.0,-1565665.0,-1550819.0
