Resting_ECG,Resting_PPG,Resting_GSR
-0.087,28.272,0.293
-0.087,31.774,0.293
-0.079,35.0,0.294
-0.08800000000000001,37.876,0.293
-0.114,40.353,0.293
-0.115,42.4,0.293
-0.10300000000000001,44.012,0.293
-0.10300000000000001,45.199,0.293
-0.111,45.986000000000004,0.293
-0.115,46.412,0.293
-0.09699999999999999,46.523999999999994,0.293
-0.09300000000000001,46.376999999999995,0.292
-0.095,46.023999999999994,0.292
-0.102,45.519,0.292
-0.08800000000000001,44.915,0.293
-0.084,44.254,0.293
-0.077,43.578,0.292
-0.086,42.918,0.293
-0.078,42.299,0.293
-0.06,41.738,0.292
-0.05,41.247,0.292
-0.069,40.829,0.292
-0.069,40.483000000000004,0.293
-0.057999999999999996,40.204,0.293
-0.052000000000000005,39.982,0.293
-0.064,39.808,0.293
-0.055,39.669000000000004,0.293
-0.048,39.554,0.294
-0.043,39.449,0.294
-0.046,39.346,0.294
-0.055,39.236,0.294
-0.052000000000000005,39.114000000000004,0.294
-0.044000000000000004,38.975,0.294
-0.040999999999999995,38.816,0.293
-0.05,38.635,0.293
-0.047,38.433,0.293
-0.038,38.211999999999996,0.294
-0.046,37.975,0.294
-0.065,37.726,0.294
-0.053,37.469,0.294
-0.045,37.208,0.294
-0.05,36.946,0.294
-0.059000000000000004,36.687,0.293
-0.057999999999999996,36.431999999999995,0.293
-0.044000000000000004,36.185,0.293
-0.05,35.946,0.293
-0.055999999999999994,35.718,0.293
-0.051,35.5,0.293
-0.05,35.295,0.293
-0.057,35.102,0.293
-0.055,34.92,0.293
-0.067,34.75,0.293
-0.054000000000000006,34.591,0.293
-0.052000000000000005,34.443000000000005,0.293
-0.054000000000000006,34.305,0.293
-0.063,34.177,0.293
-0.057999999999999996,34.059,0.293
-0.055,33.952,0.293
-0.052000000000000005,33.854,0.293
-0.055,33.766999999999996,0.293
-0.055,33.689,0.294
-0.051,33.621,0.294
-0.043,33.563,0.293
-0.045,33.518,0.293
-0.049,33.486,0.293
-0.051,33.469,0.294
-0.043,33.465,0.294
-0.036000000000000004,33.477,0.293
-0.037000000000000005,33.501999999999995,0.294
-0.03,33.543,0.294
-0.023,33.597,0.294
-0.019,33.667,0.294
-0.03,33.75,0.294
-0.022000000000000002,33.846,0.294
-0.019,33.954,0.294
0.01,34.074,0.294
0.016,34.205999999999996,0.294
0.040999999999999995,34.35,0.294
0.055,34.504,0.294
0.078,34.667,0.293
0.10300000000000001,34.836,0.293
0.133,35.006,0.293
0.11900000000000001,35.176,0.293
0.11800000000000001,35.34,0.294
0.08800000000000001,35.496,0.294
0.09699999999999999,35.641,0.294
0.126,35.774,0.294
0.141,35.891999999999996,0.295
0.155,35.994,0.295
0.115,36.08,0.294
0.133,36.148,0.295
0.12300000000000001,36.198,0.295
0.091,36.23,0.294
0.049,36.244,0.294
0.039,36.241,0.294
0.013000000000000001,36.223,0.294
-0.006,36.19,0.294
-0.027000000000000003,36.145,0.294
-0.037000000000000005,36.089,0.294
-0.084,36.023,0.294
-0.07200000000000001,35.948,0.294
-0.08199999999999999,35.866,0.294
-0.077,35.775,0.294
-0.075,35.678000000000004,0.294
-0.063,35.575,0.294
-0.06,35.467,0.294
-0.067,35.353,0.294
-0.054000000000000006,35.235,0.294
-0.055999999999999994,35.113,0.294
-0.048,34.988,0.294
-0.045,34.861,0.294
-0.045,34.732,0.295
-0.042,34.605,0.295
-0.035,34.48,0.295
0.044000000000000004,34.36,0.295
0.139,34.248000000000005,0.295
0.253,34.143,0.295
0.414,34.048,0.295
0.568,33.965,0.295
0.72,33.893,0.295
0.79,33.834,0.295
0.76,33.787,0.295
0.778,33.753,0.295
0.6629999999999999,33.731,0.295
0.58,33.722,0.295
0.335,33.724000000000004,0.295
-0.12,33.735,0.295
-0.455,33.755,0.295
-0.536,33.783,0.295
-0.555,33.816,0.295
-0.517,33.855,0.295
-0.406,33.897,0.295
-0.31,33.941,0.295
-0.22699999999999998,33.986,0.295
-0.166,34.03,0.295
-0.125,34.073,0.295
-0.081,34.114000000000004,0.295
-0.075,34.152,0.295
-0.047,34.185,0.294
-0.011000000000000001,34.211999999999996,0.294
-0.006,34.235,0.294
-0.001,34.251999999999995,0.294
0.011000000000000001,34.263000000000005,0.294
0.023,34.266,0.294
0.045,34.262,0.294
0.034,34.251999999999995,0.294
0.039,34.236,0.295
0.063,34.216,0.295
0.08199999999999999,34.191,0.294
0.075,34.163000000000004,0.294
0.069,34.133,0.294
0.087,34.101,0.294
0.09300000000000001,34.067,0.294
0.11900000000000001,34.032,0.294
0.11599999999999999,33.994,0.294
0.11699999999999999,33.955,0.295
0.139,33.913000000000004,0.294
0.133,33.867,0.294
0.138,33.817,0.294
0.139,33.762,0.295
0.159,33.702,0.295
0.172,33.637,0.294
0.17800000000000002,33.568000000000005,0.294
0.18100000000000002,33.495,0.295
0.21100000000000002,33.418,0.295
0.221,33.34,0.294
0.212,33.26,0.294
0.231,33.179,0.294
0.252,33.097,0.295
0.265,33.016,0.295
0.281,32.935,0.295
0.284,32.855,0.295
0.302,32.777,0.295
0.315,32.701,0.29600000000000004
0.319,32.626,0.295
0.318,32.552,0.29600000000000004
0.318,32.478,0.29600000000000004
0.311,32.404,0.295
0.322,32.332,0.295
0.305,32.262,0.295
0.281,32.196,0.295
0.257,32.135999999999996,0.29600000000000004
0.243,32.084,0.29600000000000004
0.203,32.046,0.29600000000000004
