Resting_ECG,Resting_PPG,Resting_GSR
-0.006999999999999999,35.454,1.5930000000000002
-0.011000000000000001,35.45,1.5930000000000002
-0.005,35.442,1.5930000000000002
0.004,35.429,1.5919999999999999
0.012,35.413000000000004,1.591
0.025,35.394,1.5919999999999999
0.032,35.373000000000005,1.5919999999999999
0.033,35.352,1.591
0.032,35.332,1.59
0.044000000000000004,35.315,1.59
0.049,35.3,1.591
0.052000000000000005,35.287,1.59
0.051,35.275999999999996,1.589
0.055,35.266999999999996,1.589
0.052000000000000005,35.257,1.59
0.063,35.247,1.589
0.067,35.236,1.589
0.063,35.224000000000004,1.589
0.054000000000000006,35.211,1.59
0.075,35.196999999999996,1.589
0.08800000000000001,35.181,1.588
0.076,35.163000000000004,1.587
0.086,35.144,1.588
0.08800000000000001,35.123000000000005,1.588
0.08,35.101,1.588
0.095,35.079,1.587
0.102,35.056999999999995,1.588
0.096,35.036,1.589
0.09699999999999999,35.016,1.589
0.11699999999999999,34.999,1.588
0.142,34.985,1.588
0.114,34.974000000000004,1.589
0.121,34.966,1.587
0.17,34.961,1.5859999999999999
0.191,34.957,1.585
0.2,34.953,1.587
0.209,34.949,1.588
0.221,34.945,1.587
0.198,34.939,1.588
0.179,34.931999999999995,1.589
0.161,34.922,1.589
0.136,34.909,1.588
0.11699999999999999,34.894,1.587
0.105,34.876999999999995,1.589
0.106,34.858000000000004,1.59
0.11699999999999999,34.84,1.59
0.13,34.823,1.588
0.1,34.808,1.588
0.08900000000000001,34.797,1.589
0.078,34.788000000000004,1.589
0.079,34.783,1.589
0.061,34.78,1.588
0.053,34.778,1.59
0.077,34.777,1.59
0.064,34.775,1.589
0.053,34.773,1.589
0.08800000000000001,34.77,1.59
0.087,34.765,1.591
0.079,34.76,1.59
0.079,34.753,1.589
0.09300000000000001,34.746,1.59
0.079,34.736999999999995,1.591
0.086,34.728,1.591
0.102,34.717,1.589
0.098,34.705999999999996,1.589
0.098,34.694,1.59
0.121,34.681,1.591
0.11900000000000001,34.667,1.591
0.107,34.653,1.591
0.105,34.64,1.591
0.128,34.626,1.5919999999999999
0.11699999999999999,34.613,1.5919999999999999
0.096,34.6,1.591
0.142,34.588,1.5919999999999999
0.201,34.576,1.5930000000000002
0.319,34.564,1.5930000000000002
0.637,34.551,1.5930000000000002
0.9840000000000001,34.538000000000004,1.591
1.262,34.523,1.591
1.411,34.509,1.5919999999999999
1.5219999999999998,34.494,1.5919999999999999
1.422,34.478,1.5919999999999999
1.156,34.464,1.5930000000000002
0.73,34.451,1.594
0.18100000000000002,34.44,1.594
-0.16899999999999998,34.433,1.594
-0.299,34.428000000000004,1.594
-0.314,34.425,1.595
-0.304,34.422,1.594
-0.23399999999999999,34.419000000000004,1.5930000000000002
-0.13,34.415,1.5930000000000002
-0.07200000000000001,34.41,1.594
-0.009000000000000001,34.404,1.594
0.006,34.396,1.5930000000000002
-0.03,34.389,1.5930000000000002
-0.028999999999999998,34.381,1.5930000000000002
-0.002,34.374,1.5930000000000002
0.013999999999999999,34.366,1.5919999999999999
-0.001,34.357,1.5919999999999999
-0.021,34.348,1.5919999999999999
0.01,34.339,1.5919999999999999
0.031,34.329,1.591
0.013999999999999999,34.321,1.59
0.016,34.314,1.591
0.033,34.308,1.591
0.054000000000000006,34.304,1.59
0.040999999999999995,34.302,1.589
0.042,34.301,1.589
0.047,34.301,1.589
0.062,34.302,1.588
0.087,34.303000000000004,1.587
0.06,34.303000000000004,1.588
0.055999999999999994,34.301,1.589
0.08900000000000001,34.297,1.589
0.098,34.291,1.588
0.09699999999999999,34.283,1.588
0.077,34.274,1.589
0.08800000000000001,34.264,1.59
0.10300000000000001,34.254,1.59
0.09699999999999999,34.244,1.59
0.105,34.233000000000004,1.59
0.124,34.222,1.591
0.129,34.211,1.591
0.141,34.198,1.59
0.142,34.186,1.591
0.152,34.173,1.591
0.174,34.161,1.591
0.18100000000000002,34.150999999999996,1.591
0.182,34.141999999999996,1.591
0.16699999999999998,34.137,1.5919999999999999
0.183,34.135,1.5919999999999999
0.221,34.14,1.591
0.21100000000000002,34.150999999999996,1.59
0.233,34.173,1.59
0.254,34.205999999999996,1.591
0.266,34.256,1.591
0.27899999999999997,34.326,1.59
0.29100000000000004,34.421,1.59
0.298,34.544000000000004,1.59
0.32299999999999995,34.695,1.59
0.34600000000000003,34.876999999999995,1.589
0.335,35.086999999999996,1.589
0.341,35.321999999999996,1.59
0.368,35.579,1.59
0.374,35.852,1.588
0.36700000000000005,36.133,1.588
0.363,36.417,1.588
0.37200000000000005,36.696,1.588
0.349,36.963,1.587
0.32299999999999995,37.211999999999996,1.5859999999999999
0.3,37.439,1.5859999999999999
0.278,37.639,1.587
0.23600000000000002,37.811,1.5859999999999999
0.204,37.955,1.585
0.166,38.069,1.5859999999999999
0.096,38.156,1.587
0.048,38.215,1.587
0.025,38.248000000000005,1.5859999999999999
-0.017,38.258,1.587
-0.053,38.247,1.588
-0.07,38.217,1.588
-0.09,38.173,1.588
-0.147,38.117,1.587
-0.21100000000000002,38.053000000000004,1.588
-0.225,37.983000000000004,1.589
-0.23399999999999999,37.91,1.588
-0.243,37.836,1.588
-0.267,37.763000000000005,1.589
-0.302,37.691,1.59
-0.35200000000000004,37.621,1.59
-0.369,37.556,1.589
-0.39299999999999996,37.495,1.59
-0.408,37.44,1.591
-0.40700000000000003,37.391,1.591
-0.391,37.349000000000004,1.591
-0.39799999999999996,37.312,1.591
-0.392,37.279,1.5919999999999999
-0.386,37.249,1.591
-0.37799999999999995,37.216,1.591
-0.381,37.178000000000004,1.59
-0.381,37.137,1.59
-0.349,37.096,1.59
-0.34700000000000003,37.056999999999995,1.59
-0.348,37.023,1.59
-0.342,36.997,1.591
-0.32299999999999995,36.98,1.5919999999999999
-0.311,36.973,1.591
-0.298,36.975,1.59
-0.293,36.986,1.59
-0.292,37.003,1.591
-0.273,37.024,1.591
-0.267,37.046,1.59
-0.253,37.067,1.59
-0.249,37.085,1.59
-0.23600000000000002,37.097,1.589
-0.23800000000000002,37.102,1.588
-0.247,37.099000000000004,1.588
-0.244,37.086999999999996,1.587
-0.21,37.067,1.587
-0.21100000000000002,37.039,1.5859999999999999
-0.215,37.003,1.5859999999999999
-0.204,36.961999999999996,1.587
-0.198,36.916,1.587
-0.191,36.865,1.5859999999999999
-0.18100000000000002,36.812,1.585
