Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-2198153.0,-2008897.0,-1935143.0,-1823037.0,-1846267.0,-1829963.0
-2199195.0,-2009483.0,-1934253.0,-1824165.0,-1846385.0,-1830141.0
-2198993.0,-2010475.0,-1934685.0,-1823927.0,-1845991.0,-1828855.0
-2199577.0,-2010221.0,-1934127.0,-1824619.0,-1846623.0,-1829269.0
-2200341.0,-2010551.0,-1933159.0,-1824481.0,-1846703.0,-1828775.0
-2199959.0,-2010119.0,-1932955.0,-1824343.0,-1846623.0,-1828301.0
-2200825.0,-2010449.0,-1933185.0,-1824541.0,-1846327.0,-1827707.0
-2200951.0,-2010551.0,-1933541.0,-1825233.0,-1846761.0,-1827647.0
-2202427.0,-2010755.0,-1932447.0,-1825867.0,-1846801.0,-1827509.0
-2202885.0,-2010779.0,-1932905.0,-1825293.0,-1846425.0,-1827113.0
-2203495.0,-2011085.0,-1932319.0,-1825885.0,-1846623.0,-1825885.0
-2202427.0,-2011493.0,-1931887.0,-1826361.0,-1846247.0,-1826459.0
-2203241.0,-2011365.0,-1931761.0,-1826975.0,-1846385.0,-1825985.0
-2203749.0,-2012561.0,-1931837.0,-1827747.0,-1846999.0,-1826203.0
-2204105.0,-2012383.0,-1930667.0,-1827093.0,-1846603.0,-1825629.0
-2204157.0,-2012967.0,-1930869.0,-1827647.0,-1845793.0,-1826065.0
-2205301.0,-2013273.0,-1930921.0,-1826935.0,-1846149.0,-1825035.0
-2205301.0,-2013121.0,-1930691.0,-1827765.0,-1846703.0,-1824857.0
-2205557.0,-2013681.0,-1931023.0,-1828459.0,-1846939.0,-1825095.0
-2206345.0,-2013375.0,-1930845.0,-1828063.0,-1846821.0,-1824817.0
-2205811.0,-2013425.0,-1930005.0,-1828537.0,-1846287.0,-1825115.0
-2206395.0,-2013731.0,-1929623.0,-1829151.0,-1846029.0,-1824777.0
-2207745.0,-2013833.0,-1929929.0,-1829487.0,-1846247.0,-1824837.0
-2206853.0,-2014647.0,-1929597.0,-1829309.0,-1846781.0,-1824995.0
-2207667.0,-2014443.0,-1930513.0,-1829051.0,-1846287.0,-1825095.0
-2208049.0,-2014545.0,-1929419.0,-1830417.0,-1846267.0,-1825055.0
-2208023.0,-2015333.0,-1928835.0,-1830061.0,-1846821.0,-1824777.0
-2208507.0,-2014799.0,-1928759.0,-1830161.0,-1846781.0,-1825055.0
-2209423.0,-2015257.0,-1926749.0,-1831287.0,-1847117.0,-1825371.0
-2209653.0,-2015537.0,-1928071.0,-1830695.0,-1846623.0,-1825391.0
-2208609.0,-2015461.0,-1926595.0,-1831287.0,-1847257.0,-1825135.0
-2209983.0,-2015869.0,-1926571.0,-1831605.0,-1847295.0,-1825549.0
-2210747.0,-2016249.0,-1925299.0,-1831881.0,-1847475.0,-1825391.0
-2210975.0,-2016911.0,-1924483.0,-1832119.0,-1847653.0,-1825471.0
-2211281.0,-2017955.0,-1923543.0,-1832593.0,-1847475.0,-1825293.0
-2211281.0,-2017929.0,-1924459.0,-1832277.0,-1847671.0,-1825827.0
-2211637.0,-2017445.0,-1923467.0,-1832397.0,-1847691.0,-1825669.0
-2211611.0,-2017547.0,-1922805.0,-1832753.0,-1847791.0,-1825273.0
-2211433.0,-2018335.0,-1923085.0,-1832733.0,-1847395.0,-1826103.0
-2211281.0,-2018921.0,-1921303.0,-1833603.0,-1848009.0,-1825511.0
-2211661.0,-2018667.0,-1920693.0,-1833147.0,-1847909.0,-1824857.0
-2211941.0,-2018031.0,-1920821.0,-1833821.0,-1848167.0,-1824541.0
-2212933.0,-2018641.0,-1920007.0,-1834275.0,-1847513.0,-1823255.0
-2212883.0,-2018513.0,-1919065.0,-1835365.0,-1848029.0,-1822363.0
-2213189.0,-2018107.0,-1919931.0,-1834711.0,-1848147.0,-1820939.0
-2212959.0,-2018513.0,-1918709.0,-1834573.0,-1847277.0,-1819693.0
-2213061.0,-2019455.0,-1917819.0,-1834711.0,-1847455.0,-1818051.0
-2213367.0,-2019939.0,-1917691.0,-1835225.0,-1846643.0,-1816309.0
-2213723.0,-2018107.0,-1917335.0,-1836295.0,-1846207.0,-1814547.0
-2213011.0,-2019405.0,-1916139.0,-1836175.0,-1846821.0,-1813083.0
-2214385.0,-2019277.0,-1916113.0,-1836353.0,-1846227.0,-1812311.0
-2213749.0,-2018895.0,-1915757.0,-1836571.0,-1846089.0,-1809937.0
-2214333.0,-2019327.0,-1914817.0,-1838075.0,-1845673.0,-1809067.0
-2214231.0,-2019761.0,-1914867.0,-1837105.0,-1845455.0,-1807701.0
-2214307.0,-2019049.0,-1915453.0,-1837423.0,-1845277.0,-1806573.0
-2214943.0,-2019607.0,-1913773.0,-1837817.0,-1844703.0,-1806039.0
-2214715.0,-2019887.0,-1913341.0,-1837323.0,-1844703.0,-1804753.0
-2215707.0,-2019887.0,-1913087.0,-1838015.0,-1844763.0,-1803071.0
-2215757.0,-2019965.0,-1912069.0,-1837561.0,-1844031.0,-1803585.0
-2216215.0,-2020041.0,-1911203.0,-1837561.0,-1844031.0,-1802239.0
-2215937.0,-2020321.0,-1910491.0,-1837343.0,-1844309.0,-1802081.0
-2217285.0,-2021389.0,-1908889.0,-1838015.0,-1844685.0,-1801093.0
-2217539.0,-2021033.0,-1908609.0,-1837007.0,-1844467.0,-1801093.0
-2217997.0,-2020829.0,-1908253.0,-1837779.0,-1844269.0,-1800439.0
-2217615.0,-2020421.0,-1907413.0,-1837581.0,-1843971.0,-1800005.0
-2218913.0,-2022025.0,-1907031.0,-1837679.0,-1843715.0,-1799133.0
-2218735.0,-2022431.0,-1905531.0,-1838055.0,-1844783.0,-1799173.0
-2219117.0,-2022177.0,-1904997.0,-1837679.0,-1844071.0,-1798441.0
-2220109.0,-2022431.0,-1903623.0,-1837225.0,-1843853.0,-1798421.0
-2220109.0,-2022381.0,-1903469.0,-1838213.0,-1844229.0,-1798441.0
-2221203.0,-2023475.0,-1903903.0,-1838669.0,-1844665.0,-1798025.0
-2221507.0,-2022991.0,-1902961.0,-1838213.0,-1844407.0,-1797293.0
-2222347.0,-2023271.0,-1902299.0,-1838273.0,-1845099.0,-1796897.0
-2222271.0,-2023679.0,-1901129.0,-1839005.0,-1844327.0,-1796383.0
-2223441.0,-2023525.0,-1900849.0,-1839103.0,-1844585.0,-1796145.0
-2223925.0,-2024595.0,-1899527.0,-1838431.0,-1844685.0,-1794799.0
-2224485.0,-2024137.0,-1898611.0,-1839045.0,-1844209.0,-1794503.0
-2224917.0,-2024543.0,-1898535.0,-1839263.0,-1844723.0,-1794167.0
-2225935.0,-2025231.0,-1897745.0,-1839401.0,-1845139.0,-1793099.0
-2225655.0,-2025129.0,-1897059.0,-1838569.0,-1845001.0,-1793475.0
-2225909.0,-2024899.0,-1896219.0,-1838787.0,-1844131.0,-1792603.0
-2226901.0,-2025205.0,-1895991.0,-1839461.0,-1844505.0,-1792307.0
-2227283.0,-2024899.0,-1895481.0,-1840173.0,-1844645.0,-1792821.0
-2227587.0,-2025765.0,-1894361.0,-1839915.0,-1844605.0,-1791713.0
-2228631.0,-2025739.0,-1893345.0,-1839935.0,-1844131.0,-1791713.0
-2230055.0,-2026095.0,-1892505.0,-1841083.0,-1845139.0,-1791257.0
-2229649.0,-2026909.0,-1892225.0,-1840251.0,-1844763.0,-1791099.0
-2230183.0,-2026757.0,-1891537.0,-1840429.0,-1845001.0,-1790309.0
-2231379.0,-2026783.0,-1890087.0,-1840569.0,-1844823.0,-1791219.0
-2230565.0,-2026349.0,-1889629.0,-1841537.0,-1845773.0,-1790347.0
-2232193.0,-2027367.0,-1889985.0,-1840509.0,-1845417.0,-1790585.0
-2232295.0,-2027571.0,-1889349.0,-1840607.0,-1845377.0,-1790487.0
-2232651.0,-2027597.0,-1887951.0,-1841399.0,-1845971.0,-1790149.0
-2233413.0,-2027775.0,-1887925.0,-1841399.0,-1845871.0,-1789893.0
