RRI_inf,PPI_inf,PPI_pix,label
808.59375,710.9375,790.0,0.0
796.875,757.8125,790.0,0.0
917.96875,906.25,910.0,0.0
968.75,976.5625,990.0,0.0
964.84375,949.21875,940.0,0.0
960.9375,968.75,990.0,0.0
925.78125,1046.875,930.0,0.0
906.25,914.0625,900.0,0.0
875.0,781.25,880.0,0.0
839.84375,828.125,790.0,0.0
851.5625,902.34375,880.0,0.0
871.09375,800.78125,860.0,0.0
906.25,910.15625,900.0,0.0
929.6875,921.875,960.0,0.0
937.5,1027.34375,930.0,0.0
945.3125,867.1875,950.0,0.0
945.3125,941.40625,940.0,0.0
929.6875,937.5,920.0,0.0
921.875,914.0625,910.0,0.0
906.25,1058.59375,910.0,0.0
878.90625,832.03125,880.0,0.0
867.1875,781.25,870.0,0.0
824.21875,925.78125,830.0,0.0
757.8125,683.59375,760.0,0.0
816.40625,828.125,810.0,0.0
839.84375,804.6875,840.0,0.0
894.53125,906.25,890.0,0.0
917.96875,917.96875,920.0,0.0
867.1875,851.5625,850.0,0.0
898.4375,980.46875,910.0,0.0
910.15625,914.0625,920.0,0.0
894.53125,839.84375,900.0,0.0
914.0625,984.375,890.0,0.0
933.59375,835.9375,920.0,0.0
941.40625,1000.0,980.0,0.0
906.25,843.75,860.0,0.0
882.8125,898.4375,870.0,0.0
828.125,847.65625,900.0,0.0
832.03125,855.46875,790.0,0.0
835.9375,769.53125,850.0,0.0
847.65625,843.75,830.0,0.0
871.09375,871.09375,880.0,0.0
925.78125,933.59375,930.0,0.0
945.3125,929.6875,950.0,0.0
964.84375,953.125,960.0,0.0
972.65625,996.09375,970.0,0.0
964.84375,964.84375,990.0,0.0
929.6875,933.59375,910.0,0.0
914.0625,1187.5,910.0,0.0
898.4375,699.21875,780.0,0.0
906.25,859.375,970.0,0.0
910.15625,988.28125,1370.0,0.0
921.875,839.84375,1470.0,0.0
945.3125,992.1875,920.0,0.0
992.1875,968.75,720.0,0.0
976.5625,933.59375,1250.0,0.0
937.5,941.40625,930.0,0.0
949.21875,964.84375,950.0,0.0
945.3125,921.875,930.0,0.0
960.9375,984.375,960.0,0.0
933.59375,925.78125,940.0,0.0
917.96875,906.25,840.0,0.0
910.15625,921.875,960.0,0.0
910.15625,957.03125,880.0,0.0
871.09375,843.75,880.0,0.0
875.0,660.15625,990.0,0.0
773.4375,738.28125,680.0,0.0
906.25,1121.09375,860.0,0.0
855.46875,839.84375,810.0,0.0
792.96875,789.0625,760.0,0.0
773.4375,785.15625,770.0,0.0
761.71875,753.90625,730.0,0.0
757.8125,753.90625,700.0,0.0
730.46875,726.5625,720.0,0.0
726.5625,722.65625,760.0,0.0
726.5625,734.375,730.0,0.0
738.28125,738.28125,770.0,0.0
750.0,828.125,730.0,0.0
742.1875,699.21875,740.0,0.0
750.0,710.9375,760.0,0.0
753.90625,765.625,730.0,0.0
757.8125,781.25,820.0,0.0
781.25,808.59375,770.0,0.0
773.4375,746.09375,810.0,0.0
808.59375,839.84375,810.0,0.0
816.40625,781.25,820.0,0.0
820.3125,816.40625,820.0,0.0
835.9375,863.28125,840.0,0.0
843.75,871.09375,850.0,0.0
855.46875,804.6875,880.0,0.0
871.09375,898.4375,870.0,0.0
863.28125,851.5625,890.0,0.0
875.0,953.125,840.0,0.0
859.375,777.34375,880.0,0.0
863.28125,859.375,840.0,0.0
855.46875,886.71875,840.0,0.0
851.5625,816.40625,840.0,0.0
839.84375,832.03125,850.0,0.0
847.65625,894.53125,830.0,0.0
847.65625,839.84375,870.0,0.0
847.65625,804.6875,840.0,0.0
828.125,835.9375,820.0,0.0
820.3125,832.03125,820.0,0.0
824.21875,820.3125,820.0,0.0
820.3125,820.3125,820.0,0.0
816.40625,808.59375,770.0,0.0
792.96875,792.96875,780.0,0.0
765.625,753.90625,690.0,0.0
707.03125,714.84375,700.0,0.0
710.9375,695.3125,730.0,0.0
714.84375,714.84375,750.0,0.0
742.1875,746.09375,790.0,0.0
804.6875,789.0625,830.0,0.0
843.75,843.75,890.0,0.0
859.375,859.375,880.0,0.0
894.53125,898.4375,880.0,0.0
882.8125,886.71875,860.0,0.0
867.1875,875.0,870.0,0.0
863.28125,859.375,840.0,0.0
835.9375,855.46875,830.0,0.0
843.75,964.84375,850.0,0.0
843.75,808.59375,810.0,0.0
832.03125,765.625,870.0,0.0
820.3125,871.09375,770.0,0.0
808.59375,718.75,790.0,0.0
796.875,824.21875,850.0,0.0
832.03125,804.6875,840.0,0.0
