valley_location,PPI
77.0,0.0
154.0,770.0
230.0,760.0
303.0,730.0
384.0,810.0
469.0,850.0
555.0,860.0
634.0,790.0
714.0,800.0
795.0,810.0
874.0,790.0
951.0,770.0
1024.0,730.0
1099.0,750.0
1175.0,760.0
1257.0,820.0
1341.0,840.0
1418.0,770.0
1491.0,730.0
1568.0,770.0
1645.0,770.0
1721.0,760.0
1797.0,760.0
1868.0,710.0
1940.0,720.0
2012.0,720.0
2087.0,750.0
2166.0,790.0
2238.0,720.0
2314.0,760.0
2391.0,770.0
2471.0,800.0
2555.0,840.0
2634.0,790.0
2702.0,680.0
2769.0,670.0
2834.0,650.0
2899.0,650.0
2962.0,630.0
3028.0,660.0
3096.0,680.0
3165.0,690.0
3238.0,730.0
3314.0,760.0
3394.0,800.0
3465.0,710.0
3538.0,730.0
3611.0,730.0
3689.0,780.0
3768.0,790.0
3845.0,770.0
3916.0,710.0
3989.0,730.0
4065.0,760.0
4148.0,830.0
4232.0,840.0
4315.0,830.0
4396.0,810.0
4480.0,840.0
4562.0,820.0
4640.0,780.0
4713.0,730.0
4785.0,720.0
4862.0,770.0
4949.0,870.0
5035.0,860.0
5114.0,790.0
5204.0,900.0
5294.0,900.0
5385.0,910.0
5475.0,900.0
5554.0,790.0
5635.0,810.0
5719.0,840.0
5803.0,840.0
5878.0,750.0
5957.0,790.0
6038.0,810.0
6117.0,790.0
6192.0,750.0
6272.0,800.0
6356.0,840.0
6446.0,900.0
6529.0,830.0
6606.0,770.0
6689.0,830.0
6773.0,840.0
6865.0,920.0
6953.0,880.0
7034.0,810.0
7116.0,820.0
7199.0,830.0
7286.0,870.0
7368.0,820.0
7445.0,770.0
7522.0,770.0
7600.0,780.0
7669.0,690.0
7739.0,700.0
7812.0,730.0
7892.0,800.0
7970.0,780.0
8046.0,760.0
8128.0,820.0
8213.0,850.0
8296.0,830.0
8375.0,790.0
8449.0,740.0
8528.0,790.0
8607.0,790.0
8685.0,780.0
8763.0,780.0
8837.0,740.0
8910.0,730.0
8988.0,780.0
9068.0,800.0
9148.0,800.0
9224.0,760.0
9307.0,830.0
9389.0,820.0
9466.0,770.0
9545.0,790.0
9624.0,790.0
9704.0,800.0
9780.0,760.0
9853.0,730.0
9928.0,750.0
10005.0,770.0
10085.0,800.0
10161.0,760.0
10231.0,700.0
10300.0,690.0
10368.0,680.0
10437.0,690.0
10501.0,640.0
10566.0,650.0
10634.0,680.0
10711.0,770.0
10788.0,770.0
10861.0,730.0
10937.0,760.0
11013.0,760.0
11091.0,780.0
11164.0,730.0
11236.0,720.0
11310.0,740.0
11383.0,730.0
11452.0,690.0
