RRI_inf,PPI_inf,PPI_pix,label
957.03125,464.84375,980.0,0.0
917.96875,488.28125,950.0,0.0
925.78125,585.9375,370.0,0.0
949.21875,437.5,280.0,0.0
949.21875,906.25,280.0,0.0
972.65625,910.15625,480.0,0.0
941.40625,1035.15625,440.0,0.0
941.40625,847.65625,690.0,0.0
941.40625,601.5625,260.0,0.0
855.46875,394.53125,950.0,0.0
812.5,437.5,970.0,0.0
851.5625,570.3125,930.0,0.0
886.71875,867.1875,960.0,0.0
894.53125,421.875,940.0,0.0
953.125,605.46875,850.0,0.0
917.96875,929.6875,800.0,0.0
953.125,863.28125,500.0,0.0
960.9375,765.625,340.0,0.0
917.96875,796.875,910.0,0.0
910.15625,984.375,480.0,0.0
910.15625,550.78125,420.0,0.0
894.53125,253.90625,930.0,0.0
921.875,957.03125,920.0,0.0
937.5,925.78125,440.0,0.0
968.75,996.09375,520.0,0.0
929.6875,398.4375,600.0,0.0
957.03125,496.09375,360.0,0.0
949.21875,917.96875,880.0,0.0
953.125,1007.8125,950.0,0.0
957.03125,550.78125,620.0,0.0
984.375,277.34375,290.0,0.0
1003.90625,925.78125,900.0,0.0
960.9375,410.15625,900.0,0.0
984.375,488.28125,570.0,0.0
964.84375,957.03125,350.0,0.0
937.5,933.59375,520.0,0.0
937.5,929.6875,490.0,0.0
964.84375,964.84375,520.0,0.0
957.03125,960.9375,400.0,0.0
945.3125,945.3125,530.0,0.0
914.0625,960.9375,400.0,0.0
921.875,976.5625,960.0,0.0
933.59375,1011.71875,950.0,0.0
929.6875,1031.25,500.0,0.0
917.96875,898.4375,470.0,0.0
917.96875,507.8125,490.0,0.0
921.875,464.84375,470.0,0.0
890.625,953.125,1030.0,0.0
898.4375,621.09375,940.0,0.0
933.59375,351.5625,990.0,0.0
941.40625,558.59375,670.0,0.0
917.96875,375.0,300.0,0.0
910.15625,953.125,560.0,0.0
898.4375,953.125,380.0,0.0
925.78125,578.125,450.0,0.0
949.21875,320.3125,480.0,0.0
933.59375,925.78125,460.0,0.0
906.25,660.15625,490.0,0.0
945.3125,265.625,530.0,0.0
976.5625,929.6875,440.0,0.0
960.9375,550.78125,940.0,0.0
921.875,355.46875,520.0,0.0
933.59375,566.40625,410.0,0.0
937.5,355.46875,890.0,0.0
925.78125,929.6875,970.0,0.0
914.0625,398.4375,400.0,0.0
875.0,480.46875,500.0,0.0
910.15625,894.53125,920.0,0.0
898.4375,675.78125,920.0,0.0
898.4375,253.90625,930.0,0.0
878.90625,957.03125,880.0,0.0
894.53125,917.96875,890.0,0.0
914.0625,910.15625,490.0,0.0
925.78125,894.53125,440.0,0.0
945.3125,539.0625,640.0,0.0
921.875,382.8125,310.0,0.0
906.25,953.125,470.0,0.0
875.0,929.6875,440.0,0.0
875.0,484.375,490.0,0.0
863.28125,425.78125,430.0,0.0
890.625,683.59375,520.0,0.0
890.625,261.71875,360.0,0.0
871.09375,960.9375,460.0,0.0
871.09375,984.375,470.0,0.0
878.90625,445.3125,950.0,0.0
972.65625,464.84375,930.0,0.0
292.96875,937.5,450.0,0.0
472.65625,597.65625,470.0,0.0
828.125,363.28125,440.0,0.0
863.28125,636.71875,490.0,0.0
851.5625,257.8125,500.0,0.0
847.65625,929.6875,470.0,0.0
824.21875,871.09375,990.0,0.0
812.5,910.15625,370.0,0.0
828.125,644.53125,500.0,0.0
839.84375,265.625,410.0,0.0
867.1875,890.625,570.0,0.0
851.5625,871.09375,850.0,0.0
332.03125,894.53125,590.0,0.0
519.53125,945.3125,1040.0,0.0
792.96875,894.53125,270.0,0.0
800.78125,925.78125,900.0,0.0
785.15625,265.625,890.0,0.0
816.40625,664.0625,930.0,0.0
753.90625,562.5,870.0,0.0
738.28125,343.75,500.0,0.0
765.625,539.0625,380.0,0.0
777.34375,347.65625,440.0,0.0
808.59375,875.0,450.0,0.0
753.90625,863.28125,510.0,0.0
738.28125,968.75,390.0,0.0
730.46875,808.59375,930.0,0.0
910.15625,875.0,620.0,0.0
933.59375,425.78125,320.0,0.0
976.5625,441.40625,520.0,0.0
953.125,593.75,410.0,0.0
925.78125,382.8125,520.0,0.0
898.4375,761.71875,370.0,0.0
835.9375,875.0,470.0,0.0
847.65625,835.9375,410.0,0.0
886.71875,468.75,520.0,0.0
886.71875,378.90625,370.0,0.0
878.90625,519.53125,590.0,0.0
882.8125,328.125,270.0,0.0
898.4375,847.65625,530.0,0.0
894.53125,828.125,350.0,0.0
910.15625,808.59375,890.0,0.0
