RRI_inf,PPI_inf,PPI_pix,label
796.875,804.6875,800.0,0.0
800.78125,804.6875,410.0,0.0
816.40625,824.21875,420.0,0.0
750.0,757.8125,740.0,0.0
785.15625,773.4375,790.0,0.0
781.25,781.25,770.0,0.0
835.9375,843.75,870.0,0.0
742.1875,761.71875,740.0,0.0
679.6875,664.0625,670.0,0.0
667.96875,667.96875,650.0,0.0
648.4375,640.625,650.0,0.0
648.4375,648.4375,640.0,0.0
660.15625,652.34375,660.0,0.0
679.6875,679.6875,680.0,0.0
699.21875,703.125,700.0,0.0
695.3125,699.21875,710.0,0.0
671.875,683.59375,680.0,0.0
632.8125,636.71875,630.0,0.0
621.09375,613.28125,610.0,0.0
628.90625,617.1875,620.0,0.0
644.53125,640.625,630.0,0.0
664.0625,664.0625,670.0,0.0
683.59375,687.5,690.0,0.0
687.5,691.40625,690.0,0.0
718.75,714.84375,720.0,0.0
714.84375,718.75,720.0,0.0
710.9375,718.75,710.0,0.0
660.15625,660.15625,650.0,0.0
691.40625,691.40625,690.0,0.0
718.75,710.9375,690.0,0.0
710.9375,710.9375,730.0,0.0
734.375,738.28125,740.0,0.0
757.8125,761.71875,760.0,0.0
750.0,753.90625,380.0,0.0
718.75,722.65625,380.0,0.0
695.3125,691.40625,710.0,0.0
667.96875,675.78125,700.0,0.0
640.625,636.71875,680.0,0.0
652.34375,644.53125,630.0,0.0
675.78125,671.875,640.0,0.0
703.125,707.03125,660.0,0.0
730.46875,730.46875,710.0,0.0
734.375,734.375,730.0,0.0
714.84375,726.5625,740.0,0.0
707.03125,699.21875,720.0,0.0
718.75,718.75,700.0,0.0
761.71875,757.8125,720.0,0.0
785.15625,789.0625,760.0,0.0
765.625,769.53125,780.0,0.0
753.90625,757.8125,770.0,0.0
761.71875,757.8125,750.0,0.0
730.46875,734.375,770.0,0.0
714.84375,714.84375,730.0,0.0
660.15625,660.15625,710.0,0.0
679.6875,671.875,670.0,0.0
683.59375,679.6875,660.0,0.0
695.3125,699.21875,690.0,0.0
726.5625,722.65625,690.0,0.0
773.4375,773.4375,710.0,0.0
773.4375,777.34375,790.0,0.0
730.46875,738.28125,770.0,0.0
714.84375,703.125,740.0,0.0
750.0,750.0,700.0,0.0
800.78125,800.78125,760.0,0.0
792.96875,796.875,800.0,0.0
773.4375,769.53125,790.0,0.0
746.09375,753.90625,780.0,0.0
707.03125,707.03125,750.0,0.0
683.59375,683.59375,710.0,0.0
699.21875,691.40625,680.0,0.0
710.9375,710.9375,690.0,0.0
710.9375,710.9375,700.0,0.0
671.875,675.78125,710.0,0.0
687.5,683.59375,680.0,0.0
687.5,687.5,690.0,0.0
703.125,699.21875,680.0,0.0
