Trial 1:0back,Trial 2:2back,Trial 3:3back,Trial 4:2back,Trial 5:3back,Trial 6:0back
-1212257.0,-1532295.0,-1309811.0,-1505101.0,-1289301.0,-1094717.0
-1211851.0,-1533739.0,-1309937.0,-1506207.0,-1288523.0,-1093357.0
-1212073.0,-1536321.0,-1310453.0,-1506971.0,-1288831.0,-1092159.0
-1211937.0,-1539063.0,-1310845.0,-1507773.0,-1288573.0,-1091463.0
-1211777.0,-1540061.0,-1311825.0,-1509197.0,-1289301.0,-1090215.0
-1212109.0,-1541645.0,-1312395.0,-1509749.0,-1288443.0,-1090037.0
-1211973.0,-1542731.0,-1312447.0,-1509999.0,-1289511.0,-1089375.0
-1212429.0,-1544939.0,-1312181.0,-1510159.0,-1288475.0,-1089293.0
-1212317.0,-1546471.0,-1313445.0,-1511211.0,-1287439.0,-1089261.0
-1212587.0,-1547237.0,-1313587.0,-1511655.0,-1286921.0,-1090151.0
-1212489.0,-1549107.0,-1314139.0,-1512421.0,-1285561.0,-1089859.0
-1212429.0,-1549143.0,-1313481.0,-1512759.0,-1284589.0,-1090685.0
-1212735.0,-1550425.0,-1314459.0,-1513633.0,-1282793.0,-1090669.0
-1212845.0,-1550871.0,-1315173.0,-1514915.0,-1282065.0,-1091171.0
-1212883.0,-1551441.0,-1314959.0,-1515823.0,-1280995.0,-1091819.0
-1212833.0,-1551975.0,-1315439.0,-1516375.0,-1279831.0,-1092273.0
-1213779.0,-1551903.0,-1315617.0,-1517799.0,-1278631.0,-1092661.0
-1214221.0,-1551779.0,-1316329.0,-1517977.0,-1278211.0,-1093211.0
-1214123.0,-1550941.0,-1316721.0,-1519403.0,-1277839.0,-1094167.0
-1214111.0,-1550531.0,-1317007.0,-1519421.0,-1277029.0,-1094603.0
-1214443.0,-1550621.0,-1317309.0,-1519367.0,-1276771.0,-1095187.0
-1215007.0,-1549873.0,-1317363.0,-1519973.0,-1276787.0,-1096173.0
-1215105.0,-1549713.0,-1317843.0,-1520115.0,-1275895.0,-1096547.0
-1215719.0,-1549267.0,-1317969.0,-1519777.0,-1275653.0,-1096903.0
-1215375.0,-1548965.0,-1317291.0,-1520703.0,-1275831.0,-1097485.0
-1216347.0,-1548875.0,-1316311.0,-1520489.0,-1275523.0,-1098311.0
-1216531.0,-1548875.0,-1315439.0,-1520257.0,-1275199.0,-1098181.0
-1216923.0,-1549231.0,-1314621.0,-1520649.0,-1274471.0,-1098247.0
-1217145.0,-1549143.0,-1313409.0,-1520737.0,-1275183.0,-1098181.0
-1217083.0,-1548591.0,-1312697.0,-1520221.0,-1274779.0,-1098521.0
-1216605.0,-1548661.0,-1311307.0,-1520881.0,-1274697.0,-1098359.0
-1216149.0,-1548679.0,-1310185.0,-1519865.0,-1274875.0,-1099007.0
-1216309.0,-1548519.0,-1309081.0,-1519277.0,-1273985.0,-1098765.0
-1215867.0,-1548983.0,-1308619.0,-1517497.0,-1274277.0,-1098813.0
-1214971.0,-1548003.0,-1307907.0,-1516517.0,-1274115.0,-1098359.0
-1214455.0,-1548519.0,-1308299.0,-1513793.0,-1273727.0,-1098893.0
-1214307.0,-1547719.0,-1307051.0,-1506989.0,-1273225.0,-1098975.0
-1214173.0,-1547949.0,-1305983.0,-1500257.0,-1273467.0,-1099121.0
-1213325.0,-1547967.0,-1306125.0,-1493509.0,-1272755.0,-1099315.0
-1213091.0,-1547379.0,-1306607.0,-1487009.0,-1273209.0,-1099671.0
-1213141.0,-1546739.0,-1306339.0,-1480669.0,-1272091.0,-1099735.0
-1213399.0,-1546845.0,-1306001.0,-1474791.0,-1272301.0,-1100319.0
-1212539.0,-1545777.0,-1306233.0,-1469413.0,-1271881.0,-1100659.0
-1213055.0,-1544993.0,-1306143.0,-1464925.0,-1271427.0,-1101079.0
-1213055.0,-1544245.0,-1306357.0,-1460777.0,-1271525.0,-1101193.0
-1212453.0,-1543445.0,-1306819.0,-1456787.0,-1272383.0,-1102115.0
-1212343.0,-1542161.0,-1307265.0,-1452923.0,-1270861.0,-1102893.0
-1212035.0,-1541771.0,-1307639.0,-1449859.0,-1271621.0,-1103249.0
-1212023.0,-1540149.0,-1307835.0,-1445727.0,-1271525.0,-1103669.0
-1211973.0,-1540417.0,-1308565.0,-1442077.0,-1271153.0,-1104285.0
-1211507.0,-1539687.0,-1308103.0,-1439031.0,-1271639.0,-1104787.0
-1211101.0,-1538315.0,-1308459.0,-1436753.0,-1272027.0,-1105337.0
-1211089.0,-1537479.0,-1308957.0,-1434917.0,-1271833.0,-1106405.0
-1210501.0,-1537265.0,-1309509.0,-1432727.0,-1272139.0,-1106583.0
-1210843.0,-1536373.0,-1309527.0,-1431427.0,-1271929.0,-1106923.0
-1210279.0,-1535947.0,-1309651.0,-1429629.0,-1271703.0,-1107603.0
-1210193.0,-1534967.0,-1309455.0,-1427919.0,-1271945.0,-1108333.0
-1210009.0,-1535003.0,-1309331.0,-1426565.0,-1272577.0,-1108801.0
-1209677.0,-1535359.0,-1308707.0,-1425799.0,-1272335.0,-1109887.0
-1208891.0,-1533845.0,-1309241.0,-1424909.0,-1272157.0,-1110033.0
-1209099.0,-1534575.0,-1308993.0,-1424055.0,-1272205.0,-1110275.0
-1209051.0,-1534415.0,-1308975.0,-1423841.0,-1272383.0,-1111619.0
-1208499.0,-1533987.0,-1308619.0,-1423057.0,-1272479.0,-1112233.0
-1207969.0,-1534219.0,-1309759.0,-1422505.0,-1272431.0,-1113383.0
-1208449.0,-1534147.0,-1309563.0,-1422025.0,-1273387.0,-1113627.0
-1208523.0,-1534005.0,-1309901.0,-1421757.0,-1272997.0,-1115359.0
-1208399.0,-1534147.0,-1310381.0,-1421703.0,-1272901.0,-1115715.0
-1208805.0,-1533739.0,-1309883.0,-1421597.0,-1273193.0,-1116621.0
-1209087.0,-1534451.0,-1310987.0,-1421383.0,-1273483.0,-1117123.0
-1209321.0,-1534913.0,-1310755.0,-1421133.0,-1273873.0,-1118369.0
-1209517.0,-1534433.0,-1311023.0,-1419567.0,-1274229.0,-1119049.0
-1210119.0,-1534843.0,-1311931.0,-1418249.0,-1274925.0,-1118531.0
-1210745.0,-1534291.0,-1312145.0,-1416663.0,-1274893.0,-1119503.0
-1210721.0,-1534753.0,-1312875.0,-1414563.0,-1275297.0,-1118775.0
-1211015.0,-1533917.0,-1312999.0,-1412817.0,-1275637.0,-1118257.0
-1212171.0,-1533721.0,-1313355.0,-1410021.0,-1276171.0,-1116929.0
-1212281.0,-1533969.0,-1314459.0,-1407439.0,-1275555.0,-1115991.0
-1212871.0,-1534309.0,-1314655.0,-1405319.0,-1275929.0,-1114971.0
-1212833.0,-1533969.0,-1314585.0,-1403289.0,-1277029.0,-1113027.0
-1213423.0,-1533827.0,-1315707.0,-1402061.0,-1276447.0,-1111749.0
