valley_location,PPI
78.0,0.0
145.0,670.0
281.0,1360.0
353.0,720.0
492.0,1390.0
559.0,670.0
694.0,1350.0
761.0,670.0
831.0,700.0
895.0,640.0
1041.0,1460.0
1108.0,670.0
1175.0,670.0
1242.0,670.0
1385.0,1430.0
1451.0,660.0
1521.0,700.0
1592.0,710.0
1662.0,700.0
1734.0,720.0
1807.0,730.0
1875.0,680.0
1949.0,740.0
2019.0,700.0
2089.0,700.0
2156.0,670.0
2218.0,620.0
2296.0,780.0
2365.0,690.0
2434.0,690.0
2506.0,720.0
2578.0,720.0
2649.0,710.0
2721.0,720.0
2792.0,710.0
2863.0,710.0
2934.0,710.0
3005.0,710.0
3075.0,700.0
3144.0,690.0
3214.0,700.0
3283.0,690.0
3354.0,710.0
3427.0,730.0
3500.0,730.0
3569.0,690.0
3645.0,760.0
3792.0,1470.0
3863.0,710.0
3935.0,720.0
4005.0,700.0
4077.0,720.0
4145.0,680.0
4213.0,680.0
4286.0,730.0
4356.0,700.0
4429.0,730.0
4501.0,720.0
4576.0,750.0
4647.0,710.0
4721.0,740.0
4794.0,730.0
4869.0,750.0
4942.0,730.0
5011.0,690.0
5082.0,710.0
5154.0,720.0
5223.0,690.0
5298.0,750.0
5367.0,690.0
5432.0,650.0
5498.0,660.0
5565.0,670.0
5636.0,710.0
5706.0,700.0
5780.0,740.0
5855.0,750.0
5928.0,730.0
5999.0,710.0
6075.0,760.0
6148.0,730.0
6221.0,730.0
6290.0,690.0
6366.0,760.0
6436.0,700.0
6510.0,740.0
6586.0,760.0
6668.0,820.0
6733.0,650.0
6808.0,750.0
6881.0,730.0
6955.0,740.0
7029.0,740.0
7101.0,720.0
7173.0,720.0
7246.0,730.0
7320.0,740.0
7391.0,710.0
7460.0,690.0
7525.0,650.0
7606.0,810.0
7678.0,720.0
7750.0,720.0
7821.0,710.0
7894.0,730.0
7969.0,750.0
8039.0,700.0
8110.0,710.0
8181.0,710.0
8251.0,700.0
8325.0,740.0
8398.0,730.0
8481.0,830.0
8545.0,640.0
8614.0,690.0
8687.0,730.0
8793.0,1060.0
8906.0,1130.0
8978.0,720.0
9046.0,680.0
9123.0,770.0
9191.0,680.0
9332.0,1410.0
9400.0,680.0
9473.0,730.0
9543.0,700.0
9611.0,680.0
9689.0,780.0
9766.0,770.0
9833.0,670.0
9895.0,620.0
9972.0,770.0
10049.0,770.0
10118.0,690.0
10184.0,660.0
10250.0,660.0
10327.0,770.0
10397.0,700.0
10468.0,710.0
10610.0,1420.0
10681.0,710.0
10750.0,690.0
10820.0,700.0
10947.0,1270.0
11038.0,910.0
11111.0,730.0
11187.0,760.0
11260.0,730.0
11332.0,720.0
11404.0,720.0
11474.0,700.0
