RRI_inf,PPI_pix
621.09375,640.0
621.09375,610.0
644.53125,640.0
644.53125,650.0
648.4375,660.0
628.90625,620.0
644.53125,630.0
644.53125,650.0
644.53125,650.0
640.625,650.0
640.625,660.0
605.46875,580.0
621.09375,610.0
617.1875,620.0
617.1875,610.0
613.28125,620.0
621.09375,620.0
621.09375,610.0
640.625,650.0
644.53125,640.0
648.4375,650.0
648.4375,650.0
648.4375,640.0
648.4375,650.0
656.25,640.0
644.53125,650.0
640.625,650.0
636.71875,620.0
636.71875,670.0
636.71875,610.0
617.1875,630.0
625.0,610.0
625.0,630.0
632.8125,640.0
625.0,630.0
636.71875,610.0
632.8125,660.0
644.53125,630.0
652.34375,640.0
660.15625,640.0
664.0625,690.0
656.25,690.0
613.28125,590.0
640.625,640.0
632.8125,610.0
625.0,610.0
628.90625,640.0
632.8125,620.0
640.625,670.0
644.53125,630.0
648.4375,670.0
652.34375,650.0
628.90625,610.0
636.71875,640.0
640.625,650.0
636.71875,630.0
636.71875,650.0
640.625,630.0
640.625,630.0
644.53125,640.0
636.71875,630.0
640.625,640.0
636.71875,660.0
636.71875,630.0
636.71875,660.0
613.28125,600.0
628.90625,600.0
625.0,610.0
628.90625,610.0
636.71875,650.0
644.53125,670.0
648.4375,660.0
656.25,650.0
656.25,660.0
648.4375,650.0
644.53125,650.0
644.53125,630.0
640.625,630.0
640.625,650.0
644.53125,620.0
636.71875,610.0
636.71875,650.0
628.90625,640.0
640.625,640.0
652.34375,660.0
660.15625,670.0
664.0625,660.0
675.78125,680.0
671.875,680.0
667.96875,670.0
667.96875,670.0
660.15625,650.0
664.0625,660.0
652.34375,640.0
656.25,650.0
648.4375,660.0
652.34375,650.0
648.4375,660.0
652.34375,630.0
656.25,650.0
656.25,670.0
656.25,630.0
660.15625,680.0
656.25,680.0
664.0625,650.0
664.0625,660.0
660.15625,650.0
656.25,640.0
652.34375,650.0
656.25,680.0
656.25,660.0
652.34375,640.0
648.4375,670.0
652.34375,640.0
648.4375,650.0
652.34375,650.0
640.625,620.0
644.53125,640.0
636.71875,630.0
636.71875,650.0
632.8125,630.0
628.90625,640.0
625.0,600.0
628.90625,650.0
628.90625,640.0
621.09375,610.0
617.1875,640.0
621.09375,590.0
617.1875,610.0
625.0,620.0
628.90625,640.0
632.8125,630.0
636.71875,630.0
644.53125,660.0
648.4375,650.0
656.25,640.0
652.34375,670.0
652.34375,650.0
660.15625,650.0
652.34375,660.0
652.34375,640.0
648.4375,670.0
640.625,630.0
632.8125,640.0
625.0,650.0
601.5625,570.0
605.46875,580.0
605.46875,610.0
593.75,590.0
593.75,610.0
601.5625,600.0
613.28125,610.0
621.09375,630.0
640.625,630.0
656.25,670.0
667.96875,670.0
675.78125,660.0
675.78125,690.0
667.96875,630.0
652.34375,670.0
648.4375,660.0
640.625,620.0
636.71875,640.0
636.71875,630.0
636.71875,580.0
636.71875,680.0
644.53125,630.0
648.4375,670.0
656.25,660.0
664.0625,680.0
683.59375,680.0
687.5,700.0
691.40625,700.0
683.59375,670.0
695.3125,700.0
683.59375,670.0
