valley_location,PPI
41.0,0.0
114.0,730.0
188.0,740.0
333.0,1450.0
401.0,680.0
470.0,690.0
540.0,700.0
611.0,710.0
681.0,700.0
753.0,720.0
825.0,720.0
897.0,720.0
971.0,740.0
1045.0,740.0
1118.0,730.0
1191.0,730.0
1265.0,740.0
1340.0,750.0
1415.0,750.0
1489.0,740.0
1563.0,740.0
1635.0,720.0
1712.0,770.0
1783.0,710.0
1855.0,720.0
1929.0,740.0
2003.0,740.0
2078.0,750.0
2152.0,740.0
2225.0,730.0
2299.0,740.0
2372.0,730.0
2446.0,740.0
2521.0,750.0
2595.0,740.0
2670.0,750.0
2743.0,730.0
2818.0,750.0
2890.0,720.0
2961.0,710.0
3033.0,720.0
3100.0,670.0
3167.0,670.0
3237.0,700.0
3304.0,670.0
3375.0,710.0
3446.0,710.0
3520.0,740.0
3595.0,750.0
3668.0,730.0
3743.0,750.0
3817.0,740.0
3893.0,760.0
3966.0,730.0
4041.0,750.0
4116.0,750.0
4190.0,740.0
4265.0,750.0
4338.0,730.0
4413.0,750.0
4487.0,740.0
4561.0,740.0
4633.0,720.0
4734.0,1010.0
4852.0,1180.0
4923.0,710.0
4995.0,720.0
5066.0,710.0
5137.0,710.0
5203.0,660.0
5267.0,640.0
5338.0,710.0
5407.0,690.0
5485.0,780.0
5564.0,790.0
5643.0,790.0
5722.0,790.0
5801.0,790.0
5879.0,780.0
5956.0,770.0
6032.0,760.0
6107.0,750.0
6180.0,730.0
6255.0,750.0
6328.0,730.0
6401.0,730.0
6476.0,750.0
6551.0,750.0
6627.0,760.0
6702.0,750.0
6778.0,760.0
6849.0,710.0
6926.0,770.0
6997.0,710.0
7070.0,730.0
7140.0,700.0
7215.0,750.0
7288.0,730.0
7360.0,720.0
7433.0,730.0
7508.0,750.0
7581.0,730.0
7653.0,720.0
7724.0,710.0
7795.0,710.0
7866.0,710.0
7937.0,710.0
8009.0,720.0
8080.0,710.0
8151.0,710.0
8222.0,710.0
8294.0,720.0
8365.0,710.0
8438.0,730.0
8506.0,680.0
8577.0,710.0
8647.0,700.0
8718.0,710.0
8786.0,680.0
8863.0,770.0
8938.0,750.0
9012.0,740.0
9085.0,730.0
9161.0,760.0
9237.0,760.0
9310.0,730.0
9384.0,740.0
9455.0,710.0
9526.0,710.0
9596.0,700.0
9665.0,690.0
9734.0,690.0
9803.0,690.0
9872.0,690.0
9943.0,710.0
10013.0,700.0
10084.0,710.0
10155.0,710.0
10227.0,720.0
10297.0,700.0
10367.0,700.0
10438.0,710.0
10510.0,720.0
10581.0,710.0
10653.0,720.0
10724.0,710.0
10795.0,710.0
10866.0,710.0
10937.0,710.0
11002.0,650.0
11077.0,750.0
11141.0,640.0
11213.0,720.0
11283.0,700.0
11353.0,700.0
